id,name,taxa_kind_id_name,description,col_id,eol_id,"Limite altitudinale superiore","Limite altitudinale inferiore","Tipo di vegetazione",Altezza,Portamento,"Ciclo riproduttivo","Forma biologica","Codifica numerica","Nome Italiano",Diffusione,Sinonimi,Autore,Progressivo,"Inizio fioritura","Fine fioritura"
4456,"Saxifraga depressa",Specie,"Pianta ghiandolosa (!). F. legnoso lungam. (su 3-8 cm) coperto da fg. secche color bruno-caffè; rami fior, robusti, fogliosi in basso, generalm. 2-5flori. Fg. basali lineari-spatolate (5-9 X 25-35 mm),<br />3 dentate all'apice; fg. cauline sup. lanceolate, semplici. Calice con lobi ovati (3 mm); petali candidi, ellittico-spato-lati (2 X 3.5-4 mm); capsula subsferica 4 mm.<br /><br />Endem.<br />Dolomiti: RR (cfr. areale a pag. 512).<br /><br /><strong>Nota</strong> - Specie legata ai substrati eruttivi, poco frequenti sulle Dolomiti, che sono in prevalenza calcaree: è nota per la catena del Padon, Contrin, Marmolada, Monzoni al Passo delle Selle, Cima di Bocche, M. Ca-stellazzo, Colbricon, Montalon e Cima d'Asta; è specie da rispettare evitando raccolte distruttive.",104e6ee0ee3485898e0b4c9fe9ee08af,5594501,2600,2100,"Pendii lungam. innevati su porfirite, lave, tufi.","4-8 cm","Pianta perenne erbacea",,"Ch pulvin",3189056,"Sassifraga della Val di Fassa","Specie endemica","(= S.fassana Hand.-Mazz.)",Sternb.,1283,Luglio,Agosto
4455,"Saxifraga italica",Specie,"Pianta densam. peloso-ghiandolosa (!). Rami robusti legnosi appressati al suolo portanti densi cuscinetti fogliari; rami fioriferi eretti 1-3 cm, generalm. 1-2 fiori. Fg. spatolato-triforcate (3-4 X 6-15 mm), progressivam. ristrette alla base, le cauline ± semplici. Sepali triangolari 1.5 mm; petali bianchi 4-6 mm; capsula subsferica 4 mm.<br /><br />Endem.<br />App. Centr. sui Sibillini, Gr. Sasso, Morrone e Maiella: R (cfr. areale a pag. 512). - Bibl.: Kùpfer Ph., Bull Soc. Neuchat. Se. Nat. 95: 43-45 (1972).<br /><br /><strong>Confus.</strong> - Cfr. {t1285/b}.",84cdc25b1c188d7ecfbdb768645aaa28,,2500,2000,"Rupi e sfatticcio calc.","2-5 cm","Pianta perenne erbacea",,"Ch pulvin",3189055,"Sassifraga d'Italia","Specie endemica","(= S. tridens Jan ex Engl. non Haworth)","D. A. Webb",1282,Luglio,Agosto
4454,"Saxifraga arachnoidea",Specie,"Simile a {t1270}, ma f. non ingrossati ai nodi; fg. inf. con picciuolo di 1-2 cm e lamina obovata o rombica (10-15 X 15-18 mm) con 3-5 (7) denti ottusi o raram. lobi poco profondi; fg. sup. simili, ma minori e subsessili; denti calicini ovati 1.5-2 mm; petali giallastri 1.5-2 X 2-3 mm, ottusi, subeguali fra loro; capsula 3.5-4.5 mm.<br /><br />Endem.<br />Prealpi Bresc. e Trentino Occid.: R (cfr. areale a pag. 512).<br /><br /><strong>Osserv.</strong> - Abbastanza diffusa sui monti delle Giudicane dalla V. di Ledro e V. Ampola alla V. Vestine La stazione più occid. osservata di recente è sul Corno di Sondino, le più orient. sulle pendici del M. Tremalzo. Un'antica segnalazione per il Bergam. (V. Camonica e V. Seriana) ed una recente per il M. Baldo sono dovute ad errori; cfr. Pitschmann H. und Reisigl H,, Veròff. Geobot. Inst. Rubel Zurich 35: 55 (1959); Arietti N. e Fenaroli L., Studi Trent. Se. Nat. B, 49: 66-101 (1972); Linskens H. F., Archivio Boi 40: 173-176(1964).",c3fc6677f94735686c808f70ad7cca6e,5594205,1700,700,"Grotte, rupi strapiombanti, anfratti (calc.).","10-30 cm","Pianta perenne erbacea",,"Ch rept",3189033,"Sassifraga ragnatelosa","Specie endemica",,Sternb.,1271,Giugno,Luglio
4466,"Saxifraga hirsuta",Specie,,,,,,,,,,,,,,,,,,
4465,"Saxifraga geum",Specie,,,,,,,,,,,,,,,,,,
4464,"Saxifraga umbrosa",Specie,"Simile a {t1266}, ma fg. con lamina crenato-dentellata tutt'attorno, ellittico-obovata, con base più bruscam. ristretta e margine cartilagineo; petali bianchi punteggiati di rosso-carminio. -  Bergam. tra Capo Brembo e Valleve: RR. <br /><br />Endem. Piren.<br /><br /><strong>Nota</strong> - L'appartenenza di questa specie alla flora italiana è dubbia: essa è nota per un'unica segnalazione risalente al secolo scorso e non è stata più osservata in seguito. Non si può neppure escludere che questa segnalazione sia da riferire ad individui inselvatichiti, in quanto {t1266/b} viene raram. coltiv. nei giardini come pianta ornamentale. Anche l'affine <em>S. hirsuta</em> L. (che si distingue per le fg. con lamina reniforme o subrotonda, con base cuoriforme) è talora coltivata ed inselvat. nell'It. Sett. Più frequente <em>S. X geum</em> L., ibrido fissato hirsuta X umorosa, di aspetto intermedio tra le due. come pianta per giardini rocciosi e subspontanea in diversi punti dell'area alpina. Tra le Sassifraghe coltivate va ancora ricordata <em>S. stolonifera</em> Meerb. (= <em>S. sarmentosa</em> L.) della Cina e Giappone, con stoloni sottili, fg. carnosette reniformi, a bordo angoloso, arrossate di sotto ed elegantem. venate; pannocchia ricca, alta fino a ½ m con fi. bianco-purpurei che presentano 2 petali 2-3 volte più lunghi degli altri: è coltivata comunem. ed è stata osservata inselvatichita sui vecchi muri pr. Brescia, Como, etc. Col nome di Sassifraga viene pure coltiv. <em>Bergenia cordifolia</em> (Haw.) A. Br., origin. delle montagne centroasiatiche, con grosse (fino a 2 dm) fg. rotondato-cuoriformi, carnose e lucide ed inflor. compatta con fi. rossi o rosei assai appariscenti: ha fioritura molto precoce (nel Merid. anche alla fine dell'inverno); non mostra tendenza ad inselvatichire. Pure coltivate sono: <em>B. ciliata</em> (Royle) A. Br. e <em>B. crassifolia</em> (L.) Fritsch.",e249a23b75c576a8c21c6c1db5fc881b,485062,1100,500,"Pinete, cespuglieti, prati umidi.","1-4 dm","Pianta perenne erbacea",,"H ros",3189009,"Sassifraga ombrosa",,,Linneo,1266/b,Giugno,Luglio
4463,"Saxifraga cuneifolia",Specie,"F. strisciante lignificato portante numerose rosette; scapo ascendente, afillo, ramificato in ⅓-¼ sup. Fg. di 2 tipi: quelle della rosetta cuneato-spatolate e dentellate nella parte apicale, con picciuolo di 15-25 mm e lamina obovata a subrotonda (16-25 X 13-20 mm), coriacea, verde-cupo di sopra ed arrossata di sotto; fg. dei f. striscianti ridotte a squame lineari-spatolate (3x6 mm). Inflor. a 5-15 fi.; sepali (1.4-1.8 mm) ripiegati verso il basso; petali ovali a ellittici (1.5 X 2.5-4 mm), bianchi, talora ingialliti alla base o soffusi di purpureo.<br /><br />Orof. S-Europ. (baricentro occid.).<br />Alpi, dalle Giulie alle Maritt., App. Sen.: R.<br /><br /><strong>Variab.</strong> - La dentatura delle fg. è talora profonda, talora superficiale o appena accennata: in .generale si tratta di 11-13 denti. All'estremo merid. dell'area alpina sulle Alpi Maritt., tende a presentarsi in una var. capillipes Rchb. (= 5. apennina Bertol.) con denti ridotti a sporgenze angolose del margine fogliare o del tutto assenti: queste piante divengono del tutto prevalenti sul versante merid. delle A. Maritt., sull'App. Lig. e Tosco-Emil., vivono a basso livello e forse rappresentano una subsp. distinta.",5ea6cb4b90d6144b31a658b409b10ac0,5594462,1600,400,"Boschi (faggete, piceeti, talora anche castagneti), generalm. su terreno acidificato.","10-25 cm","Pianta perenne erbacea",,"H ros",3189007,"Sassifraga a foglie cuneate",,,Linneo,1266,Giugno,Luglio
4453,"Saxifraga cuneifolia",Gruppo,"Caratterizzate dai f. brevem. striscianti, terminanti in rosette di fg. al centro delle quali è inserito un getto fiorifero ramoso-corimboso, del tutto privo di fg. (ma talora con brevi squame). Numerose specie nell'Europa Occid., da noi solo {t1266} è sicuramente indigena.",,,,,,,,,,,,,,,,,
4472,"Saxifraga adscendens subsp. parnassica",Specie,,,,,,,,,,,,,,,,,,
4471,"Saxifraga adscendens subsp. adscendens",Specie,,,,,,,,,,,,,,,,,,
4452,"Saxifraga adscendens",Specie,"Simile a {t1274}, ma bienne, con f. più robusto e generalm. abbreviato; fg. inf. in rosetta, persistenti fino alla fior.; peduncoli 3-10 mm, raram. più; petali 3-5 mm; semi tubercolati.<br /><br />Orof. Centro-e S-Europ.<br />Alpi, App. fino alla Cai. e Sic: R.<br /><br /><strong>Nota</strong> - In aspetto tipico solo al di sopra del limite degli alberi, dove appare collegata al pascolo ovino: occupa spesso le superfici nelle quali la vegetazione naturale viene distrutta dal passaggio troppo intenso del bestiame, ad es., presso i recinti, gli stazzi, nei punti di transito obbligato lungo i sentieri e tipicam. alle forcelle, gioghi, passi. Piante di aspetto intermedio tra {t1274} e {t1273} sono state descritte come <em>S. pseudoadscendens</em> Schur ( = <em>S. tridactylites</em> var. subadscendens Vaccari) e vengono riferite sporadicam. (V. Aosta, Sicilia) a livelli intermedi tra quelli tipici<br />per le due specie: secondo Engler si tratta tuttavia di popolazioni rientranti nella variabilità di {t1273}. Maggior valore sembrano avere le due seguenti subsp.; è nota ancora una var. discolor (Velen.) Engl. et Irmsch. sulle Montagne Rocciose.",82c9fe22153c922b1b322ce57ffffef1,583342,2900,1900,"Pendii erosi, morene, riposi degli ovini, pascoli.","1-25 cm",,Biennale,"H bienn",3189029,"Sassifraga ascendete",,"(= S. controversa Stemb.)",Linneo,1273,Giugno,Agosto
4451,"Saxifraga tridactylites",Specie,"Pinta generalm. ghiandoloso-viscida. F. eretti, in alto forcati e con rami ± eretti. Fg. cuneato-spatolate, profondam. 3-5 dentate o lobate di dimensioni molto variabili (da 1 X 3 a 7 X 20 mm), le basali non in rosetta e seccate già prima della fior., le cauline spesso più decisam. a ventaglio. Cime subcorimbose pauciflore; peduncoli 3-30 mm, allungati alla frutt.; calice con porzione inf. campanulata e lacinie ovate (1-2 mm); petali bianchi 2-3 mm; capsula obovoide 3-4 mm; semi papillosi.<br /><br />Euri-Medit.<br />In tutto il terr.: C<br /><br /><strong>Variab.</strong> - Piante polimorfe quanto alle dimensioni, portam., forma e distribuzione delle fg., aspetto dell'inflor. e dimensioni dei fi.; individui che crescono in condizioni ecologiche avverse sono minuscoli (anche 1 cm e meno!) oppure uniflori e con f. indiviso ( = <em>S. exilis</em> Pollini, solo una forma stazionale di nessun valore tassonomico) e svolgono il proprio ciclo vitale dalla germinazione del seme alla fior., frutt. e produzione di nuovi semi in poche settimane. Nelle zone più elevate (in V. Aosta a 1600-2500 m) si incontrano popolazioni di aspetto intermedio tra {t1274} e {t1273} ( = <em>S. pseudoadscendens</em> Schur), che vanno tuttavia riferite a quest'ultima specie.",f76b932483f846786e59815d60613067,485061,1500,0,"Consorzi effimeri su terreno smosso o in erosione, sabbie, pendii, vecchi muri, tetti.","2-10 (20) cm",,Annuale,"T scap",3189027,"Sassifraga annuale; Lucernicchia",,,Linneo,1274,Febbraio,Luglio
4450,"Saxifraga facchinii",Specie,"Cespuglietti densi e brevi con fg. in cuscinetto, le sup. patenti ± a rosetta; f. eretti 1-2 fiori, fogliosi; fg. morte persistenti alla base della pianta, grigio-argentee. Fg. lineari-spatolate (2 X 4-9 mm), arrotondate all'apice, ghiandolose (ma senza odore se strofinate). Sepali ovaio-lanceolati 0.8 X 1.5 mm, acuti; petali da giallastri a rosei e purpureo-foschi, lunghi 2-2.2 mm, all'apice troncati o debolm. bilobi.<br /><br />Endem.<br />Dolomiti: RR (cfr. areale a pag. 524).<br /><br /><strong>Osserv.</strong> - Specie assai rara e spesso sfuggita all'osservazione, per la somiglianza con {t1288} e {t1285}, specie che vivono nelle immediate adiacenze, dove sono ben più comuni. E ben caratterizzata dai fi., che vanno studiati con attenzione: in {t1293} i petali sono larghi almeno quanto i sepali o più, sui lati arrivano a toccarsi oppure sono a distanza breve, generalm. non superante ¼ della loro larghezza; l'apice è caratteristicam. troncato-bilobo; i fi. sono decisam. proterandrici: i petali sono sviluppati e patenti durante l'antesi degli stami in seguito appassiscono mentre maturano gli stili. {t1288} si distingue agevolm. per le fg. acute e mucronate e per i petali stretti ed acuti. Più ardua la discriminazione di {t1285}, quando questa si presenta in popolazioni a fg. intere (caso abbastanza frequente quando cresce alle massime altitudini). {t1285} ha anzitutto un caratteristico odore aromatico resinoso; il fi. presenta petali arrotondati lunghi fino a 3.5 mm e più, i cui lati sono separati da una distanza ± pari alla larghezza del petalo stesso; anche in {t1285} i fi. sono proterandrici, però i petali persistono in turgore fino alla fecondazione ed appassiscono solo quando gli stili cominciano ad indurirsi nel fr.<br /><br />Facchini F. (1788-1852), medico a Vigo di Fassa, primo esploratore della flora delle Dolomiti Trentine.",1bb51cacaca71e220404b4c669b473db,,3400,2500,"Fessure delle rupi, ghiaie umide lungam. innevate.","1-2(5) cm","Pianta perenne erbacea",,"H scap",3189061,"Sassifraga di Facchini","Specie endemica",,Koch,1293,Agosto,Agosto
4449,"Saxifraga seguieri",Specie,"Fg. addensate alla base del f, le sup. formanti una rosetta, quelle degli anni precedenti secche e persistenti, bruno-chiare; f. fioriferi con 1-4 fg. sparse, quasi sempre 1-fiori. Fg. basali lineari-spatolate (2-4 X 9-18 mm), arrotondate all'apice, intere, con peli ghiandalari brevi (0.1 mm). Calice con parte indivisa ± conica 2-3 mm e sepali 1.5 mm, arrotondati all'apice; petali giallastri 2-3 mm, non o appena superanti i sepali.<br /><br />Endem. Alpica.<br />Alpi, dall'Adige alla V. Aosta: R;più ad oriente (Sassolungo, Fedaia, Baldo): RR.<br /><br /><strong>Confus.</strong> - Con {t1287}, che si distingue per i petali bianchi e molto più lunghi dei sepali; anche allo stato sterile la distinzione è possibile, in quanto {1290} ha fitti peli ghiandolari lunghi meno di 0.1 mm, mentre {t1287} possiede peli ghiandolari di 0.2-0.3 mm ed altri peli nastriformi contorti lunghi fino a 1 mm.",5068a58a1a7074203017e2a57d6eb11e,46327368,2800,1700,"Ghiaie umide e lungam. innevate, morene, fessure con sgocciolamento (silice).","3-7 cm","Pianta perenne erbacea",,"H scap",3189054,"Sassifraga di Séguier",,,Sprengel,1290,Luglio,Agosto
4490,"saxifraga hohenwartii",Specie,"Simile a {t1288}, ma maggiore, con fg. basali meno addensate; f. fioriferi con 1-3 fg. distanziate; fi. generalm. 2-3; petali più lunghi dei sepali.<br /><br />Endem. SE-Alpica.<br />Bordo merìd. delle Alpi Or.: RR.<br /><br /><strong>Osserv.</strong> - In forma tipica sulle Caravanche, Alpi Giulie ed A. di Kamnik in Slovenia: da qui irradia verso occid. sporadica e sempre in aree nelle quali le popolazioni di {t1288} risultano prevalenti: A. Carniche (Pleros, Creta Bianca), Dolomiti, Gruppo di Brenta, Grigna. Tutte queste indicazioni andrebbero verificate.<br /><br />Hohenwarth S. de (1730-1820), naturalista germanico, erborizzò sulle Alpi Or.",ddc611478061a3403be8b94ce2e3f5ae,,2400,1700,"Anfratti umidi e lungam. innevati (calc).","3-6 cm","Pianta perenne erbacea",,"H scap",3189126,"Sassifraga di Hohenwarth",,,Sternb.,1289,Luglio,Agosto
4489,"Saxifraga sedoides",Specie,"Pianta densam. peloso-ghiandolosa (!). F. alla base coperti da fg. morte bruno-ferruginee persistenti; f. fior, capillari, generalm. afilli e 1-fiori. Fg. lineari-spatolate (1.0-1.2 X 4-6 mm), acute, con apice cartilagineo sormontato da una setola. Calice ghiandoloso con parte indivisa emisferica (diam. 2 mm) e sepali di 2 mm, ± arrotondato-ottusi; petali gialli o ± soffusi di purpureo all'apice, acuti, lunghi 2-3 mm (però inseriti in basso, così che la punta è comunque più breve dei sepali) e più stretti dei sepali; capsula obovata 2-3 mm.<br /><br />Orof. SW-Europ.<br />Alpi Or., dalle Giulie alle Grigne: C; App. Abr. sul Gr. Sasso e Majella: segnalata erroneam. in Pieni. (V. Gesso) e nell'App. Sett.<br /><br /><strong>Variab.</strong> - Abbastanza ben precisata nei caratteri, varia soltanto per lo sviluppo del f. e dei cespuglietti e per il colore dei petali. Maggior valore tassonomico, ma distribuzione locale, ha la subsp. tomentosa (Zenari) Poldini, con fg. fittam. tomentose per peli pluricellulari nastriformi; è nota per la V. Cellina e le montagne situate poco a N fino al Clapsavon: in questa zona mancano tipiche popolazioni di {t1288}. Presso Cortina sul Cristallo è stata osservata fino a quota 3216 (Pampanini), sulla Tofana da noi stessi fino a 3230 m. La visione di questa minuscola piantina accompagna costantemente durante la faticosa ascesa degli interminabili ghiaioni dolomitici: il suo fiore, piccolo, verdastro, simboleggia la povertà e precarietà dell'ambiente.",37a8f02dba65e431fa1cf699f1b7e248,5595339,2800,1700,"Ghiaie e pietraie umide e lungam. innevate (calc.).","1-2(5) cm","Pianta perenne erbacea",,"H scap",3189057,"Sassifraga setolosa",,,Linneo,1288,Luglio,Agosto
4448,"Saxifraga sedoides",Specie,"F. densam. fogliosi, ma erbacei; fg. intere, all'apice con un mucrone cartilagineo generalm. portante una setola; fi. piccoli con petali giallastri o ± arrossati, superanti di poco i sepali. La distinzione tra le due specie è difficile, perché il carattere della fogliosità dei f. è di valutazione ambigua e può essere apprezzato solo sul complesso della popolazione, non su individui singoli, che spesso appaiono di aspetto intermedio; d'altra parte le dimensioni dei petali rappresentano un criterio puramente quantitativo, e per di più quasi impossibile a verificare con certezza sul secco. Questo ha portato alcuni A. a dubitare del valore di queste distinzioni; scrivono, ad. es., Engler et Irmscher su {t1289}, che essi riducono a var. di {t1288}: «...fortasse nil nisi forma phaenotypica alpium meridionalium est». Il problema meriterebbe uno studio analitico.",,,,,,,,,,,,,,,,,
4447,"Saxifraga aphylla",Specie,"F. prostrati formanti tappeti poco addensati; rami fioriferi ascendenti o eretti, generalm. 1-flori. Fg. generalm. cuneate (3-5 x 7-11 mm), all'apice con 3-5 denti o talora intere, subglabre o con sparsi peli ghiandolari. Sepali ovali 1.5-2 mm; petali giallastri, strettam. lineari-acuti (0.3-0.5 X 2-2.5 mm), superanti di poco i sepali e più stretti di questi; capsula ovoide o subsferica 3-5 mm.<br /><br />Endem. E-Alpica (baricentro settentrionale).<br />Dolomiti Pusteresi, Ortler, Tonale, Valtellina: R.",8b0333e2cf82ec32a54faf4d814f11db,5594202,3000,1800,"Ghiaie, pietraie lungam. innevate (pref. calc).","3-8 cm","Pianta perenne erbacea",,"Ch pulvin",3189058,"Sassifraga nordalpina",,,Sternb.,1284,Luglio,Agosto
4446,"Saxifraga muscoides",Specie,"Simile a {t1293}, ma fg. un po' più brevi e deci-sam. allargate all'apice (1-1.5 X 5-7 mm); petali bianco-giallastri, obovati a troncati o ± bilobi (2 x 3-4 mm).<br /><br />Endem. Alpica.<br />Alpi (baricentro occid.) dal Bernina al M. Viso: R.<br /><br /><strong>Osserv.</strong> - Frequentem. confusa con {t1285}, che è assai simile (ma con petali assai minori, arrotondati, mai troncati o bilobi!) ed anche per l'assonanza dei nomi: molte segnalazioni sono erronee o andrebbero verificate. Va eliminata dall'App. Tosco-Emil. ed Umbro-Marchigiano, così pure dalle A. Maritt. Segnalata nelle Alpi Or. al Brennero, Schiera, Tonale, ma da verificare. In V. Aosta si spinge spesso fino a 3500 m, sulla Grivola fino a 3800 m, sulla Spalla del Cervino fino a 4200 m.",dca3c085baa4a9bf971b9493a4834b16,,3000,2000,"Ghiaie moreniche, suoli nivali (soprattutto su calcescisti).","3-15 cm","Pianta perenne erbacea",,"H scap",3189060,"Sassifraga muscosa",,"(= S. tenera Suter; S. planifolia Sterno.)",All.,1292,Luglio,Agosto
4445,"Saxifraga androsacea",Specie,"Fg. basali lineari-spatolate (2.5 X 10-12 mm), intere o raram. con 1-2 denti apicali, sul bordo con peli ghiandolari nastriformi allungati (1 mm) ± abbondanti. Scapo semplice, generalm. con (0)1 fg. abbreviata e 1-2(5) fi., in alto irto di peli ghiandolari; sepali 1-1.5 mm; petali bianco-lattei, spatolati e ± ricoprentisi sui bordi, lunghi 3-4(7) mm; capsula obovoide 4-5 mm.<br /><br />Orof. Eurasiat.<br />Alpi, dalle Giulie alle Mariti.: C.<br /><br /><strong>Confus.</strong> - Con {t2682} (cfr.); si distingue da {t1290} anche allo stato sterile per le fg. con peli allungati, spesso frammisti a peli ghiandolari brevi: in {t1290} si osservano invece solo peli ghiandolari brevi (&lt;0.1 mm).",f32e927c8307d3b337398e428a467d18,2884437,3300,1600,"Vallette nivali, ghiaie lungam. innevate (calc).","2-4(12) cm","Pianta perenne erbacea",,"H ros",3189053,"Sassifraga rosulata",,,Linneo,1287,Luglio,Agosto
4488,"Saxifraga exarata subsp. leucantha",Specie,,,,,,,,,,,,,,,,,,
4487,"Saxifraga exarata subsp. exarata",Specie,,,,,,,,,,,,,,,,,,
4483,"Saxifraga exarata",Specie,"Pianta ghiandolosa (!). Simile a {t1285}, ma fg. con lobi apicali numerosi e piccoli, ± eguali fra loro oppure ± intere; nervature per lo più fortem. sporgenti (carattere rilevabile anche nel secco); fg. delFanno precedente ± bruno-aranciate; petali bianchi (raram. giallastri o ± arrossati in popolazioni ibridogene), generalm. più larghi dei sepali.<br /><br />Orof. SE-Europeo - Caucas.<br />Alpi, soprattutto occid. dalVOrtler ed Ada/nello alle A. Mariti.: C; App. Sett. ed A. Apuane: R.",4e077945fb69d2664457f8ebe9d5b4ec,5594570,3100,1800,"Pietraie, ghiaie, rupi (silice).","2-8(15) cm","Pianta perenne erbacea",,"H scap",3189064,"Sassifraga solcata",,,Vill.,1286,Luglio,Agosto
4482,"Saxifraga ampullacea",Specie,"Cespugli densi, a cuscinetto, con abbondanti fg. disseccate bruno-scure; f. fior, gracili o ± capillari, nudi o con 1 piccola squama, 1-2fiori, con fitti peli ghiandolari di 0.1 mm. Fg. oblanceolato-spatolate (1-1.5 X 3-5 mm), fittam. embriciate, intere (molto raram. qualche fg. a 1-2 dentelli lat.), all'apice generalm. troncate e con un nodulo cartilagineo. Calice con tubo conico di 2-2.5 mm e sepali ovati (1.0-1.8 X 1.6-2.1 mm); petali biancastri con sottili venature, spatolati (1-1.5 X 2.8-3 mm); capsula ellissoide 2x3 mm.<br /><br />App. Centr. sui Sibillini, Gr. Sasso, Morrone, Velino, Majella: RR.<br /><br />Endem.<br /><br /><strong>Confus.</strong> - I limiti rispetto a <em>S. moschata</em> Wulfen non sono netti, però l'isolamento geografico è completo. Da {t1282} si distingue per le fg. intere anziché 3 forcate, però piante ridotte di {t1282} sono difficilm. discriminabili. È dubbio se si tratti di specie realm. distinta.",390d371367312595646132ca18fe2f0c,,2600,1900,"Rupi sgretolantisi, sfatticcio (calc)","1-3 cm","Pianta perenne erbacea",,"H scap",3189127,"Sassifraga del Gran Sasso","Specie endemica",,Ten.,1285/b,Luglio,Luglio
4486,"Saxifraga moschata subsp. allionii",Specie,,,,,,,,,,,,,,,,,,
4485,"Saxifraga moschata subsp.  carniolica",Specie,,,,,,,,,,,,,,,,,,
4484,"Saxifraga moschata subsp. moschata",Specie,,,,,,,,,,,,,,,,,,
4481,"Saxifraga moschata",Specie,"Pianta densam. ghiandolosa e con odore di Muschio (!). Cuscinetti densi; f. gracili con 1-2 fg. e 1-5 fi. Fg. lunghe 7-13 mm, generalm. 3 forcate, con lamina larga 1-1.5 mm; nervature nel vivo non o poco sporgenti e non raggiungenti l'apice dei lobuli; fg. morte persistenti, per lo più riflesse, color bruno scuro. Sepali 2-2.5 mm ovato-acuti; petali giallo-verdastri, più raram. aranciati o fino a purpurei (confus. con {t1293}!), generalm. più stretti dei sepali (salvo subsp. b), lunghi 3-4(5) mm, arrotondati all'apice; capsula subsferica.<br /><br />Orof. Eurasiat.<br />Alpi, dalle Giulie alle Mariti.: C; App. Tosco-Emil. ed A. Apuane: R; le segnalazioni dall'App. Centr. e Merid. vanno probabilm. riferite a {1285/b}.<br /><strong>Confus.</strong> - Cfr. {t1292} e {t1293}.<br /><br /><strong>Variab.</strong> - Molto polimorfa è la subsp. (a) soprattutto per quanto riguarda la forma delle fg., da intere a ± profondam. 3 dentate o 3lobate od anche con 4-5 denti apicali; la pelosità varia come densità e distribuzione; il numero dei fi. (1 a pochi) e delle fg. cauline, come pure il colore dei petali (da giallo a ± purpureo) sono pure variabili. In maniera parallela variano anche le altre due subsp.. che sono incompletam. segregate l'una dall'altra.",aa1032e799a8a388072576c94ca26cd8,5595025,2800,1600,"Rupi, pietraie, ghiaie consolidate (pref. calc).","2-5(10) cm","Pianta perenne erbacea",,"H scap",3189062,"Sassifraga muschiata",,,Wulfen,1285,Luglio,Agosto
4444,"Saxifraga moschata",Gruppo,"Specie scarsam. differenziate, con il portam. di {t1288}-{t1293}, ma fg. generalm. (non sempre!) 3 dentate: per questo carattere si ricollegano a {t1280}-{t1284}. Abbastanza diffuse e variabili (anche come numeri cromosomici!) rappresentano un punto di massima indeterminazione nell'ambito delle Sassifraghe nane della Sez. Dactyloides, intesa nel senso di Engler. Comprende oltre alle nostre due specie, parecchie altre specie polimorfe dei Pirenei, Pen. Iberica, Francia Merid. Forse le nostre specie andrebbero risolte in un complesso di stirpi locali collegate da ibridi.<br /><br />Bibl.: Damboldt J. und Podlech D., Ber. Dtsch. Bot. Ges. 77: 332-339 (1965); Damboldt J, ibid. 84: 705-712 (1971).",,,,,,,,,,,,,,,,,
4443,"Saxifraga presolanensis",Specie,"F. lignificato con rami rivestiti da un denso involucro di fg. appressate, formanti un cuscinetto emisferico. Fg. oblanceolato-lineari, spatolate (2-5 X 10-20 mm), vischiose per fitti peli ghiandolari allungati; fg. degli anni precedenti persistenti, grigio-argentee. Inflor. ramose, con 2-4 fi. spaziati; sepali ovali-arrotondati 1.8 mm; petali giallo-verdastri di circa 4 mm (lunghi il doppio dei sepali), sottili, all'apice 3 dentati; capsula subsferica 4 mm.<br /><br />Endem.<br />Prealpi Bergam. sulla Presolana, Pizzo Arerà, Pizzo Camino, M. Pegherolo e Cimon di Bagozza: RR fefr. areale a pag. 524).<br /><br /><strong>Nota</strong> - Scoperta il 26-VIII-1894 da Engler sulla Presolana, dove era rarissima (...trotz vielen Suchens konnte ich nur wenige Exemplare finden...), cadde ben presto in dimenticanza, fu riscoperta nel 1954 da Merxmuller sul Pizzo Arerà e da allora ripetutamente osservata e raccolta; se ne conosce anche il numero cromosomico (2n = 16), insolitamente basso per questo gruppo di Sassifraghe. Engler ebbe sott'occhio individui atipici e la collegò a {t1287}, che è una stirpe abbastanza recente. Secondo Merxmuller si tratta invece di un relitto isolato e probabilm. antico, da collegare a {t1292} e {t1293}.<br /><br />Bibl.: Merxmuller H. und Wied-mann W., Jahrb. Ver. Schutz d. Alpenpjl. u. -fiere 22: 115-120 (1957), cfr. anche Reisigl H. und Pitschmann H., ibid. 24: 106 (1959); Arietti G. e Fenaroli L., Quaderni Ist. Bot. Univ. Lab. Crittog. Pavia (1960).",39c12fa90c80bb115517c8c6e09cc936,,1800,1700,"Grotte, anfratti, sotto pareti strapiombanti (pref. calc).","6-12 cm","Pianta perenne erbacea",,"Ch pulvin",3189059,"Sassifraga della Presolana","Specie endemica",,Engler,1291,Luglio,Agosto
4442,"Saxifraga glabella",Specie,"F. lignificati striscianti, con fg. addensate a cuscinetto; rami fior, ascendenti, ramificati solo in alto, glabri o con sparsi peli ghiandolari scuri. Fg. carnosette, lineari-spatolate (1-1.5 X 6-9 mm), ottuse all'apice ed un po' ristrette alla base; fg. cauline minori, spaziate. Cima pauciflora densa; peduncoli brevi; sepali ovati 1.5 mm; petali bianchi 2-2.5 mm.<br /><br />Orof. SE-Europ. (anfiadriat.).<br />App. Centr. sul Terminillo, Pizzo di Sivo, Gr. Sasso, Morrone, Sirente, Maiella: RR.",f06c0c2f565104f1c8b0f7b3d06374dc,,2800,2000,"Pendii lungam. innevati (calc).","3-10 cm","Pianta perenne erbacea",,"Ch pulvin",3189037,"Sassifraga glabra",,,Bertol.,1295,Luglio,Agosto
