id,name,taxa_kind_id_name,description,col_id,eol_id,"Nome Italiano",Portamento,Altezza,"Tipo di vegetazione","Limite altitudinale inferiore","Limite altitudinale superiore","Inizio fioritura","Fine fioritura",Autore,Diffusione,"Ciclo riproduttivo","Forma biologica","Codifica numerica",Progressivo,Sinonimi
6422066,"Calamagrostis varia subsp. Corsica",Specie,,,,,,,,,,,,,,,,,,
672065,"Calamagrostis varia subsp. varia",Specie,,,,,,,,,,,,,,,,,,
652064,"Calamagrostis villosa",Specie,"Culmi eretti, gracili. Fg. con guaina glabra e ligula tronca di 2-4 mm; lamina piana larga 5-8 mm, debole, pendula, pubescente di sotto. Pannocchia ampia, piramidale, generalm. screziata in violetto; glume di 3-4 mm; lemma ialino, con 5 nervi poco evidenti; peli lunghi quanto il lemma o poco piÃ¹: resta inserita a â…“ dalla base. superante appena il lemma.<br /><br />Eurosib.<br />Alpi, dalle Giulie alle Maritt.: C.",401bd2f60f88b9f6a1d323f8be840160,5801443,"Cannella delle abetine","Pianta perenne erbacea","4-10 dm","Boschi di Abete rosso, Cembro e Larice, formazioni a Rododendri.",500,2500,Agosto,Agosto,"(Chaix) Gmelin",,,"H caesp",0247003,5131,
6992063,"Calamagrostis canescens",Specie,"Simile a {t5131}, ma maggiore e lungam. stolonifera; glume 4.5-6 mm; lemma con resta breve (0.5-1 mm) inserita tra i dentelli apicali.<br /><br />Eurosib.<br />It. Sett. (manca in Lig.): RR ed in via di scomparsa; segnalata in Basil. ma da verif.",e3d9b173e4ae538453d8972e4014b9c8,5801542,"Cannella delle torbiere","Pianta perenne erbacea","5-15 dm.","Torbiere, boschi d'Ontano.",0,600,Giugno,Luglio,"(Weber) Roth",,,"H caesp",0247004,5132,"( = C. lanceolata Roth)"
5052062,"Calamagrostis epigejos",Specie,"Culmo eretto, foglioso fino in alto, superiorm. scabro; stoloni allungati, generalm., sotterranei. Fg. con lamina piana larga 5-8 mm; ligula allungate (5-8 mm), nelle fg. sup. troncata. Pannocchia ampia, lanceolata (3-4 X 20-25 cm), densa e di aspetto lanoso, con rami eretti; glume subeguali 5-6 mm; lemma 2-3 mm; resta non evidente; peli lunghi quanto le glume, alla fine superanti queste di â…•.<br /><br />Eurosib.<br />It. Sett., Pen., Sic, Sard., Cors.: R e con lacune.",7f2decf07cab17933298864551465dfb,1114255,"Cannella delle paludi","Pianta perenne erbacea","8-15 dm","Sabbie umide, radure, boscaglie.",0,1200,Giugno,Luglio,"(L.) Roth",,,"H caesp",0247001,5129,
7142061,"Calamagrostis pseudophragmites",Specie,"Simile a {t5129}, ma grigio-verde; pannocchia allungata (25-40 cm), spesso incurvata all'apice; gluma inf. lunga â…• piÃ¹ della sup.; lemma 2-3 mm con resta apicale lunga circa altrettanto.<br /><br />Eurosib.<br />It. Sett., Lazio, Basil.: R.",3f459b3e51e7f5ad8905acef4f48f4ff,1294078,"Cannella spondicola","Pianta perenne erbacea","5-15 dm","Sponde, alvei, sabbie alluvionali.",0,1200,Giugno,Luglio,"(Haller f.) Koeler",,,"H caesp",0247002,5130,"( = C. litorea [Schrader] Beauv.)"
5362060,"Calamagrostis arundinacea",Specie,"Simile a {t5127}, ma culmi quasi completam. avvolti dalle guaine; fg. verde-scure con lamina larga 4 mm e ligula acuta (2 mm) con un anello di peli; pannocchia povera, unilaterale: glume 4 mm; lemma 3 mm; resta ginocchiata inserita a â…– dalla base, lunga 4-6 mm; peli lunghi â…“ del lemma.<br /><br />Euras.-Temp.<br />Alpi e rilievi prealpini, dal Triesi. alla Lig., App. Tosco-Emil. ed App. Centr., Sic: R.<br /><br /><strong>Confus.</strong> - Ben riconoscibile, anche allo stato sterile, per una caratteristica linea di peli sul rovescio della ligula (cioÃ¨ sull'esterno della fg.). Le specie successive ({t5129}-{t5130}, che hanno aspetto simile) non presentano questa linea di peli, e sono Â± glabre sul rovescio della ligula. Per questo carattere si distingue anche rispetto a {t5031}.",8760e17a00d38574e1c24bdffa188292,2876048,"Cannella dei boschi","Pianta perenne erbacea","3-6(12) dm","Boschi (querceti, faggete, castagneti) e schiarite.",400,1500,Giugno,Agosto,"(L.) Roth",,,"H caesp",0247011,5128,
10662059,"Calamagrostis varia",Specie,"Culmi eretti, densam. cespugliosi e stoloniferi, spesso con tendenza a formare popolamenti puri. Fg. pubescenti-scabre sulla guaina; lamina piana larga 6-8 mm, spesso arrossata; ligula tronca 3 mm. Pannocchia sottile, contratta, lunga 8-15 cm, generalm. paglierina o argentata (raram. violacea); glume subeguali, acuminate (4 mm); lemma erbaceo, lungo 3.7 mm, con peli lunghi â…˜ di esso; resta inserita a â…“ dalla base, ginocchiata, lunga â…“ piÃ¹ del lemma.<br /><br />Orof. Eurasiat.",6d5091b6d121dd69c5a7c75a45117793,5801865,"Cannella comune","Pianta perenne erbacea","8-12 dm","Pendii sassosi umidi (scorrimento d'acqua), pinete.",0,2100,Giugno,Agosto,"(Schrader) Host",,,"H caesp",0247012,5127,
7532058,"Agrostis tenuis",Specie,"Culmi eretti o ascendenti, glabri, lisci, spesso con stoloni ipogei allungati. Fg. con lamina di 1-2 mm, spesso un po' convoluta all'apice, generalm. scabra; ligula tronca 0.5-1 mm. Pannocchia ampia, ovata, con rami capillari; glume di 2-2.5 mm, subeguali, paglierine o raram. violacee, all'antesi molto divaricate; lemma 1.5-2 mm, raram. aristato; palea lunga â…“-Â½ del lemma.<br /><br />Circumbor.<br />Alpi, dalle Giulie alle Mariti.: C; App. Sett., Pen. e Cors.: R.",,,"Cappellini delle praterie","Pianta perenne erbacea","3-5 dm","Prati stabili montani e subalpini.",300,2200,Giugno,Agosto,Sibth.,,,"H caesp",0242019,5125,"(= A. capillaris Leers; A. vulgaris With.)"
7112057,"Agrostis castellana",Specie,"Simile a {t5122}, ma con stoloni abbreviati; fg. spesso convolute; pannocchia generalm. ampia, dopo l'antesi contratta; glume cigliato-scabre sul dorso; lemma con nervi prolungati in brevi reste; palea lunga â…“-Â½ del lemma.<br /><br />Euri-Medit.-Occid.<br />Carso Triest. fino al Friuli, Lig., Pen. dall'Emilia alla Cai. (con lacune) e Cors.: R.<br /><br /><strong>Nota</strong> - {t5124} rappresenta un complesso di forme ancora mal note e che, almeno per quanto riguarda le italiane, andrebbe ristudiato. Qui va probabilm. riferita anche <em>A. frondosa</em> Ten., che si distingue per la ligula allungata, le glume pelose e le fg. piane: indicata per diverse zone della Pen. Ã¨ stirpe di dubbia interpretazione.",f39cfbc724fca2969b3bc24b9a1efd10,1115618,"Cappellini di Castiglia","Pianta perenne erbacea","3-6 dm","Radure, incolti, vigne, spesso su terreno umido, pesante, subacido.",0,800,Maggio,Giugno,"Boiss. et Reuter",,,"H caesp",0242025,5124,"(incl. A. olivetorum G. et G.)"
10312056,"Agrostis stolonifera",Specie,"F. striscianti, radicanti ai nodi, quindi arcuato-ascendenti, spesso con stoloni epigei. Fg. spesso glaucescenti con lamina larga 4-7 mm; ligula 2-6 mm, acuta e spesso sfrangiata. Pannocchia generalm. contratta lunga 5-15 cm, con rami eretto-patenti; glume subeguali, di 2 mm circa, talora arrossate; lemma troncato-denticolato a 5 nervi, lungo 1.5 mm, generalm. privo di resta; palea 1 mm.<br /><br />Circumbor.<br />In tutto ilterr.: C. - Bibl: Feuillade M., Bull. Soc. Bot. Fr. 79: 789-804 (1932).<br /><br /><strong>VarÃ¬ab.</strong> - Amplitudine ecologica ed elevato polimorfismo caratterizzano questa specie e ne hanno fatto un autentico rompicapo per i botanici. Sul piano morfologico si possono individuare delle forme, che in generale appaiono il risultato di variabilitÃ  casuale; d'altra parte il compianto amico BjÃ¶rkman aveva riconosciuto su amplissimo materiale l'esistenza di tre razze cromosomiche (rispett. tetra-, penta- ed esaploide) indistinguibili dall'aspetto esterno. I caratteri piÃ¹ variabili sono la forma ed il colore della pannocchia, la presenza o meno di una resta sul lemma, le dimensioni delle parti fiorali. Maggior importanza sembra avere <em>A. maritima</em> Lam. (= <em>A. stol.</em> subsp. maritima Meyer) che si distingue per il generale colore paglierino, i f. lungam. reptanti e radicanti ai nodi, la pannocchia contratta, rossastra, le fg. rigide, glauche, convoluto-pungenti: vive nelle bassure salmastre dietro le dune ed Ã¨ diffusa sul litorale adriatico, dal Triest. al Venez., Romagna e lungo la Pen. fino alla Puglia, piÃ¹ raram. anche sul vers. tirrenico dalla Versilia all'Agro Pontino. Pure ben distinta Ã¨ <em>A. scabriglumis</em> Boiss. et Reut. ( = <em>A. stol. subsp. scabriglumis</em> Maire; <em>A. alba var. densiflora</em> Guss.) con glume villoso-scabre sulla carena, diffusa in Sic, Cal. ed Ischia, Probabilm. queste due entitÃ  meritano di venire considerate buone specie oppure vanno collegate a {t5124}. Per la Cors. viene segnalata una subsp. scabrida (Maire et Trabut) Maire, che si distingue per le fg. rigide e convolute, il portam. contratto, la generale glaucescenza ed il lemma brevem. peloso alla base. Essa andrebbe ulteriorm. studiata per accertare se si tratti veram. di stirpe distinta.",d1938718a1addda537f96139cfa9156f,1114169,"Cappellini comuni","Pianta perenne erbacea","2-5 dm","Generalm. in popolam. pionieri sui bordi dÃ¬ pozze ed acquitrini, sponde, alvei, incolti umidi.",0,2500,Maggio,Agosto,Linneo,,,"H rept",0242022,5122,"(= A. alba Auct.; A. alba L. = 4886)"
26022055,"Agrostis gigantea",Specie,"Simile a {t5122}, ma culmi non striscianti nÃ© radicanti; stoloni sotterranei, avvolti da guaine squamiformi; fg. larghe 5-10 mm; pannocchia ampia, con rami patenti, lunga 10-20 cm.<br /><br />Circumbor.<br />It. Sett. nel Treni., Bergam., Grigne, Poschiavo e sull'App. Moden. e Bologn.: R.",2b46061a516737fc4e68bf444ef16561,1114174,"Cappellini maggiori","Pianta perenne erbacea","4-15 dm","Prati umidi, canneti, paludi.",0,1600,Giugno,Agosto,Roth,,,"H caesp",0242020,5123,
5092054,"Agrostis canina",Specie,"Culmi ascendenti, robusti, alla base con stoloni epigei e spesso brevem. striscianti. Fg. dei getti sterili Â± convolute, le cauline piane, larghe 2 mm; ligula 2-4 mm, dentata. Pannocchia ampia, con rami robusti, patenti (dopo l'antesi contratta); glume 2-3 mm, generalm. screziate in violetto; lemma 1.5 mm con resta dorsale 2-3 mm; palea rudimentale o nulla.<br /><br />Euro-sib.<br />It. Sett. e Centr.: R; anche in Basil., Cal. e Cors.",0bc66310accb2100c03d2ae2fdfa27b1,,"Cappellini delle torbiere","Pianta perenne erbacea","2-6 dm","Paludi acide, prati torbosi, sponde.",0,1500,Giugno,Luglio,Linneo,,,"H caesp",0242001,5121,
6632053,"Agrostis rupestris",Specie,"Culmi eretti, glabri, lisci, fogliosi in â…“ inf. Fg. capillari-convolute, quelle delle innovazioni con lamina di 3-6 cm; ligula 1-2 mm. Pannocchia ampia, con rami capillari, flessuosi, patenti, lisci; glume bruno-violacee di 2-2.5 mm; lemma 2 mm con resta basale di 2-2.5 mm; antere gialle 1 mm.<br /><br />Orof. S-Europ.<br />Alpi, dalle Giulie alle Mariti.: C; App. Sett. e Cors.: R; segnalata in Abr. sul M. Gorzano e Pizzo di Moscio.<br /><br /><strong>Osserv.</strong> - Su popolazioni di questa specie provenienti dai Pirenei e dai Carpazi sono stati osservati vari livelli di ploidia: 2n = 14, 21, 28. Per le popolazioni delle Alpi si conosce invece soltanto 2n = 28 (si tratta di au-totetraploidi)Â  cfr. BjÃ¶rkman S. O., cit. (1960). {t5120} Ã¨ pianta esclusiva dei substrati silicei, dove puÃ² risultare anche molto frequente. {t5118} ha aspetto simile, ma in generale risulta ben separata sul piano ecologico essendo pianta del calcare.",4f68da7b4699fe262a269fb2e85783be,5816289,"Cappellini della silice","Pianta perenne erbacea","5-12 cm","Pascoli alpini, curvuleti, formazioni a Loiseleuria (silice).",1700,1800,Luglio,Agosto,All.,,,"H caesp",0242007,5120,
12182052,"Agrostis schleicheri",Specie,"Simile a {t5118}, ma maggiore: pannocchia allungata (5-10 cm), contratta anche all'antesi, con rami eretti; sp.tte verde-giallastre o -bluastre.<br /><br />Orof. SW-Europ.<br />V. Fassa, Poschiavo, C. Tic: RR o poco osservata e da ricercare nelle Alpi Occ.<br /><br />Schleicher J. C. (1768-1834), botanico germanico, Visse a Bex (Svizzera).<br /><br /><strong>Nota</strong> - <em>A. setacea</em> Curtis Ã¨ simile come aspetto a {t5118} e {t5119}, ma si distingue soprattutto per la base formante un cespuglio densissimo simile a quello di <em>Nardus stricta</em> L., inoltre per le fg scabre soprattutto sulla guaina, i f. elevati (3-6 dm) ed il lemma provvisto alla base di un anello di peli brevi. Vive a basso livello, su terreni acidi, per es. nelle sugherete, nelle brughiere e lande, ed Ã¨ diffusa nell'area atlantica dal Marocco alla Spagna, Francia ed Inghilterra Merid. Ãˆ stata segnalata sul M. Amiata dal Savi, ma non ritrovata da alcuno dopo di lui. Si puÃ² aggiungere, che al Savi risalgono parecchie indicazioni di specie della Toscana merid., che in seguito non hanno potuto essere verificate, ma non sarebbero del tutto incredibili sul piano ecologico e corologico: non risulta dunque chiaro, se si tratti di notizie erronee oppure della fortunata scoperta di piante rare, oggi forse scomparse (cfr. 2637, 5126).",f42da5820f9fa0cc1c5321e509820c81,5842482,"Cappellini di Schleicher","Pianta perenne erbacea","20-40 cm","Prati d'altitudine e pascoli spesso su terreno debolm. acido.",800,2400,Luglio,Agosto,"Jordan et Verlot",,,"H caesp",0242006,5119,
16112051,"Agrostis alpina",Specie,"Cespuglietto denso; culmi esili, eretti, nudi nella metÃ  sup. Fg. delle innovazioni capillari, con lamina lunga 5-12 cm; fg. cauline con lamina piÃ¹ breve e larga 1 mm; ligula (nelle fg. sup.) lunga fino a 3-4 mm. Pannocchia ricca, lunga 4-6 cm, con rami Â± patenti all'antesi (dopo spesso contratta); sp.tte violacee, lucide; glume di 3-3.5(4) mm; lemma 2.5 mm con resta dorsale di 2-4 mm. sporgente oltre le glume; palea 0.7 mm; antere violette 1.5 mm.<br /><br />Orof. SW-Europ.<br />Alpi, dalle Giulie alle Mariti.: C; segnalata ancora sull'App. Lig. e Bologn. al Corno alle Scalc.",38beef198e58162c07c3070be1c80bad,,"Cappellini delle Alpi","Pianta perenne erbacea","10-25 cm","Pascoli alpini e subalpini su calc. seslerieti.",1700,2800,Luglio,Agosto,Scop.,,,"H caesp",0242005,5118,
8252050,"Agrostis elegans",Specie,"Simile a {t5117}, ma portam. elegante (come un'<em>Aira</em>); ligula 2 mm; pannocchia diffusa con rami capillari patenti; glume subeguali lunghe 0.7-0.8 mm; lemma 0.6 mm, privo di resta/ palea nulla o subnulla.<br /><br />Segnalata da Presi in Sic. sulle Madonie pr. Castelbuono, ma non ritrovata in seguito.<br /><br />Steno-Medit.-Occid.<br /><br /><strong>Nota</strong> - Pianta osservata una sola volta, oltre 150 anni fa, ma da ricercare: l'indicazione Ã¨ attendibile (le stazioni piÃ¹ vicine sono nell'Algeria nordoccidentale pr. Bona e La Calle), inoltre per il suo aspetto essa puÃ² facilmente venire confusa con un'<em>Aira</em> e sfuggire alle ricerche.",a423a5e0a366041976835e24e647b419,,"Cappellini eleganti",,"1-3 dm","Incolti sabbiosi",,,Aprile,Maggio,Thore,,Annuale,"T scap",,5117/b,"(= A. pulchella [Presi] Guss.)"
8702049,"Agrostis salmantica",Specie,"Culmi generalm. solitari o talora fascicolati, ginocchiato-ascendenti o eretti, gracili. Fg. glabre, con lamina sottile (1-1.5 mm) e ligula Â± acuta di 4 mm. Pannocchia ampia e povera, generalm. contratta dopo l'antesi; rami eretto-patenti o patenti, delicati e flessuosi; sp.tte Â± lucide; glume di 2.5 e 2 mm rispettivam.; lemma di 1-1.3 mm con resta dorsale filiforme lunga 3-4 mm, lungam. sporgente dalle glume; palea ridottissima (0.18 mm).<br /><br />Steno-Medit. - Occid.<br />Lazio dai M. della Tolfa a Terracina, Napol. a Pozzuoli, Pen. Salentina, Cal, Sic, Sard. e Cors. : R.",007208607951417c5a9d34755f01ba60,,"Cappellini di Salamanca",,"1-4 dm","Prati umidi, pascoli (pref. silice).",0,600,Aprile,Giugno,"(Lag.) Kunth",,Annuale,"T scap",0242012,5117,"( = A. pallida DC.)"
8232048,"Agrostis schraderana",Specie,"Colore verde chiaro; culmi ginocchiato-eretti, spesso stoloniferi. Fg. erette, con lamina allungata larga fino a 5 mm; ligula lacera 2-3 mm. Pannocchia ampia, allungata (5-12 cm) con sp.tte spesso violacee; glume subeguali (2.5-3 mm); lemma 2 mm, portante alla base su ciascun lato un ciuffo di peli lunghi 1 mm; resta breve o nulla; palea 0.5 mm.<br /><br />Orof. Alpico-Piren.<br />Alpi, dalle Dolomiti alla Lig.: C.<br /><br /><strong>Nota</strong> - Nell'erbario Savi il Parlatore ha visto un'esemplare di questa specie proveniente dall'App. Parmigiano, dove essa non Ã¨ piÃ¹ stata ritrovata: si ripete quanto scritto nella nota a {t5119}. In Savoia, poco lontano dal nostro confine occidentale, <em>A. borealis Hartm. var. sabauda</em> Hackel Ã¨ abbastanza diffusa: si tratta di pianta molto simile a {t5126}, ma con resta ben sviluppata, ginocchiata alla metÃ , forse un ibrido {t5118} X {t5126}.<br /><br />Schrader H. A. (1767-1836), botanico a GÃ¶ttingen e pioniere della crittogamia.",,,"Cappellini di Schrader","Pianta perenne erbacea","2-5 dm","Pascoli lungam. innevati su terreno subacido, cespuglieti subalpini.",1800,2500,Agosto,Agosto,Becherer,,,"H caesp",0242009,5126,"(= A. temila [Schrader] R. et S.; Calamagro-stis tenella Link)"
12962047,"Trisetaria parviflora",Specie,"Culmi eretti, fascicolati. Fg. pubescen-ti-villose, con lamina larga fino a 5 mm; ligula di 2 mm. Pannocchia ampia, piramidale (3-8 X 10-25 cm), con sp.tte distanziate e rami inf. allungati (fino a 5-10 cm), generalm. nudi alla base, alla fior, patenti; sp.tte biflore di 2-2.5 mm; gluma inf. 1.2-1.4 mm, la sup. â…” piÃ¹ lunga; lemma 2 mm con resta di 3-4 mm; antere violette.<br /><br />SW-Merid. (steno-).<br />Tosc, Marche, Lazio (Guidonia), Abr., Italia Merid., Sic, Sard.: C; segnalata una volta nel Novarese, forse avvent.",b3043fa1edbf638b8f18e34d84734b91,,"Gramigna a fiori piccoli",,"3-8 dm","Infestante le colture di cereali e negli incolti ai bordi dei campi.",0,600,Maggio,Giugno,"(Desf.) Maire",,Annuale,"T scap",0271904,5116,"( = Trisetum parv. [Desf.] Pers.)"
8202046,"Trisetaria cavanillesii",Specie,"Culmi fascicolati, gracili, ginocchiato-ascendenti. Fg. pubescenti con lamina filiforme e ligula di 1-2 mm. Pannocchia spiciforme, ovale (2-4 cm), portata da un peduncolo allungato; sp.tte 2flore; glume di 3-4 mm e di 5-6 mm rispettivam.; lemma 3-3.5 mm, con resta ginocchiata e ritorta lunga 8-12 mm.<br /><br />Turan. (steppica).<br />Alpi Occid. in V. Aosta (Aymaville) e V. Susa: RR.<br /><br />Cavanilles A. J. (1745-1804), primo descrittore della flora spagnola.",8c8eebce563af0686738440c269db68a,41819042,"Gramigna di Cavanilles",,"5-20 cm","Pendii aridi.",100,600,Aprile,Maggio,"(Trin.) Maire",,Annuale,"T scap",0271903,5115,"( = Trisetum cav. Trin.)"
6992045,"Trisetaria aurea",Specie,"Culmi gracili, ascendenti. Fg. generalm. glabre sulla guaina, con lamina pubescente, ripiegata, larga 1 mm; ligula erosa (0.5 mm); fg. cauline avvolgenti il culmo fin quasi all'inflor., la sup. con guaina rigonfia. Pannocchia ovata, densa (1-1.5 X 2-2.5 cm), verde-dorata; rami lisci o con spinule distanziate; sp.tte 2-3flore lunghe (senza le reste) 3 mm; glume poco diseguali di 2.5-3.4 e 3.0-3.6 mm rispettivam.; lemma 2.2-2.4 mm con resta di 3.5-4 mm; antere scure 1.3-1.4 mm.<br /><br />Steno-Medit. - Centro-orient.<br />Sic: C; pr. Ancona, Tosc, Lazio, It. Merid.: R.",098c846fa17f2a895b58ce64579716ae,1114712,Gramigna,,"5-25 cm","Incolti, lungo le vie.",0,600,Maggio,Giugno,"(Ten.) Pign.",,Annuale,"T scap",0271902,5114,"( = Trisetum aureum Ten.)"
7882044,"Trisetaria panicea",Specie,"Culmi fascicolati, ginocchiata-ascendenti od eretti, glabri, Fg. villose per peli molli di 1-2 mm; ligula troncata 1-2 mm; pannocchia lanceolata, lobata, densa 4-10(16) cm; rami scabri per spinule erette fitte; sp.tte normalm. 4-6flore (eccezionalm. 1-9flore) lunghe 4-4.5 mm; glume di 3 e 4 mm rispettivam.; lemma subglabro 2.9-3.2 mm con resta subapicale lunga 1.1-1.3 volte tanto, generalm. diritta (nÃ© ginocchiata, nÃ© attorcigliata).<br /><br />Steno-Medit. Occid. e Macarones.<br />Lig., Tosc, Marche, Lazio, Abruzzo, It. Merid, Sic, Sard. e Cors.: C.<br /><br /><strong>Confus.</strong> - Cfr. {t5102}.<br /><br /><strong>Nota</strong> - L'affine <em>T. canariensis</em> (Pari.) Pign. ( = <em>Trisetum neglectum var. canariense</em> Pari.) si distingue per la pannocchia di misure massime (6-16 cm), le reste piÃ¹ decisam. ritorte ed attorcigliate su se stesse, il lemma per lo piÃ¹ pubescente. Ãˆ specie del Medit. Occid. e Canarie, rinvenuta avventizia nell'Orto Botanico di Pavia. Cfr. Pignatti S., Archivio Bot. 31: 1-12(1955).",59fa029b01266ea82a8e35e0ac316111,5794671,"Gramigna minore",,"1-5 dm","Incolti, arene umide, lungo le vie.",0,600,Maggio,Giugno,"(Lam.) Maire",,Annuale,"T scap",0271905,5113,"(= Trisetum paniceum Pers.; T. neglectum [Savi] R. et S.)"
13182043,"Trisetum distichophyllum subsp. brevifolium",Specie,,,,,,,,,,,,,,,,,,
762042,"Trisetum distichophyllum subsp. distichophyllum",Specie,,,,,,,,,,,,,,,,,,
802041,"Trisetum alpestre",Specie,"Simile a {t5112}, ma minore e gracile; culmi capillari, spesso incurvati nell'inflor.; fg. con lamina larga 1-2 mm, per lo piÃ¹ convoluta; pannocchia impoverita con rami inf. nudi su 1 cm e piÃ¹; sp.tte screziate di violetto; glume poco diseguali, di 4.5-5 e 5.5-6 mm rispettivam.; peli alla base del lemma lunghi 0.5-1 mm; ov. peloso.<br /><br />Orof. SE-Europ.<br />Alpi Or. dalla Carnia alle Grigne: R; segnalata pure sull'App. Parmig. al M. Ragola.<br /><br /><strong>Osserv.</strong> - Specie vivente in associazioni naturali o seminaturali (seslerieti, brometi, pendii rupestri), diploide con 2n = 14 cromosomi. L'affine {t5112} presenta invece 2n = 24,28, Ã¨ dunque verosimilmente tetraploide. Non Ã¨ noto se nelle aree di contatto tra le due specie si formino ibridi.",b5d09e7f9e5ca6bf49c501df590641dd,5807944,"Gramigna alpestre","Pianta perenne erbacea","2-4 dm","Pascoli aridi (calc).",1300,2600,Luglio,Agosto,"(Host) Beauv.",,,"H caesp",0271014,5111,"(= T. flavescens subsp. alpestre Asch. et Gr.)"
10512040,"Trisetum conradiae",Specie,"Simile a {t5106}, ma ligula troncato-dentellata di 0.2-0.4 mm; fg. con lamina breve (appena 1-8 mm !); pannocchia minore (4-8 X 7-13 mm); glume 4-5 mm; lemma 3.2-4 mm, con sete di 0.3-0.5 mm; resta inserita a metÃ  del lemma lunga 4.5-6 mm; peli solam. basali, lunghi 0.5-1.2 mm.<br /><br />Endem.<br />Cors. sul massiccio dell'Incudine: RR. -Bibl.: Gamisans J., Candollea 26: 322-327 (1971), da cui Ã¨ desunta anche la descrizione sopra riportata.<br /><br />Specie dedicata alla sigra. M. Conrad (vivente), profonda conoscitrice della flora corsa.",2acfc64a04eb419d70c37b4652a5c4f7,,"Gramigna di Corsica","Pianta perenne erbacea","3-7 cm","Creste ventose (silice).",2000,2000,Luglio,Luglio,Gamisans,"Specie endemica",,"H caesp",0271025,5107,
7822039,"Trisetum flavescens",Specie,"Cespugli ridotti o culmi isolati, eretti, robusti, con stoloni basali brevi. Fg. glabre o pubescenti con lamina piana larga 3-6(8) mm; ligula tronca 0.3-0.5 mm. Pannocchia ampia, ricca (1-3 X 8-12 cm) con rami inf. fioriferi dalla basef sp.tte 3flore, giallo-dorate, lucide, piÃ¹ raram. ocracee o screziate in violetto; glume assai ineguali, di 3 e 5-5.5 mm rispetti-vam.; lemma 4.5-5 mm (comprese le sete di 0.7 mm) con peli basali di 0.5 mm; resta inserita a â…“ dall'apice, lunga 5-6 mm; antere 1.8 mm; ov. glabro.<br /><br />Eurasiat.<br />In tutto il terr.; It. Sett.: CC; Pen. ed Is. R e generalm. solo sui rilievi.<br /><br /><strong>Nota</strong> - Buona specie foraggera, ampiamente diffusa dalla pianura all'alta montagna, ma sulle Alpi caratteristica soprattutto nella fascia montana superiore e subalpina, dove Ã¨ stabile componente dei prati falciabili (<em>Trisetetum</em>). Mostra una certa variabilitÃ  per quanto riguarda la pelositÃ , la forma e dimensioni delle sp.tte, il colore etÃ , ma si tratta di variazioni casuali. Nelle Isole Ã¨ assai piÃ¹ rara, localizzata sulle alte montagne e tende a differenziare razze locali di dubbia interpretazione. CosÃ¬ <em>T. splendens</em> Presi con fg. piÃ¹ strette, lungam. villose e sp.tte generalm. 2flore, che sembra sostituire completam. il tipo in Sic. oppure <em>T. flav. var. corsicum</em> (Rouy) Briq. con fg. pure sottili ed inflor. contratta (0.8-1.5 X 3-7 cm), ma pubescenza breve o nulla, della Cors. PiÃ¹ differenziato Ã¨ <em>T. burnoufli</em> Req., pure della Cors., con culmi, fg., rachide dell'inflor. e glume coperti da una densa pubescenza appressata: sembrerebbe una buona specie, ma pare non sia stata raccolta che un'unica volta dal Requien e mai ritrovata da alcuno dopo di lui. Le montagne centromediterranee sono un importante centro di variabilitÃ  dei <em>Trisetum</em> (cfr. {t5106}-{t5108}) e pertanto queste razze meriterebbero forse un'indagine approfondita.",f40160ec41d4304fc7bf80a87513d663,1114713,"Gramigna bionda","Pianta perenne erbacea","4-8 dm","Prati falciati e concimati.",0,2200,Maggio,Agosto,"(L.) Beauv.",,,"H caesp",0271013,5112,"( = Avena flav. L.)"
22182038,"Trisetum argenteum",Specie,"Getti sterili brevem. striscianti con fg. verdi eretto-patenti; culmo gracile, generalm. incurvato in alto. Fg. con lamina larga 1-1.5 mm, generalm. convoluta almeno all'apice; ligula subnulla. Pannocchia ampia, piramidale (1-2 X 6-9 cm), con sp.tte distanziate, giallo-dorate; glume dileguali di 3-3.5 e 4.5-5 mm rispettivam.; lemma 4.5-5.3 mm con sete indistinte; resta inserita a â…“ dall'apice, lunga 4.5-6 mm; peli basali di 1-2.5 mm; antere 2 mm.<br /><br />Endem. E-Alpica.<br />Alpi Or. dalle Giulie alle Grigne: R. Lungo l'Isonzo ed il Tagliamento scende fino a 350 m",c74c4e6771c5e5922b220f1ffea9cc9a,5807962,"Gramigna argentea","Pianta perenne erbacea","20-40 cm","Pendii sassosi, ghiaioni.",1300,2100,Giugno,Agosto,"(Willd.)  R. et S.",,,"G rhiz",0271005,5110,
8122037,"Trisetum distichophyllum",Specie,"Getti sterili orizz., lungam. striscianti, terminanti con un ciuffo di fg. glauche regolarm. distiche e patenti; culmo ascendente. Fg. generami, pubescenti con lamina larga 1.5-2 mm, all'apice Â± convoluta; ligula subnulla. Pannocchia lassa 2-4 cm; sp.tte 2-3 flore lunghe 4.5-5.5 mm; lemma 5-5.5 mm, con peli basali di 2-4 mm e sete di 0.4-0.5 mm; resta inserita a â…“ dall'apice; antere 1.8 mm.<br /><br />Orof. S-Europ.<br />Alpi, dal Cadore alla V. Aosta ed A. Cozie: R. - Bibl.: Beuret E, Bull. Soc. Neuchatel. 97: 235-247 (1964)",c646e548d71b83bb92e32d60c600f87e,2530511,"Gramigna dei ghiaioni","Pianta perenne erbacea","6-25 cm","Ghiaioni, pietraie, pendii franosi (calc)",1200,2800,Luglio,Agosto,"(Vill.) Beauv.",,,"G rhiz",0271004,5109,
