id,name,taxa_kind_id_name,description,col_id,eol_id,"Nome Italiano",Portamento,Altezza,"Tipo di vegetazione","Limite altitudinale inferiore","Limite altitudinale superiore","Inizio fioritura","Fine fioritura",Autore,Diffusione,"Ciclo riproduttivo","Forma biologica","Codifica numerica",Progressivo,Sinonimi
42401427,"Trifolium noricum",Specie,"Rz. legnoso grosso; f. ascendenti irti di peli patenti. Fg. quasi tutte basali con picciuolo di 6-10 cm, stipole lineari 2-3 x 25 mm alle fg. basali. Fino a 5 X 20 nelle cauline, queste ultime un po' acuminate; segm. acuti, pubescenti di sotto. Capolini diam. 2.5-3 cm. spesso appaiati; calice con tubo di 6 mm e denti (un po' ineguali) di 3-4 mm; corolla gialla 14-18 mm.<br /><br />Orof. -SE-Europ.<br />Alpi Carn. e Ven., App. Centr. e Camp.: RR.<br /><br /><strong>Nota</strong> - {t1882} rappresenta probabilm. un antico relitto con areale frammentato; la distinzione rispetto a {t1879} è talora difficile, perché {t1879} (b) sembra collegare fra loro le due specie (forse si tratta di un prodotto d'incrocio?). Per la discussione dei caratteri distintivi cfr. {t1879}. L'areale E-Alpino si estende da Raibl al M. Canin, M. Lodina, pai. Varmost, M. Zermula, M. Pizzul, M. Clapsavon, M. Tiarfin, Coglians, Lago di Volaia, Cimolais e, unica loc. a W del Piave, M. Talvena; al di fuori di questa zona {t1882} è ancora indicato della V. Fassa al M. Feudo e P. Sella, però si tratta di segnalazioni dubbie, non confermate di recente.<br /><br />",6469197591283e2a317bb5528711c14c,643358,"Trifoglio norico","Pianta perenne erbacea","5-20 cm","Pascoli, prati subalpini (calc).",1600,2100,Luglio,Agosto,Wulfen,,,"H caesp",3690066,1882,
13701426,"Trifolium medium",Specie,"F. eretto e spesso a zig-zag, con rami patenti. Fg. con segm. lanceolato-ellittici larghi 8-20 mm e lunghi 2-3 volte tanto, finem. dentellati; stipole saldate al picciuolo solo nella parte inf. di questo. Capolino unico terminale diam. 2-3 cm, su un peduncolo breve; calice 6-8 mm con tubo glabro poco differente dai denti, questi villosi e ± eguali fra loro; corolla rosso-carminio, 12-20 mm.<br /><br />Eurasiat. Occid.<br />Alpi e rilievi collinari prealpini dal Triest. al Piem., Lig., App. Seti, e Centr.: C; anche nell'App. Merid. fino al Pollino ed in Cors.<br /><strong>Confus.</strong> - Cfr. {t1889}.",690bafe6dc25ff65fe4bd9e42250edd0,704120,"Trifoglio medio",,"2-4 dm","Prati magri e margini dei boschi.",600,1800,Maggio,Agosto,Linneo,,Annuale,"G rhiz",3690074,1887,
8111425,"Trifolium pannonicum",Specie,"Simile a {t1879}, ma più grande in ogni parte; fg. sup. con segm. di 8-18 x 30-60 mm; capolino più allungato (2-3 X 4-8 cm); corolla 20-25 mm.<br /><br />Pontico-S-Europ.<br />Alpi Occid. dalla V. Susa alle A. Maria.: C.",fb50c27dea576d2e9a7512159cd54f8b,704125,"Trifolio pannonico",,"2-5(-8) dm","Pascoli e prati aridi.",1000,2000,Giugno,Agosto,Jacq.,,,"H caesp",3690086,1894,
4161424,"Trifolium ochroleucum",Specie,"F. ascendenti, alla base legnosi ed avvolti da guaine brune. Fg. con segm. ellittici (5-12 X 15-30 mm). finem. pubescenti-argentini. Capolino terminale al f. ed ai rami principali, diam. 1.5-2 cm, ovale; calice con tubo di 4 mm e denti di 4-7 mm; corolla giallo-biancastra (raram. arrossata) lunga 13-20 mm, cioè il doppio del calice.<br /><br />Pontico - Eurimedit.<br />In tutto il terr.: R.<br /><strong><br />Variab.</strong> - Le popolazioni con corolla rosea almeno all'apice del vessillo rappresentano la var. roseum (Presi) Guss., diffusa nell'It. Merid. ed Is., essa è molto simile a <em>T. pratense</em> var. semipurpureum Strobl, dal quale si distingue per i segm. delle fg. caulinari oblunghi, le stipole lanceolate e lungam. caudate, ed i denti calicini lanceolato-lineari. per lo più 3-nervi, rigidetti, brevem. cigliati.",39d498c462468e56baca16f8289da55c,11227680,"Trifoglio bianco-giallo","Pianta perenne erbacea","2-5 dm","Prati aridi, schiarite.",500,1500,Maggio,Giugno,Hudson,,,"H caesp",3690085,1893,
10611423,"Trifolium patulum",Specie,"Simile a {t1887}, ma più gracile e più lungam. ramificato; fg. con segm. lanceolato-lineari e stipole saldate al picciuolo lungo tutta la lunghezza di questo; calice a tubo pubescente: corolla superante appena i denti calicini.<br /><br />NE-Medit. mont.<br />Monti dell'It. Merid. sull'Alburno e la Sila: R.",8c3a368b5a67e3f466231c2a99c97d5b,704128,"Trifoglio ampio","Pianta perenne erbacea","2-6 dm","Incolti e boschi.",850,1600,Giugno,Agosto,Tausch,,,"H caesp",3690076,1888,
5131422,"Trifolium rubens",Specie,"F. eretti, glabri. Fg. con stipole saldate al picciuolo su ⅔ della sua lunghezza, quindi libere e lanceolate (4 X 15 mm): segm. lanceolati (8-13 X 45-65 mm) con largh. max. ad ¼ dalla base; fg. sup. con guaina rigonfia e spesso 1 solo segm. Capolino 1(3) terminale, lungo 3-6 cm, sormontato dai denti calicini: tubo calicino di 4 mm; denti sup. di 2 mm, l'inf. di 8-10 mm: corolla roseo-vinosa lunga 14-16 mm.<br /><br />Centro-Europ.<br />Alpi: C; App. Sett. e Centr. fino al Gr. Sasso; Otranto.<br /><br /><strong>Confus.</strong> - Cfr. {t1889}.",97623ed0e561b38dbe58ef18ba062b5b,704132,"Trifoglio rosseggiante","Pianta perenne erbacea","2-4 dm","Boschi montani.",200,1500,Maggio,Agosto,Linneo,,,"H scap",Trifoglio,1890,
7591421,"Trifolium pallescens",Specie,"F. ascendenti o striscianti, nodi radicanti. Fg. con segm. obovati (5-7 X 7-11 mm), seghettati, con nervature sottili. Capolino (diam. 2 cm) unico su uno scapo lungam. nudo, nel pieno della fioritura elegantem. sferico; fi. su peduncoli di 3 mm, alla fine pendenti; calice di 3 mm, spesso screziato di violetto; corolla bianca o un po' giallastra, alla fine bruna, lunga 6-7 mm.<br /><br />Orof.-S-Europ.<br />Alpi: C; App. Sett. e Centr.: RR.<br /><br /><strong>Confus.</strong> - Con {t1840} e {t1842}, che spesso vivono nello stesso ambiente. Si distingue dal primo per i f. striscianti, però mai radicanti ai nodi; dal secondo per le fg. con segm. aventi 10-20 nervi secondari per lato, non o appena ingrossati (in {t1842} nervi 7-10 per lato, sulla pag. inf. ingrossati verso il bordo fogliare). Anche l'ecologia è distinta: {t1842} è un po' più calcifilo di {t1841} e si presenta in stazioni più lungam. innevate. Salendo dalla V. Fredda alla Forca Rossa (Dolomiti Agordine) abbiamo osservato le due specie in una zona di  pochi metri a ca. 2300 m di quota, {t1842} al fondo di una valletta nivale, {t1841} sui bordi della stessa.",a2c8f6c1920c4ade09e2d2005c5fb1f8,704124,"Trifoglio pallescente","Pianta perenne erbacea","8-15 cm","Pascoli alpini",1500,2500,Luglio,Agosto,Schreber,,,"H caesp",3690012,1841,
13551420,"Trifolium bivonae",Specie,"Rd. legnosa ingrossata; f. ascendenti o eretti. Fg. con picciuolo di 5-10 cm e segm. obovati o troncati lunghi 1-2 cm. Capolini su peduncoli di 5-15 cm, con fi. riflessi dopo l'antesi; peduncoli ingrossati lunghi quanto il tubo calicino; corolla rosea, 10-12 mm.<br /><br />Bivona-Bernardi A., de (1774-1837), botanico siciliano.<br /><br />Sic. di NE: R.<br /><br /><strong>Nota</strong> - Relativam. frequente, anche se localizzato, sui Peloritani (Mistretta. Novara, Floresta) a Catania, alle Madonie (Petralia. Gangi. Polizzi) ed alla Ficuzza.",ba05b6488580590f318cf74a6df2774d,704104,"Trifoglio di Bivona","Pianta perenne erbacea","1-2 dm","Boschi montani.",200,800,Maggio,Giugno,Guss.,"Specie endemica",,"H scap",3690015,1844,
7661419,"Trifolium repens",Specie,"F. orizzontale strisciante e radicante ai nodi, lungo 1-3 dm. Fg. con picciuolo di 5-12 cm e segm. obovati ( 12-16 X 14-20 mm). Capolini (diam. 2 cm) isolati all'apice di scapi eretti (5-20 cm), nudi, glabri e striati; calice 4 mm; corolla bianca o ± rosea, dopo la fioritura bruna e inclinata verso il basso, lunga 8-10 mm. Questa descriz. si riferisce al tipo più frequente; per le altre forme vedi sotto.<br /><br />Paleotemp., divenuto Subcosm.<br />In tutto il terr. : CC.<br /><br /><strong>Variab.</strong> - Questa importantissima foraggera è coltiv. su vasta scala nelle «marcite» lombarde; in coltura si hanno piante a f. tuboloso, e fg. aventi picciuolo di 20-60 cm e segm. lunghi fino a 5 cm (anziché 5-15 e 2-3 cm rispettivam.), chiamate Trifoglio lodigiano (var. <em>giganteum</em> Lagr.-Fosset). Nelle popolazioni naturali si presentano sporadicam. individui con corolla rosea, verdastra oppure sostituita da brattee, fg. o altre malformazioni (fo. <em>phyllanthum</em> Ser.) causate da infez. fungine o agenti chimici. In montagna {t1840} compare spontaneo in pascoli subalpini su silice (nardeti), in individui ridotti in ogni parte, descritti come var. <em>alpinum</em> Schur, che forse è solo una modificazione indotta dall'ambiente. T. orphanideum Boiss., ripetutam. segnalato in It. è specie endemici della Grecia: le indicazioni della Pen. ed Js. vanno probabilm. riferite alla subsp. (b).",a256342417b6d0a7f4d20d0489183b4b,703436,"Trigolio ladino; Trifoglio bianco","Pianta perenne erbacea","5-20 cm","Prati ed incolti.",0,1800,Aprile,Ottobre,Linneo,,,"H rept",3690010,1840,
16381418,"Trifolium montanum",Specie,"Pianta minutam. pubescente su f. e sulla pag. inf. delle fg. (!). F. eretti, semplici o con 1-2 rami in alto. Fg. inf. con segm. lanceolati (Fino a 2 X 5 cm), le sup. con stipole ovali-acuminate (15-20 mm) inferiorm. guainanti il f. e segm. di 7-14 X 18-32 mm. Capolini (diam. 18-25 mm) su peduncoli 2-3 volte &gt; fg. ascellante; calice di 4 mm; corolla bianco-lattea di 10-12 mm.<br /><br />S-Europ. -Pontico.<br /><br /><strong>Variab.</strong> - La corolla nella subsp. (b) è generata, di un rosa carico, nella subsp. (a) più chiara e solo raram. rosea.<br />Alpi, App. Sett., App. Centr.: C; Pad., altri ril. fino all'Abr., Pollino: R.",a9fb37f8958cfdbeac6ae8b30e06330f,703418,"Trifoglio montano","Pianta perenne erbacea","1-5 dm","Prati aridi calc.",0,1600,Maggio,Agosto,Linneo,,,"H scap",3690007,1839,
8451417,"Trifolium cernuum",Specie,"Pianta glabra. F. prostrato-ascendenti. Fg. con segm. obeuneati, troncati o bilobi all'apice. Capolini (1 cm) subsessili; fi. su peduncoli lunghi come il tubo calicino, ripiegati verso il basso dopo la fior.; calice 3-4 mm, con denti eguali; corolla rosea, 4-5 mm.<br />W-Medit.<br />Cors. merid.: R.<br /><br /><strong>Nota</strong> - Specie occidentale, diffusa nella Pen. Iberica, dalla quale irraggia nella Francia Merid. fin presso al nostro confine (dipartimento del Varo), in Corsica, Grande Atlante Marocchino ed Azzorre.",3d7c9fa8dc1dc0170a684d21f6484379,703246,"Trifoglio pendulo",,"1-2 dm","Prati umidi.",0,800,Maggio,Luglio,Brot.,,Annuale,"T scap",3690021,1848,
7071416,"Trifolium strictum",Specie,"F. eretto o ascendente. Fg. con segm. lanceolato-ellittici, acuti (8-20 mm). sul bordo con dentelli spesso terminati da una ghiandola peduncolata. Capolini (7-10 mm) all'asc. delle fg. sup., su peduncoli &gt; fg.; calice lungo ¾ della corolla, questa rosea. 5-6 mm.<br /><br />Euri-Medit.<br />Pen., Sic, Sard., Cors.: R; verso N fino all'Emil, Mantovano, V. Maira; anche in Istria, ma fuori del nostro terr.",61440f325d78d02e3cb1947aeac3fdae,703456,"Trifoglio stretto",,"3-15(-25) cm","Incolti (silice)",0,1400,Maggio,Giugno,Linneo,,Annuale,"T scap",3690005,1838,"( = T. laevigatum Poiret)"
6271415,"Trifolium michelianum",Specie,"F. eretti, ingrossato-tubulosi, striati, spesso strozzati ai nodi. Fg. con segm. oblanceolati ovv. obovati (10-20 mm), dentellati. Capolini sferici (diam. 2 cm), con fi. alla fine pendenti; calice 4-5 mm, con denti subeguali fra loro, lunghi 2-4 volte il tubo; corolla bianco-rosea o verdastra lunga 8-9 mm; legume a 2 semi, lungam. peduncolato.<br /><br />W-Medit.<br />Tosc, Camp. (Minturno, Volturara), Sic, Sard., Cors.: R; segnalato nella Pad. (Mantov., Moden., Pavia), ma da verificare.<br /><br />Micheli P. A. (1679-1737), botanico a Firenze, studiò le piante con moderno spirito sperimentale; fondatore della Società Botanica Fiorentina, dalla quale in seguito si sviluppò la Società Botanica Italiana.",07e53d90043f6409fa5ddd7d72a0f5b3,703416,"Trifoglio di Micheli",,"1-6 dm","Prati umidi.",0,600,Maggio,Giugno,Savi,,Annuale,"T scap",3690018,1847,
8991414,"Trifolium nigrescens",Specie,"F. prostrato-ascendenti o eretti. Fg. con segm. obovati ovv. obeuneati (7-15 mm). Capolini (1-2 cm) con fi. alla fine pendenti; corolla 6-9 mm.<br /><br />Euri-Medit.<br />Alpi e Pad. : RR: Lig., Pen. (verso N fino alla Via Emilia), Sic, Sard. e Cors.: C.<br /><br /><strong>Nota</strong> - <em>T. meneghinianum</em> Clementi, noto per la Pen. Balc, è specie di dubbia autonomia, né esistono prove certe che essa veramente viva in Italia. <em>T. macropodum</em> Guss. ha denti calicini patenti e ± eguali fra loro, più lunghi del tubo, peduncoli striati; legume a 2 semi; è segnalato in Sic. e va ulteriorm. studiato.",00b087b5cb2a5f03edcd500ed6c50897,703420,"Trifoglio annerente",,"5-30 cm","Prati ed incolti aridi.",0,1500,Marzo,Giugno,Viv.,,Annuale,,3690017,1846,
8081413,"Trifolium glomeratum",Specie,"Fusto glabro. F. prostrati o ascendenti con internodi di 1-8 cm. Fg. con segm. obovati (5-10 mm). Capolini (diam. 8-12 mm) densi; fi. sessili; calice con nervi reticolati e denti &lt; tubo, subeguali fra loro, patenti; corolla rosea. 4-5 mm.<br /><br />Euri-Medit.<br />It. Sett., Pen., Sic, Sard., Cors.: R; non segnalato nelle Marche, Abr. e Cal.",cb8af5907026ad2db09157e953206905,703402,"Trifoglio glomerato",,"5-20 cm","Prati ed incolti su suolo vulcanico o comunque acido.",0,1000,Aprile,Maggio,Linneo,,Annuale,"T scap",3690022,1849,
5751412,"Trifolium suffocatum",Specie,"Simile a {t1849}, ma minore in ogni parte; internodi &lt; 1 cm; capolini 5-6 mm, spesso riuniti in glomeruli; corolla bianca o ± rosata, 3-4 mm.<br /><br />Steno-Medit. (baricentro occid.).<br />Lig., Pen. (manca Umbria ed Abr.), Sic, Sard., Cors.: R: anche in Istria, ma fuori del nostro terr.",b4313006a86d83eedc3ca7bbe39a7f3e,703459,"Trifoglio soffocato",,"1-5 cm","Incolti aridi, soprattutto silicei.",0,600,Aprile,Maggio,Linneo,,Annuale,"T scap",3690023,1850,
5021411,"Trifolium uniflorum",Specie,"F. legnoso strisciante. Fg. con picciuoli di 1-3(7) cm e segm. obovati o rotondati (4-10 mm), con dentelli acuminati: stipole triangolari, prolungate in resta allungata. Fi. aggruppati a 2-3(5), talora isolati, su peduncoli alla fine ricurvi ed ingrossati; calice con tubo di 6-7 mm &lt; denti; corolla bianca o purpurea, 15-20 mm.<br /><br />Steno-Medit.<br />Cal. Merid. e Sic. di NW: RR. - Da noi solo la subsp. savianum (Guss.) Asch. et Gr. (Endem.).<br /><br />1 Savi Gaetano (1769-1844), botanico, il primo di una dinastia di naturalisti pisani, comprendente ancora Paolo (1798-1871). zoologo e geologo e Pietro (1811-1871). botanico.",c1d84c773ed49fb7a26d664c2da4b1e5,703467,"Trifoglio di Savi","Pianta perenne erbacea","1-6 cm","Incolti aridi.",0,600,Maggio,Giugno,Linneo,"Specie endemica",,"H caesp",3690024,1851,
8581410,"Trifolium alpinum",Specie,"F. alla base legnoso, avvolto da guaine ferruginee, con rami erbacei ascendenti. Fg. tutte basali con segm. strettam. ellittici, acuti (3-6 x 20-40 mm). Capolini (4 cm) su peduncoli robusti di 5-15 cm; 3-12 fi. su peduncoli di 2 mm; calice con tubo di 3 mm e denti lunghi il doppio; corolla rosea, 18-20 mm.<br /><br />Orof. S-Europ. (baricentro occid.).<br />Alpi, dalle Dolomiti alle A. Maritt., App. Sett.: C; App. Laz.: R.<br /><br /><strong>Variab.</strong> - Individui con corolla bianca ovv. gialla, o con capolino subsessile si presentano sporadicam. fra i normali; un tipo stenofillo (segm. lineari-acuti) merita studio ulteriore. Verso E non supera la linea Sesto-Fedaja - Passo S. Pellegrino - Bondone - Baldo; la segnalazione sul Grappa è probabilm. erronea.",e7b37104f08b1b1cdd83dc5c396e2947,704096,"Trifoglio alpino","Pianta perenne erbacea","10-15 cm","Pascoli alpini (silice).",1500,2000,Luglio,Agosto,Linneo,,,"H ros",3690003,1837,
9831409,"Trifolium ornithopodioides",Specie,"F. prostrato, glabro. Fg. apparentem. basali con segm. obovati a obcordati (4-10 mm). spesso troncati, Finem. seghettati. Inflor. apparentem. basali 2-4-flore, raram. 1-flore; calice con denti subeguali al tubo; corolla rosea o biancastra. 6-8 mm.<br /><br />Medit.-Atl.<br />Pr. Roma, Basil, Sard. (Maddalena) e Cors. (Bastia): RR.",52b4c8c4c1a2253052216d0d9f6e244b,703422,"Trifoglio ornitopo",,"T scap","Prati subsalsi, cotiche erbose fra le macchie.",0,600,Maggio,Giugno,Linneo,,Annuale,"T scap",3690001,1836,"( = Trigonella ornoth. DC.)"
5841408,"Trifolium resupinatum",Specie,"F. prostrati, flaccidi e striati, ascendenti o eretti. Fg. cauline con stipole scarioso-rigonfie alla base terminanti in lunga punta lineare (20-25 mm in tot.), picciuolo di 5-7 cm e segm. obovati (10-16 X 15-24 mm). Capolini (diam. 10-12 mm) su peduncoli di 2-4 cm, generalm. &gt; fg.; calice frutt. (7-8, raram. 4-12 mm), alla fine glaucescente, sormontato dai 2 denti sup. divergenti; corolla roseo-carnicina, 4(2-8) mm.<br /><br />(W)-Paleotemp.<br />Spontaneo nella Pen. (verso N fino alla Via Emilia), Sic, Sard., Cors.: C; R, e per lo più avv., nella Pad. e valli alpine.<br /><br /><strong>Variab.</strong> - Si conoscono tipi micranti (corolla di 2-3 mm; capolino diam. 8-9 mm; calice alla frutt. 4 mm), oppure macranti (corolla 7-8 mm; capolino diam. 20 mm; calice alla frutt. 10-12 mm = <em>T. suaveolens</em> Willd., forse il resto di antiche colture).",b1c8aa3ba96ae5ac0b55c0a3228588af,45850278,"Trifoglio risupinato","Pianta perenne erbacea","1-4 dm","Incolti erbosi umidi.",0,1000,Aprile,Luglio,Linneo,,Annuale,"T rept",3690030,,
10831407,"Trifolium tomentosum",Specie,"Simile a {t1857}. ma sempre f. prostrati; calice frutt. densam. peloso, con denti brevi, poco evidenti.<br /><br />(W)-Paleotemp.<br />Lig., Emil. (Cesenatico), Pen., Sic, Sard., Cors.: R; in Pugl. e Sic: C; anche in Istria, ma fuori del nostro terr.",0936197de071b5d1147b99d32052ad92,703463,,,"5-15 cm","Incolti aridi.",0,700,Aprile,Giugno,Linneo,,Annuale,"T rept",3690031,1858,
4161406,"Trifolium physodes",Specie,"Simile a {t1856}, ma glabro: f. non radicanti ai nodi; fg. minori e più brevem. picciuolate; capolini maggiori, sferici a ovali, con peduncolo breve e spesso appaiati: brattee libere &lt; peduncoli fiorali.<br /><br />E-Me-dit.<br />It. Merid. e Sic: RR.",54fa2db926e573614e1b1e76cffbf551,703427,"Trifoglio rigonfio","Pianta perenne erbacea","1-3 dm","Pascoli aridi.",200,800,Maggio,Giugno,Steven,,,"H scap",3690028,1855,"( = T. cuponi Tineo)"
4791405,"Trifolium fragiferum",Specie,"F. prostrati, striscianti, spesso radicanti e puberuli. Fg. con picciuoli di 5-15 cm e segm. ovali o ellìttici (5-14 X 10-20 mm). Capolini (diam. 10-14 mm) su peduncoli allungati (1-2 dm), nel fr. irregolarm. cilindrici e lunghi fino a 2(3) cm; brattee dei fi. inf. concresciute e ± verticillate formanti una sorta di involucro; calice con tubo = denti, alla fruttif. rigonfio; corolla rosea o carnea lunga il doppio del calice.<br /><br />(W)-Paleotemp.<br />Alpi e Pad.: R; Pen. dalla via Emilia in giù, Sic, Sard. e Cors.: C.<br /><br /><strong>Variab.</strong> - Popolazioni di stazioni subsalse presentano dimensioni ridotte, maggiore lignificazione dei f., spesso anche capolini minori oppure fg. bluastre con secrezioni saline.",f74e146724a6cbb0ad95ca3024a4937c,703399,"Trifoglio a fragola","Pianta perenne erbacea","1-4 dm","Incolti e pascoli, per Io più umidi o subalofili.",0,800,Aprile,Agosto,Linneo,,,"H rept",3690029,,
9721404,"Trifolium spumosum",Specie,"F. prostrato-ascendente o eretto, glabro. Fg. con segm. ottusam. dentellati, obovati (1-2 cm). Capolini (2 cm) dapprima sferici, poi ovali; calice con tubo ovale a 24 nervi longitud. collegati fra loro a rete e denti lunghi la metà del tubo stesso: corolla rosea, appena sporgente dai denti calicini: legume a 3-4 semi.<br /><br />Steno-Medit. (baricentro orient.).<br />Lig. (scomparso?), Tosc. (Maremma grosset.), Lazio, Teram., Caserta, Arpino, Avell., Puglie (Barletta, Leucaspi-de), Cai. (Gallico), Sic, Sard. e Cors.: R.",898ca8683fb508c9da59bf2c9340567a,703448,"Trifoglio spumoso",,"1-3 dm","Incolti erbosi aridi.",0,600,Aprile,Maggio,Linneo,,Annuale,"T scap",3690025,1852,
7161403,"Trifolium mutabile",Specie,"1-5 dm. Simile a {t1852}, ma segm. dentellato-aristulati; calice con tubo ovale-sferico; denti cal., corolla e legume come {t1853}.<br /><br />Subendem. (anche in Dalmazia).<br />Merid. e Sic: R.",863db1f4355191993555415ef08c236b,704122,"Trifoglio mutabile",,,"Pascoli ed incolti aridi.",0,600,Maggio,Giugno,Portenschlag,"Specie endemica",Annuale,"T scap",3690027,1854,
4041402,"Trifolium vesiculosum",Specie,"Simile a {t1852}, ma fg. con segm. dentellato-aristulati: capolini ovali, poi cilindrici, lunghi fino a 6 cm: calice con tubo spesso obeonico e denti poco più brevi del tubo, alla fine riflessi; corolla bianca, alla fine rosea. 1.5-2 volte più lunga del calice: legume a 2-3 semi.<br /><br />N-Medit.<br />Pen. (esci. Marche), Sic. e Cors.: R.<br /><strong>Variab.</strong> - Il calice varia sia nel numero dei nervi, sia nella reticolatura più o meno evidente di essi.",21860a7bb85f1e6c802c9cbf7400b81e,655232,"Trifoglio vescicoloso",,"1-6 dm","Incolti erbosi.",0,800,Aprile,Maggio,Savi,,Annuale,"T scap",3690026,1853,
6601401,"Trifolium isthmocarpum",Specie,"F. prostrato o ascendente. Fg. con segm. obovati. dentellate in alto e stipole biancastre, ovali-acuminate. Capolini terminali sferici (diam. 15-25 mm). densi; fi. con peduncoli brevi, eretti anche dopo Tantesi; calice con denti fra loro subeguali- più brevi del tubo; corolla (9-12 mm) bianco-rosea.<br /><br />NW-Medit.<br />Sic. Occ, Cors.: RR: avv. in Lig. Da noi solo la subsp. jaminianum (Boiss.) Murb. (Endem.).",b07f0fab2c77ed99fe9881e913408ec3,703408,"Trifoglio a frutti strozzati",,"2-4 dm","Incolti erbosi.",0,600,Aprile,Maggio,Brot.,"Specie endemica",Annuale,"T scap",3690016,1845,
6331400,"Trifolium thalii",Specie,"Simile a {t1841}, però con fg. più lungam. peduncolate; segm. a 7-10 nervi per lato; fi. alla fine non o appena inclinati verso il basso con peduncoli di 1-1.5 mm; calice frutt. talora un po' rigonfio; corolla screziata di rosa.<br /><br />Thal J. (1542-1583) medico e pioniere della botanica in Germania.<br /><br />Orof. - SW -Europ.<br />Alpi, Abr.: C; App. dal Parmig. al Lazio: RR.<br /><br /><strong>Confus.</strong> - Con {t1840} e {t1841} (cfr.).",6fb292dfb91c5dfa0541947aef53a0bf,703462,"Trifoglio di Thal",,"5-15 cm","Prati alpini su suolo cale, superficialm. acidificato.",1500,2400,Luglio,Agosto,Vill.,,,"H caesp",3690013,1842,
6741399,"Trifolium speciosum",Specie,"F. ascendenti, semplici o ramificati dalla base con pubescenza appressata. Fg. con stipole lanceolate (2x7 mm) e segm. obovati o obcuheati (5x7 mm). Capolini terminali, sferici o ovali (diam. 1.3 cm e più); calice con tubo di 1 mm, denti sup. brevissimi, gli inf. prolungati in lacinie di 2-3 mm; vessillo screziato di viola pallido (8 mm), largam. spatolato.<br /><br />E-Medit.<br />Basil, Cal. e Sic: R.",29e23ba216ba46c486cf4de02b37a72f,,"Trifoglio grazioso",,"5-15 cm","Incolti montani",500,1200,Aprile,Giugno,Willd.,,Annuale,"T scap",3690034,1861,
5901398,"Trifolium hybridum",Specie,"Simile a {t1841}, ma fg. più molli con segm. maggiori, spesso subrotondi (8-15 X 15-22 mm); capolini maggiori; coroìla bianco-rosea.",96ac6138b3f8626c3c208fb4a4cd39fe,703404,"Trifoglio ibrido","Pianta perenne erbacea","1-2 dm","Prati e pascoli.",,,Maggio,Agosto,Linneo,,,"H caesp",3690014,1843,
3311397,"Trifolium aureum",Specie,"F. eretto, un po' a zig-zag, lignificato in basso, sparsam. pubescente. Fg. con segm. tutti sessili o quasi, oblanceolati o ellìttici (6-8 X 16-19 mm). seghettati; stipole inf. strettam. lanceolate (3 X 13 mm), le sup. più larghe. Capolini su peduncoli ascellari di 1-4 cm; fi. sub-sessili. numerosi, densam. stipati, dopo l'antesi riflessi; calice 2 mm; corolla gialla, dopo la fecondazione bruno-aranciata.<br /><br />Alpi: C: Pad., App. Sett. e Centr. fino ai M. Simbruini; R.",c97b12c702b168a9a0b797c371539042,704100,"Trifoglio aureo",,,"Radure boschive (acidof.)",500,1400,Giugno,Agosto,Pollich,,Annuale,"T scap",3690042,1864,"( = T. agrarium L. em, Schreber nomen ambig., non Auct. FI. Ital.; T. strepens Crantz)"
7541396,"Trifolium brutium",Specie,"F. ascendenti. Fg. con segm. brevem. picciuolettato o subsessile. Capolini sferici ovv. ovoidi, diam. 15-20 mm, su peduncoli di 3-5 cm &gt; fg. ascellante; corolla gialla con vessillo largam. spatolato.<br /><br />Endem.<br />App. Merid. dalVAbr. alla Sila; Sic. alla Busambra: R. - Bibl.: Moggi, Webbia 11: 369 (1956).",2438152792af611e5740e7f8ac1888e0,704105,"Trifoglio calabrese",,"5-20 cm","Pascoli aridi.",900,1500,Giugno,Luglio,Ten.,"Specie endemica",Annuale,"T scap",3690037,1862,
5211395,"Trifolium patens",Specie,"Simile a {t1864}. ma stipole ovali; fg. con segm. più stretti; capolini sferici (9-12 mm); fi. non o appena riflessi dopo la fior.<br /><br />S-Europ.<br />Alpi, Pad., Pen. (soprattutto sull'App. ed altri rilievi) fino alla Puglia, Cors.: R.",4926925664ab703db8bf77d1afbc30ac,703425,"Trifoglio patente",,"2-5 dm","Prati umidi.",0,1200,Giugno,Luglio,Schreber,,Annuale,"T rept",3690041,1863,
4231394,"Trifolium sebastiani",Specie,"F. gracili, un po' a zig-zag. Fg. con segm. ellittico-lanceolati (5-15 mm) con 15-25 nervi su ciascun lato. Capolini diam. 8-10 mm più larghi che lunghi con fi. nutanti o penduli; corolla gialla, 4 mm.<br /><br />NE-Medit.<br />Lazio: C; Irpinia, Basil, e Sic. (Ficuzza): RR; anche in Istria pr. Pola.<br /><br />Sebastiani F. A. (1782-1821), medico romano, scrisse assieme al Mauri una pregevole Flora Romana (1818).",b66998ea74c0964a9c53c8544addd6ff,655262,"Trifoglio di Sebastiani",,"5-30 cm","Incolti subacidi",0,600,Maggio,Giugno,Savi,,Annuale,"T scap",3690045,1866,
