id,name,taxa_kind_id_name,description,col_id,eol_id,Nome Italiano,Portamento,Altezza,Tipo di vegetazione,Limite altitudinale inferiore,Limite altitudinale superiore,Inizio fioritura,Fine fioritura,Autore,Diffusione,Ciclo riproduttivo,Forma biologica,Codifica numerica,Progressivo
"405","Thymus polytrichus","Specie","F. lungam. repenti, olotrichi sotto l'inflor. ed anfitrichi più in basso, con peli deflessi di 0.3 mm circa. Fg. picciuolate, da lanceolate ad ovate e subrotonde (1:1 - 1:3), circa subeguali fra loro, villose di sopra, con nervi forti; fascetti basali assenti.","6bc850b4e231cbaa9b2016fe3b3802c9","5372387","Timo a peli variabili","Pianta perenne erbacea","3-15 cm","Pascoli subalpini ed alpini (soprattutto silice).","1000","2500","Giugno","Settembre","Kerner","","","","7319072",""
"404","Thymus serpyllum","Specie","Specie fra loro assai simili, e che sono state spesso confuse. Le diagnosi che seguono riportano i soli caratteri differenziali. Tutte le sp. hanno f. legnosi alla base, ± prostrati o striscianti e spesso radicanti ai nodi, con apici fioriferi eretti; fg. coriacee di aspetto e pelosità variabili; inflor. dense, sferiche, ovali o ± allungate ed allora interrotte alla base; calice di 3-4(-5) mm; corolla purpurea o rosea 5-6 mm; fr. incluso nel calice persistente e con fauce occupata da un ciuffo di peli cotonosi candidi.","2cc2341d6195d0a31765347a973479e9","5372723","Serpillo. Serpollino, Pepolino","","","Prati aridi steppici, pietraie e rupi soleggiate.","","","","","","","","Ch rept","",""
"403","Thymus pannonicus","Specie","F. pseudorepenti con rami allungati, olotrichi; peli patenti di 1.0-1.5 mm. Fg. sessili ± strettam. ellittiche o lanceolate (1:3-1:6), ± eguali fra loro, villose, con nervatura debole; fascetti basali assenti.</p>
<strong>Variab.</strong> - <em>Th. marschallianus</em> Willd. è simile, ma con fg. glabre, 4-9 volte più lunghe che larghe, progressivam. ingrandite verso l'alto; Th. benacensis H. Braun ha fg. pure glabre, ma solo 2-4 volte più lunghe che larghe non ingrandite, anzi spesso impicciolite verso l'apice del f. Th. austriacus Bernh. è più lungam. strisciante e con fg. sup. pure più brevi delle inf.</p>
1 Per le sp. 3231-3243 si indicherà il rapporto fra la largh. e la lungh. della lamina fogliare; le misure variano in ogni sp. fra circa 2-6 x 8-14 mm.<br />2 Tipi meno nettam. differenziati (considerati tuttavia come sp. dal Ronniger) vengono indicati in nota a ciascuna sp.: la loro distribuzione viene specificata solo quando è differente da quella della sp.stessa.","b9e14353a581156f918470ee83ac43a4","41762978","Timo lanoso","Pianta perenne erbacea","10-25 cm","Prati steppici","0","800","Maggio","Agosto","Ali.","","","","7319042",""
"402","Thymus humifusus","Specie","F. pseudorepenti o suberetti, olotrichi, irti di peli patenti lunghi 0.5 mm circa. Fg. picchiolate, ovate o subrotonde (1:1.2 -1:1), ± eguali fra loro, densam. villose, con nervi robusti chiari, ben rilevati rispetto alla superficie inf. della lamina e con nervi secondari anastomosantisi ad arco all'apice; fascetti basali assenti.</p>
<strong>Variab.</strong> - <em>Th. valderius</em> Ronn. è simile, ma con fg. sempre villose, lunghe fino a 2.5 volte la larghezza, le sup. per lo più maggiori delle inf.","a0a9c7dfc7bf5db6a23661df6ef8d0cb","0","Timo nervoso","Pianta perenne erbacea","5-15 cm","Prati aridi steppici.","100","1500","Maggio","Agosto","Bernh.","","","","7319067",""
"401","Thymus oenipontanus","Specie","F. pseudorepenti, olotrichi, con peli deflessi di 0.4 mm circa. Fg. picciuolate, strettam. oblanceolate (1:5), ± eguali fra loro, densam. villose, con nervi abbastanza robusti e rilevati; fascetti basali assenti.</p>
<strong>Variab.</strong> - <em>Th. moesiacus</em> Velen. è simile, ma con fg. glabre di sopra, progressivam. ingrandite verso l'alto e circa 3 volte più lunghe che larghe; esso forse va riferito al gr. di<em> Th. glabrescens</em> Willd.; è noto per tutta l'area di 3234 ed ancora per l'App. Lig. e la Camp, pr. Amalfi.","f04e9e8469dd85659d5a54a41f080a7b","5372339","Timo di Innsbruck","Pianta perenne erbacea","10-20 cm","Prati aridi.","0","1500","Maggio","Agosto","H. Braun","","","","7319068",""
"400","Thymus herba-barona","Specie","F. legnosi suberetti o stri-scianti-pseudorepenti, olotrichi; peli brevi (0.2-0.3 mm), riflessi. Fg. lineari-lanceolate, le maggiori lanceolate (3-4 X 6-8 mm) ed un po' acuminate, subglabre; nervi deboli. Inflor. ovoide (1-2 cm); calice 3.5-5 mm con denti sup. glabri, lunghi 1.2-1.5 mm; corolla 6-9 mm.</p>
<strong>Osserv.</strong> - Importante elemento della formazione ad arbusti spinosi, molto diffuso negli ambienti di vetta e sui costoni battuti dal vento sia in Sardegna che in Corsica. Non si tratta di pianta spinosa, ma di un arbusto nano ad accrescimento estremamente plagiotropo, che tende a sviluppare rami striscianti sotto i pulvini spinosi (Genista, Astragalus) oppure dentro a questi come Polstergast ( = ospite dei pulvini). Tassonomicamente isolato ed ecologicamente vincolato ad un ambiente altamente conservativo, è specie probabilmente molto antica.","ff3993e95e62827e15722f869afc7278","5372066","Timo erba barona","Pianta perenne erbacea","6-15 cm","Pendii aridi ventosi.","1000","2000","Giugno","Luglio","Loisel.","Specie endemica","","Ch rept","7319046",""
"399","Thymus spinulosus","Specie","F. legnosi suberetti o stri-scianti-pseudorepenti, olotrichi; peli brevi (0.2-0.3 mm), riflessi. Fg. linea-ri-lanceolate, le maggiori lanceolate (3-4 X 6-8 mm) ed un po' acuminate, subglabre; nervi deboli. Inflor. ovoide (1-2 cm); calice 3.5-5 mm con denti sup. glabri, lunghi 1.2-1.5 mm; corolla 6-9 mm","fbc87ab9d4259dd990ff6e2e98e373f7","5372537","Timo spinosetto","Pianta perenne erbacea","6-15 cm","Pendii aridi ventosi. ","0","800","Maggio","Giugno","Ten.","Specie endemica","","Ch rept","7319036",""
"398","Thymus richardii","Specie","F. legnosi ascendenti o suberetti, pelosi tutt'attorno (spesso su due facce opposte, meno che sulle altre due, quindi quasi anfitrichi). Fg. lanceolate (3-4 X 7-9 mm), interam. glabre. Inflor. subsferica; calice 4-5 mm, irsuto e con peli ghiandolari, i denti sup. lunghi 1.2-1.5 mm, corolla purpurea, 7-9 mm.","7ee176f676c04b5faac83e3182bddf41","5372460","","Pianta perenne erbacea","8-15 cm","Rupi calc.","0","600","Giugno","Luglio","Pers.","Specie endemica","","Ch rept","7319049",""
"397","Thymus striatus","Specie","Pianta con odore arom. (!). F. legnosi, striscianti e radicanti ai nodi, con rami ascendenti, omogeneam. ricoperti di peli riflessi. Fg. lineari a lineari-spatolate (1-2 X 8-12 mm), d'ambo i lati con fitte ghiandole puntiformi, sui bordi con ciglia patenti. Inflor. subsferica (1 cm); brattee formate da una lamina ovata (4 X 5 mm), generalm. arrossata, ed un'appendice erbacea lineare lunga 2-3 mm; calice 4-5 mm, irsuto; corolla generalm. biancastra o rosea 3 mm.</p>
<strong>Variab.</strong> - Gruppo polimorfo. La pianta descritta corrisponde a <em>Th. striatus</em> Vahl in senso stretto, diffuso soprattutto nell'It. Merid. dal Napol. al Pollino; più a N, dal Lazio alla Romagna prevale una stirpe a fg. più sottili (1 mm o meno) corrispondente a <em>Th. acicularis</em> W. et K., specie balcanica (però gli Autori italiani sotto questo nome per lo più hanno indicato 3228!). Un'altra stirpe, pure con fg. sottili, ma f. esili e generale glabre-scenza è esclusiva delle rocce serpentinose in Emilia e Tosc, e viene indicata come var. ophioliticus Lacaita, ma forse meriterebbe rango specifico.","2a90384422be72b2745f7ad1f5103cd4","5372542","Timo bratteato","Pianta perenne erbacea","8-15 cm","Pendii aridi, rupi, pietraie.","0","2000","Maggio","Luglio","Vahl","","","Ch rept","7319035",""
"396","Thymus vulgaris","Specie","F. generalm. eretti, ramosissimi, con corteccia bruna. Fg. dapprima revolute solo sul bordo (lente!), lanceolate (3 X 7-9 mm), quindi revolute a tubo ed apparentem. lineari. Inflor. subsferica o allungata (2-3 cm); brattee lanceolate (2.5 X 5 mm); calice 3-4 mm; corolla roseo-biancastra (5-6 mm).","7a291f9206ab626700c6586a15698231","484542","Timo maggiore","Cespuglio","1-3 dm","Garighe, pendii aridi.","0","800","Maggio","Giugno","Linneo","","","Ch frut","7319019",""
"395","Thymus capitatus","Specie","Pianta con odore arem. (!). Rami legnosi a corteccia biancastra e striature longitud.; portam. a pulvino. Fg. picchettate di ghiandole puntiformi, carenate o un po' revolute sul margine e qui anche pettinato-cigliate, le-siniformi (1.2-1.8 X 5-12 mm), acute. Inflor. ovoidi (0.8 X 1 cm) formate da brattee ovali-lanceolate (2x6 mm) strettam. embriciate; calice 5 mm; corolla roseo-purpurea 7-10 mm.</p>
<strong>Nota</strong> - Piccolo arbusto diffuso nelle zone più aride del Mediterraneo, con una abbastanza chiara prevalenza per la zona orientale. Costituisce in generale cenosi estese, nelle quali risulta per lo più dominante. Ad esso si associano generalmente piante xerofile della flora mediterranea, soprattutto erbacee ed anche qualche arbusto di piccole dimensioni (Mirto, Cisti). In generale la vegetazione a Th. capitatus è in stretto contatto con la rara phrygana a <em>Sarcopoterium spinosum</em> o con stazioni naturali di <em>Pìnus halepensis</em>. In complesso la gariga a <em>Th. capitatus</em>, pur essendo quasi sempre funzione di degradazione antropica, risulta un buon indicatore della fascia mediterranea arida (Oleo-Cera-tonìori).","6b68cadccca4a33db27991d0c80c33b3","483856","Timo arbustivo","Cespuglio","","Garighe, pendii arìdi, pinete mediterranee.","0","600","Maggio","Giugno","(L.) Hofmgg. et Lk.","","","Ch frut","7319001",""
"394","Origanum onites","Specie","Pianta con odore fragrante (!). F. eretto, generalm. arrossato, irto di peli bianchi, patenti o riflessi. Fg. maggiori<br />con picciuolo di circa 5 mm e lamina ovata (12-18 X 22-27 mm), ottusam. dentellata, glabra di sopra, di sotto tomentosa sui nervi. Inflor. poco addensata; brattee (2-3 mm) verdi, coperte di sopra da ghiandole puntiformi dorate, lucide, verdi nel resto; calice 2-3 mm; corolla bianca o rosea 4 mm.</p>
<strong>Osserv.</strong> - Questo è l'Origano che, raccolto nel suo ambiente naturale in Sicilia e nel Meridione, fornisce l'ottimo condimento, di largo uso nella cucina italiana. Si usano le fg. e le parti fiorite (race. pref. in VI-X) seccate all'ombra. L'erba di 3222 ha invece un aroma più acre e meno pregiato: si usa soprattutto per tisane in medicina popolare.","807b233d413d0aa3d7558f5cc52afb80","483862","Origano meridionale","","","Boscaglie rade, cespuglieti.","200","1400","Giugno","Agosto","Linneo","","","H scap","7315002",""
"393","Origanum majorana","Specie","Simile a <em>Origanum vulgare</em>, ma in colture spesso annuale; f. pubescente; fg. ovate .0 ovato-lanceolate (generalm. 5-10 X 8-20 mm), picciuolate, con base ottusa o arrotondata; corolla bianca o rosea.","a52b3564b018a8a58baf4b484711da4c","579365","Origano maggiorana; Maggiorana, Persia","","2-6 dm","Incolti, bordi di vie","","","Aprile","Settembre","Linneo","","","H scap","7315005",""
"392","Origanum vulgare","Specie","Pianta con odore penetrante (!). F. ascendente, ramosissimo, con peli patenti, in alto arrossato. Fg. con picciuolo di 3-6 mm e lamina lanceolata (15-28 X 25-40 mm), spesso asimmetrica alla base, dentellata. Inflor. co-rimbosa densa; glomeruli ovali (7-10 mm); brattee (4-5 mm) violacee; calice 2.5-3 mm con denti lunghi 1/3 del tubo; corolla rosea 5-6 mm.</p>
<strong>Variab.</strong> - Vengono distinti individui (più raram. intere popolazioni) con spighe allungate, prismatiche (generalm. indicate come subsp. prismaticum Gaudin) oppure ridotti in ogni parte con fg. ellittiche (7-13 X 10-20 mm: O. humile Miller) o anche con fg. deci-sam. glauche nella pag. inf. (var. semiglau-cum Boiss.), però si tratta di variabilità casuale; cfr. Soó R. et A. Borhidi, Ann. Univ. Budapest R. Eòtvós 9A0: 361-364(1968). Più difficile l'interpretazione di popolazioni con brattee e calice verdi, che si prestano a confusione con 3221.","50177cc4a7386e185dd60fa302b0664a","579367","O. comune; Arigano, Rigano, Regano, Regamo, Riami, età; Acciughero, Cornabusa, Maggiorana selvatica","","3-5 dm","Boscaglie rade, cespuglieti, rupi soleggiate","0","1400","Giugno","Settembre","Linneo","","","H scap","7315003",""
"391","Origanum heracleoticum","Specie","Pianta con odore fragrante (!). F. eretto, generalm. arrossato, irto di peli bianchi, patenti o riflessi. Fg. maggiori<br />con picciuolo di circa 5 mm e lamina ovata (12-18 X 22-27 mm), ottusam. dentellata, glabra di sopra, di sotto tomentosa sui nervi. Inflor. poco addensata; brattee (2-3 mm) verdi, coperte di sopra da ghiandole puntiformi dorate, lucide, verdi nel resto; calice 2-3 mm; corolla bianca o rosea 4 mm.<br />Boscaglie rade, cespuglieti. (200 - 1400 m). -Fi. VI-Vili - SE-Medit. (Steno-).</p>
<strong>Osserv.</strong> - Questo è l'Origano che, raccolto nel suo ambiente naturale in Sicilia e nel Meridione, fornisce l'ottimo condimento, di largo uso nella cucina italiana. Si usano le fg. e le parti fiorite (race. pref. in VI-X) seccate all'ombra. L'erba di 3222 ha invece un aroma più acre e meno pregiato: si usa soprattutto per tisane in medicina popolare.","65126b079ccd765dc3fa53ffad673e8c","0","Origano meridionale","Pianta perenne erbacea","4-7 dm","Boscaglie rade, cespuglieti.","200","1400","Giugno","Agosto","Linneo","","","H scap","7315002",""
"390","Hyssopus officinalis subsp. aristatus","Specie","","","","","","","","","","","","","","","","",""
"389","Hyssopus officinalis subsp. officinalis","Specie","","","","","","","","","","","","","","","","",""
"388","Clinopodium vulgare subsp. arundanum","Specie","","","","","","","","","","","","","","","","",""
"387","Clinopodium vulgare subsp. vulgare","Specie","","","","","","","","","","","","","","","","",""
"386","Acinos rotundifolius","Specie","Simile a <em>Acinos alpinus</em>, ma annuale; fg. subrotonde 5-10 mm, acute o acuminate all'apice; calice con denti del labbro sup. di 0.7-1.5 mm; corolla 7-10(-Ì2) mm.","6e10df22c0c5604c9b8048280297c49c","5371100","Acino rotondifoglio","","2-3 dm","Pascoli aridi","500","1200","Maggio","Luglio","Pers.","","Annuale","T scap","7305605",""
"385","Acinos arvensis","Specie","Simile a <em>Acinos alpinus</em>, ma annuale; fg. ovate (4-6 X 7-10 mm); calice con tubo a peli di 0.5-0.8 mm, diritti o un po' uncinati all'apice; labbro sup. con denti 0.7-1.5 mm; labbro inf. 1.5-2.5 mm; corolla 7-9 mm.</p>
Nota - Spesso si incontrano popolazioni con aspetto intermedio fra <em>Acinos alpinus</em> e 3217.","dd4bc0cebf0ba24d97cdf396ace5c003","0","Acino annuale","Cespuglio","2-3 dm","Pascoli aridi (calc)","0","1300","Aprile","Giugno","(Lam.) Dandy","","Annuale","T scap","7305604",""
"384","Acinos granatensis","Specie","Simile a <em>Acinos alpinus</em>, ma f. più fortem. lignificati; f. con peli riflessi, appressati di 0.1-0.2 mm; calice 5-6 mm con denti più brevi e peli uncinati di 0.2-0.3 mm ripiegati in avanti; corolle 10-12 mm.</p>
<strong>Nota</strong> - La subsp. <em>granatensis</em>, corrispondente al tipo della specie, è distribuita nella parte meridionale della Pen. Iberica e nel Nordafrica: essa ha f. con peli patenti riflessi di 0.4-0.8 mm e peli calicini fitti lunghi 0.4-0.5 mm; benché segnalata nelle Alpi Maritt. e nell'App. Centr. e Merid., essa va esclusa dalla nostra flora.","0c7b55babf189b760804a3c3a897d547","5371068","Acino dell'Etna","Cespuglio","5-15 cm","Ghiaie, sfasciumi, soprattutto su rocce silicee e lave","1000","2200","Maggio","Luglio","(Boiss. et Reuter) Pign.","","","Ch suffr","7305606",""
"383","Acinos suaveolens","Specie","Simile a <em>Acinos alpinus</em>, ma con odore aromatico pungente; fg. lanceolate a ellittico-lanceolate (3-7 X 9-18 mm), con apice acuto e base cu-neata; calice con labbro inf. di 2.5-3.5 mm.","c7e0b60ac53bc38b116d72abb91606b6","5371104","Acino pugliese","Cespuglio","2-3 dm","Prati aridi.","0","600","Maggio","Giugno","(S. et Sm.) G. Don","","","Ch suffr","7305603",""
"382","Acinos alpinus","Specie","F. legnoso alla base, prostrato, con rami ascendenti in generale pelosi su facce alterne; peli patenti o ± inclinati 0.3-1.0 mm. Fg. con picciuolo di 1.3 mm e lamine ellittiche, oblanceola-to-spatolateo subrotonde (2-10 X 5-15 mm), dentellate e spesso revolute sul bordo. Verticillastri 3-8flori all'asc. di fg. normali; calice con tubo di 4-6 mm, rigonfio alla base e quindi strozzato, irto per densi peli diritti, patenti, lunghi 0.6-0.8 mm; labbro sup. con denti di 1-2 mm; labbro inf. 1.5-3 mm; corolla violetta, con tubo conico pubescente, di 10-13 mm e labbro sup. bilobo (5x3 mm), labbro inf. profondam. 31obo (10 X 8 mm).</p>
<strong>Nota</strong> - Specie strettamente legata ai substrati calcarei, che sulle Alpi si presenta soprattutto nella formazione a Sesleria (Seslerio-Semperviretum), in generale impiantandosi nelle piccole tasche d'erosione, su terreno abbastanza sciolto e ricco in pietrisco, in condizioni di ridotta concorrenza da parte delle specie più propriamente prative. Sull'Appennino essa invece tende a colonizzare ambienti privi di vegetazione, tanto nell'ambito del seslerieto, quanto in ambiente pioniero, su ghiaie consolidate, greti e pendii franosi. Probabilmente queste differenze di ecologia sono in relazione con l'elevata variabilità della specie (v. oltre Variab.).<br /><strong>Variab</strong>. - La pelosità è diversa sul f. e sui calici, inoltre può presentare piccole differenze (talora i peli tendono a incurvarsi, sul f. essi sono ± abbondanti, così pure sulle fg.); anche il portamento può essere più o meno prostrato. Le fg. sono variabili come rapporto lungh./largh., acutezza e profondità dei denti, punta acuta, ottusa o arrotondata. Sono state descritte numerose entità, che tuttavia non ci sembrano rappresentare che semplici forme o varietà Calamintha nebrodensis Kerner et Strobl; C. alpina var. sardoa Asch. et Levier; C. pseuda-cinos Lacaita); C. patavina (L.) Host è stata segnalata in vari punti della Pen., dal Mo-den. al Pollino: andrebbe riferita a <em>Acìnos alpinus subsp. majoranifolius</em> (Miller) P. W. Ball, pianta balcanica, che da noi probabilm. manca. Spesso si incontrano popolazioni di aspetto intermedio fra 3214 e 3215 o 3217.<br />Su 3214 e 3215 cfr. Pignatti S., Giorn. Bot. It 111: 50-52(1977).<br />Hegi (Ill. FI. Mitteleur. 5.4:2301, 1927) osserva che accanto a fi. normali si presentano pure fi. a corolla ridotta, femminili, ed ancora altri a corolla di dimensioni generalmente maggiori della media che risultano ermafroditi proterandrici. Questi ultimi possono venire fecondati anche da farfalle, mentre in generale i fi. di 3214-3217 sono impollinati da Apidi e da singoli Bombilidi. Queste caratteristiche andrebbero verificate anche su materiale di provenienza italiana.","ad13d41366db70ef19c1eb7e8cd3dfd4","0","Acino alpino","Cespuglio","5-30 cm","Pascoli alpini e subalpini, suoli ciottolosi (calc)","1000","2600","Giugno","Agosto","(L.) Moench","","","Ch suffr","7305602",""
"381","Acinos corsicus","Specie","F. prostrati e radicanti ai nodi, legnosi in basso, pubescenti. Fg. ovate a subrotonde 3-5 X 4-6 mm, con nervi indistinti e bordo cartilagineo traslucido, intero. Verticillastri l-2flori all'asc. di fg. normali; calice 6-7 mm con tubo subcilindrico o poco ristretto sotto la fauce; corolla violacea 12-16 mm.","88d6c2a4616eb52c23e466fd6cc354f4","5371062","Acino di corsica","","1-10 cm","Rocce, pietraie, ghiaioni","1900","2500","Giugno","Agosto","(Pers.) Getliffe","Specie endemica","","Ch suffr","7305601",""
"380","Calamintha nepeta subsp. glandulosa","Specie","","","","","","","","","","","","","","","","",""
"379","Calamintha nepeta subsp. nepeta","Specie","","","","","","","","","","","","","","","","",""
"378","Calamintha sylvatica subsp. ascendere","Specie","","","","","","","","","","","","","","","","",""
"377","Calamintha sylvatica subsp. sylvatica","Specie","","","","","","","","","","","","","","","","",""
"376","Calamintha nepeta","Specie","Pianta con profumo di Menta (!). F. ascendenti, legnosi in basso, con peli inclinati. Fg. ovate, acute, con margine revoluto, intero o debolm. dentato. Inflor. fogliosa; cima 5-20flora su peduncoli lunghi fino a 2 cm; calice gozzuto, ispido, con tubo di 3-4 mm, denti di 0.5-2 mm e peli sporgenti dalla fauce; corolla pubescente, con tubo violetto o pallido (8-10 mm) e labbro sup. 2 mm, labbro inf. (4-5 mm) trilobo, al centro chiaro con 2 chiazze violette.</p>
<strong>Nota</strong> - Nel suo aspetto tipico <em>Calamintha nepeta</em> (b) è caratterizzata da abbondanti ghiandole sessili sulla pag. inf. delle fg. ed è endemica in Sard. e Cors.; nell'accezione più ampia proposta da Ball P. W., Bot. Journ. Linn. Soc. 65: 345-347 (1972) essa è sporadica probabilm. in gran parte del nostro terr. Nel complesso si tratta di un gruppo che per l'Italia meriterebbe uno studio dettagliato, in quanto al momento attuale non è possibile precisare, entro quali limiti siano distribuite le due subsp., né se esistano altre stirpi nel nostro territorio. Sono noti due numeri cromosomici (2n = 20,24), ma non è noto se questo sia in qualche modo legato alla variabilità del gruppo.<br /><em>Calamintha nepetaP</em> è pianta aromatica, che viene spesso raccolta come condimento.","96f1059513fda904f6ebd124572b0271","0","Mentuccia comune; Nepetella, Poleggio selvatico","Pianta perenne erbacea","2-4 dm","Prati aridi, incolti, muri.","0","1500","Maggio","Ottobre","(L.) Savi ","","","","",""
"375","Calamintha sylvatica","Specie","Simile a <em>Calamintha nepeta</em>, ma fg. maggiori profondam. seghettate; cime ascellari 3-9flore con peduncolo lungo 1-15 mm; calice 6-10 mm, con labbro inf. molto più lungo del sup. e peli dopo l'antesi inclusi o appena sporgenti dalla fauce; corolla maggiore.","ddbc9afe9266fd7d4ad17100e0bf7abb","0","Mentuccia maggiore","","3-8 dm","Boschi, siepi, incolti.","0","1200","Maggio","Ottobre","Bromf.","","","","",""
"374","Calamintha grandiflora","Specie","F. legnoso strisciante con rami Fioriferi eretti, semplici, con peli crespi lunghi fino ad 1 mm. Fg. con picciuolo di 1 cm e lamina ovata (2-4 X 3-5 cm), acutam. dentata sul bordo. Spicastri fogliosi ± unilaterali; peduncoli 3-5 mm; calice con tubo cilindrico di 7-8 mm e denti di 4-5 mm; corolla violetta 25-35 mm.","b1ae37a7ab4664872a37d079ed48fbfb","5376891","Mentuccia montana","Pianta perenne erbacea","2-5 dm","Boschi di latif., soprattutto faggete","100","2200","Luglio","Agosto","(L.) Moench","","","","",""
"373","Micromeria graeca subsp. tenuifolia","Specie","","","","","","","","","","","","","","","","",""
"372","Micromeria graeca subsp. graeca","Specie","","","","","","","","","","","","","","","","",""
"371","Micromeria graeca","Specie","Finem. pubescente (lente!) per peli appressati di 0.1-0.5 mm. Fg. inf. generalm. ovate o ovato-acuminate, le sup. progressivam. ristrette, quelle dell'inflor. ± lineari. Verticillastri 2-8(-18) fiori; calice 2.8-6 mm, con denti aristiformi; Corolla<br />4-8(-13) mm.</p>
<strong>Variab.</strong> - La subsp. (a) è straordinariam. polimorfa. Le fg. sono da ovali a lineari ed esistono tutte le combinazioni possibili tenendo presente però che esse divengono progressivam. più strette dal basso verso l'alto; a volte le fg. basali sono precocem. caduche ed allora singoli individui possono presentare solo fg. ± lineari. Piante con fg. strettam. lineari e f. filiformi sono state osservate in Lig. sulla Riviera e descritte come M. thymoides De Not. (— M. graeca subsp. imperica Chater), però forse sono solamente individui estremi. I caratteri fiorali sono fluidi: si possono riconoscere individui con calice breve (2.8-4.2 mm) e allungato (4.5-6.0 mm); la corolla è generalm. lunga circa quanto il calice e sporge oltre l'apice dei denti solo con le labbra, più raram. essa è lunga 1.5-2 volte il calice e sporge di 2-3 mm, cioè anche con la parte sup. del tubo; i due caratteri non sembrano correlati fra loro, quindi si incontrano individui a calice breve con corolla breve o lunga, e con calice allungato pure a corolla breve o lunga. Questi ultimi si ricollegano alla subsp. (b), che pro-babilm. è anch'essa solo un aspetto estremo.","40584d7c6fcd3f8a924b818a3fb7ebc8","5377780","Issopo meridionale","Cespuglio","20-30 cm","Rupi, pietraie, pascoli.","0","1200","Maggio","Giugno","","","","","",""
"370","Micromeria canescens","Specie","Pianta Bianco-lanosa o ispida per peli patenti di 0.5-1.2(1.5) mm. Fg. ovato-acuminate (3-4 X 5-7 mm) a lanceolato-lineari (2 X 10-15 mm). Verticillastri glomeruliformi, multiflo-ri, calice con tubo di 2 mm e denti lineari 1.5-2.5 mm; corolla 5(6) mm.","837e4f4953da449d212df6e78133ba6b","0","Issopo villoso","Cespuglio","15-25 cm","Rupi, pietraie (calc)","0","800","Maggio","Luglio","(Guss.) Bentham","Specie endemica","","","",""
"369","Micromeria cosentina","Specie","Finem. pubescente per peli brevi (0.1 mm). Fg. nettam. dimorfe, le inf. ovate (2 X 3.5-4 mm), le sup. lineari-revolute (0.7 X 12-20 mm), ± appressate. Verticillastri ampi, 2-6flori; calice con tubo di 2.5-3 mm e denti di 1.2-1.5 mm; corolla grande (profilo dorsale 7-9 mm, apertura della fauce ± 6 mm).","dee022f0c667049b0bba41544d0a8dfe","0","Issopo di cosentini","Cespuglio","15-30 cm","Su rocce silicee e lava.","0","1200","Maggio","Settembre","(Ten.) N. Terracc.","Specie endemica","","","",""
"368","Micromeria fruticulosa","Specie","Brevem. ispida per peli patenti di 0.3-0.5 mm. Fg. inf. (alla fior, generalm. scomparse) ovate, le medie e sup. den-sam. ravvicinate così da formare un involucro continuo attorno al f, lineari (1 X 6-8 mm) o raram. lanceolate (2x6 mm), tutte (anche le bratteali) circa della stessa lunghezza; all'ascella di ciascun paio di fg. un fascetto di fg. sterili. Verticillastri 2-4flori, bratteole 1.5 mm; calice 5.5 mm; corolla 7-8 mm. lungam. sporgente col tubo.","b52a59e04624eb9f0d05585a1fa4c738","5377782","Issopo marittimo","Cespuglio","","Generalm. pr. al mare.","0","600","Marzo","Aprile","(Bertol.) Grande","Specie endemica","","","",""
"367","Micromeria nervosa","Specie","Fg. inf. ovate (4-5 X 7-10 mm), nella pag. inf. con 4-5 nervi secondari per lato, ben visibili fino al margine; fg. bratteali simili. Verticillastri con (4-)8-20 fi. subsessili, addensati; calice 3-4 mm con peli patenti densi; corolla 4-6 mm.","ffed25fbdf61ae392502d8d0b39184fc","5377846","Issopo con brattee ovate","Cespuglio","1-4 dm","","0","300","Aprile","Maggio","(Desf.) Bentham","","","","",""
"366","Micromeria filiformis subsp. cordata","Specie","","","","","","","","","","","","","","","","",""
"365","Micromeria filiformis subsp. filiformis","Specie","","","","","","","","","","","","","","","","",""
"364","Satureja montana subsp variegata","Specie","","","","","","","","","","","","","","","","",""
"363","Satureja montana subsp montana","Specie","","","","","","","","","","","","","","","","",""
"362","Micromeria juliana","Specie","Pianta glaucescente, con odore aromatico gradevole (!). F. eretti con peli uncinati brevi (0.1-0.2 mm) rivolti verso il basso. Fg. inf. 2-3 X 5-6 mm. generalm. revolute sui bordi ed allora apparentem. di 1 X 5-6 mm. Inflor. formata da numerosi verticillastri densi, con fi. sessili, formanti ciascuno una sorta di cono rovesciato (8x5 mm). separato dal contiguo mediante un in-ternodio lungo 1-2 volte il verticillastro stesso; bratteole lesiniformi 3-4 mm; calice 4 mm con denti lunghi 2/5 del totale; corolla roseo-poporina 5-6 mm.</p>
<em>Variab.</em> - In Sic. prevalgono popolazioni con peli più densi, allungati e generalm. patenti; anche la forma delle fg. è incostante, perché le inf. talora sono strette (oppure la pianta può apparire così perché le fg. inf. ovali sono cadute precocem.).","d9cc493f96252c2fa487fa09b487f220","5373475","Issoppo montano, Santoreggia del M. S. Giuliano","Cespuglio","12-35 cm","Pendii aridi e sassosi, rupi, muri.","0","800","Maggio","Giugno","","","","","",""
"360","Micromeria marginata","Specie","F. legnosi contorti, pubescenti in alto. Fg. ovali-ellittiche (4-5 X 7-9 mm), con bordo cartilagineo. Ver-ticillastri 3(-12)flori all'ascella di fg. normali; calice 5-8 mm; corolla violacea o purpurea, 12-16 mm.","338ad65b18d5719b7c8c1018222bdf4c","27717066","Issopo delle alpi marittime","Cespuglio","8-15 cm","Rupi, pietraie","400","1500","Luglio","Settembre","(Sm.) Chater","Specie endemica","","","",""
