id,name,taxa_kind_id_name,description,col_id,eol_id,Limite altitudinale superiore,Limite altitudinale inferiore,Tipo di vegetazione,Altezza,Portamento,Codifica numerica,Diffusione,Ciclo riproduttivo,Nome Italiano,Autore,Sinonimi,Progressivo,Inizio fioritura,Fine fioritura,Forma biologica
4753675,Ranunculus flammula,Specie,"Pianta glabra (!). F. deboli, ascendenti, cilindrici, ramosi e multiflori. Fg. spatolate con picciuolo di 2-6 cm e lamina lanceolata, nelle inf. di 10-15 X 30-45 mm, intera; nelle sup. 5-8 X 30-40 mm, dentellata. Fi. diam. 8-15 mm; petali gialli obovati 4 X 6 mm; acheni 1.5-1.8 mm con becco brevissimo.<br /><br />Eurasiat.<br />Alpi dalle Carniche alle Mariti., App. Sett. e Cors.: R.; Pad, App. Um-bro-Marchig. (Piano d. Castelluccio, Pantanacci di M. Accumuli), Laz. (Ostia, Fiumicino e Pai. Pontine), Sic. (Partinico) e Sard: RR.<br /><br /><strong>Variab.</strong> - Il portamento è assai variabile in relazione all'ecologia; individui crescenti nell'acqua mostrano riduzione della superficie fogliare; frequenti i f. prostrati e radicanti ai nodi inf. (portam. di {t800}); nelle stazioni più favorite prevalgono individui di misure massime, con ramificazione abbondante e fi. grandi fino a 2 cm (var. alismifolius Glaab).",7832e350ef0f782faf6a1433484c2826,473288,2000,0,"Fanghi, suoli umidi, acquitrini.",2-4 dm,Pianta perenne erbacea,2546101,,,Ranuncolo delle passere,Linneo,,799,Giugno,Agosto,H scap
11543674,Ranunculus lingua,Specie,"F. eretti, ingrossati (alla base fino a 1 cm) e tubulosi, radicanti ai nodi inf., in alto ramosi. Fg. sessili graminiformi (1-2.5 X 12-20 cm), intere o grossam. seghettate. Fi. (diam. 3 cm) numerosi; petali gialli, obovati (11-13 X 12-15 mm); acheni 2.5 mm, con becco quasi diritto.<br /><br />Eurasiat. Temper.<br />Pad, Alpi: R; Bologn. a Pavullo e Minerbio; Tosc., a Gotara e nelle paludi del Pisano, Massaciuccoli, Bientina e Castiglione; L. Trasimeno; Pai. Pontine alla Mortola; Abr. sull'Aterno; Matese; Basil. (Pignola); Sic. (Spaccaforno) e Sard. (Fonni): RR.<br /><br /><strong>Variab.</strong> - Le fg. primordiali sono picciuolate, con lamina a base tronca o cuoriforme; esse sono effimere, divengono però definitive negli individui adattati alla vita in sommersione completa.",3a223d178680a67d69ef8a910419b86f,2873910,600,0,"Paludi, bordi di stagni e fossi d'acqua lentam. fluenti.",2-12 dm,Pianta perenne erbacea,2546104,,,Ranuncolo delle canne,Linneo,,802,Giugno,Luglio,He
10273673,Ranunculus gramineus,Specie,"Fusto glabro e glaucescente (!). Rd. formante un fascette di fibre ingrossate (diam. 3 mm); f. eretto, ramoso, avvolto alla base dalle fibre brune intrecciate. Fg. lanceolato-lineari 8-14 X 60-130 mm, con guaine rosee; fg. cauline lungam. avvolgenti il f. Fi. (diam. 3 cm) numerosi; sepali carenati, screziati di rosso o violetto, 6x4 mm; petali gialli obcuneati 12-13 mm; acheni (2-3 mm) formanti una spiga ovata o emisferica (diam. 8 mm).<br /><br />Orof. SW-Europ.<br />Alpi Occ. da Mondovì a Cenale, App. in Tosc. (Mugello), Marche, Umbria (Trevi, Piangrande), Lazio (Terminillo e Simbruini sul M. Calvo e M. Autore), Gr. Sasso, Sirente, Passo Capannelle, Piano d. Cinquemiglia, Matese, Camp. (Cusano) e Sard. Centr.: R; segnalato pure a Polesella. - Su un'erronea segnalazione di {t808} in Valtellina cfr. Becherer A., Bauhinia5: 1-6(1972).",f15f887ead28999ef26b8abaa5a55bfd,5524030,1600,200,Pascoli (calc).,2-4 dm,Pianta perenne erbacea,2546114,,,Ranuncolo gramineo,Linneo,,808,Maggio,Giugno,H scap
10523671,Ranunculus ophioglossifolius,Gruppo,Specie annuali a fg. indivise viventi in ambienti umidi e fangosi; per la determinazione sono necessarie tanto le fg. primordiali che le definitive.,,,,,,,,,,,,,,,,,
2113740,Ranunculus fontanus,Specie,"Simile a {t803}, ma per lo più con f. prostrati e radicanti, perennanti; fg. inf. lanceolate, intere o debolm. crenate; fi. minori; acheni lisci con becco più prolungato.<br /><br />NE-Medit.-Mont.<br />It. Merid. alla Piana del Sele (da controll.), Muro Luc., Pollino, Sila; Sic. sui Nebrodi, Malta, Cors. pr. Capo Corso: R.",94b8df8b440e046b15b300fd273a70f5,,1400,600,Ambienti umidi.,5-25 cm,Pianta perenne erbacea,2546106,,,Ranuncolo delle fonti,Presi,"(= R. ophioglossifolius var. font., incl. var. levis Chab.)",804,Maggio,Luglio,H scap
5893739,Ranunculus ophioglossifolius,Specie,"F. ascendente, ramoso, flaccido, tubuloso (diam. 2-3 mm). Fg. intere, ovate o lanceolate (10-25 X 25-45 mm), spesso oscuram. dentate sul bordo. Fi. diam. 8 mm su peduncoli allungati; petali gialli, 1.5 X 3 mm; acheni 1.5 mm, tubercolati, con becco brevissimo.<br /><br />Euri-Medit.<br />Pian. Veneto-Friulana ed Istria, Lig., Pen., soprattutto sulle coste (manca in Umbria), e verso Nfino a Pesaro, Imola, Carpi, M. Prinzera, Lunigiana, Sic, Sard. e Cors. : R.",03d3ad40a6b67943667789bfeb843267,5524780,600,0,"Paludi, sponde di corsi d'acqua.",25-50 cm,,2546105,,Annuale,Ranuncolo con foglie d'Ofioglosso,Vill.,,803,Marzo,Luglio,T scap
6873738,Ranunculus revelieri,Specie,"Simile a {t803}, ma fg. basali primordiali ovato-subrotonde; le successive lungam. peduncolate, lanceolato-lineari; sepali densam. pubescenti; petali minori, più brevi dei sepali.<br /><br />Endem.<br />Sard. pr. Cagliari, Molara, Salto S. Sofia; Cors. a Porto Vecchio e Bonifacio:<br />RR. - Bibl.: Contandriopoulos J., Ann. Fac. Se. Marseille 32: 129-132(1963).<br /><br />Reveillière-Lapeaux, erborizzò in Cors. all'inizio del sec. XIX.",,,,,"Fossi e paludi, (lit).",10-20 cm,,2546108,Specie endemica,Annuale,Ranuncolo di Reveillière,Boreau,,805,Aprile,Maggio,T scap
6183670,Ranunculus batrachioides,Specie,"F. eretti, gracili, 2-5-flori. Fg. con picciuolo di 2-4 cm e lamina lanceolata, acuta, intera. Fi. (diam. 5-8 mm) con petali oblanceolati, bianchi con una chiazza gialla alla base; acheni (0.6-0.75 mm) con becco breve, curvo.<br /><br />SW-Medit.<br />Sard. a Macomer: RR.<br /><br /><strong>Nota</strong> - Il colore dei fi. si riferisce alle piante nordafricane; in Sard. {t801} ha fi. violetti.",65251d4d2636b14b2c310b2a740b9125,,300,0,Acquitrini.,2-10 cm,,2546103,,Annuale,Ranuncolo bianco-giallo,Pomel,(= R. xantholeucos Coss. et Dur.; R. pusillus Pomel non Poiret),801,Marzo,Aprile,T scap
6433669,Ranunculus lateriflorus,Specie,"F. eretto, ramoso-corimboso dalla base, irregolarm. dicotomo. Fg. inf. peduncolate, le sup. subsessili, con lamina lanceolata (3-7 X 15-25 mm), oscuram. seghettate sul bordo. Fi. sessili alle dicotomie, gli inf. su peduncoli inclinati lateralm. lunghi 5-10 mm; petali 1 X 2 mm; teste ovali (4 mm); acheni 1.5 mm.<br /><br />Paleotrop.<br />App. Laz. al Piano di Rascino, Abr. al Piano delle Cinquemiglia; Nebrodi a Polizzi, S. Paolo e Termini: RR. Segnalato anche pr. Aosta e sulla Sila, ma non ritrovato recentem.",5147910c086cae8f87941bf923a4af22,5524358,1200,500,Paludi.,10-20 cm,,2546109,,Annuale,Ranuncolo a fiori sessili,DC.,( = R. nodiflorus Ten.),806,Marzo,Maggio,T scap
7263668,Ranunculus chius,Specie,"F. ascendenti, pubescenti, ramosi in alto. Fg. radicali tipo <em>Veronica hederifolia</em>, con picciuolo di 3-8 cm a lamina reniforme 10-15 X 18-25 mm, 5-7-lobata, le sup. 3-fide. Fi. diam. 6-8 mm, su peduncoli ingrossati a clava; acheni 2.5 X 4 mm, rugosi sulle facce.<br /><br />E-Medit.<br />Nella zona medit., sparso ed incostante: Istria e Triest., Cesena, Maremma Tosc, Ischia, Teramo, Tremiti, Garg., Cai., Malta, Sard. e Cors.: R.",1410f4887f15ffc66f422d369023c27d,5523572,800,0,Prati umidi.,8-15 cm,,2546040,,Annuale,Ranuncolo ingrossato,DC.,( = R. schraderianus Fischer et Meyer; R. incrassatus Guss.),771,Marzo,Maggio,T scap
6793667,Ranunculus parviflorus,Specie,"Fg. con picciuolo di 1-5 cm e lamina reniforme (1-2 X 2-3 cm) con 5-7 lobi profondi, crenate sul margine, le sup. sessili e semplicem. 3-partite. Fi. diam. 10 mm; petali 1.5x3 mm; acheni 2.5-3 mm, tubercolati.<br /><br />Medit. Atl.<br />Soprattutto in Lig., Emilia, Tosc, e Cors.: C; anche nel Piem. merid., Marche, Umbria, e nel resto della Pen. (Lazio, Camp., Puglia), Sic. e Sard.: R; inoltre in Istria e nel Triest. (R), sui Colli Asolani, Euganei (C), Veron., Garda e Bergam.",e41dc09ab8b15f7afa6e44f9990f257f,596381,800,0,"Fanghi, campi, incolti (silice).",15-30 cm,,2546039,,Annuale,Ranuncolo pargoletto,Linneo,,770,Marzo,Maggio,T scap
6883666,Ranunculus trilobus,Specie,"Simile a {t761}, ma per lo più quasi glabra; fg. (soprattutto le cauline) più profondam. divise; fi. generalm. minori (diam. 7-13 mm) con petali lunghi 3-5 mm, cioè quanto i sepali o fino a ⅓ in più, alla base con 7 nervature; acheni densam. tubercolati a becco breve.<br /><br />W-Medit. - Macarones.<br />Sic., Sard. e Cors. : C; noto ancora per la Lig., Capraia, Basil- ai Pantani di Pignola, Pollino, Ustica e Malta.",34657523c929812dc52be04d536293ae,594908,600,0,"Fanghi, ambienti umidi, colture irrigue.",5-40 cm,,2546035,,Annuale,Ranuncolo trilobo,Desf.,(incl. R. calcarae Tin.),763,Aprile,Maggio,T scap
6603665,Ranunculus marginatus,Specie,"Simile a {t761}, ma fg. glabre e lucide; petali generalm. minori; acheni di 3-4 mm con becco di 1 mm.<br /><br />Steno-Medit.<br />Sic., Sard. di SW: R. Segnalato pure sul Garg., Pollino, Cors. ed avv. a Trieste, ma da verif.<br /><br /><strong>Variab.</strong> - L'achenio varia da liscio a tubercolato (con 1 serie di tubercoli = var. granulatus Guss.; completam. tubercolato = R. trachycarpus Fischer et Meyer).",1e0f9a5cbc5cbcfcc5b9d2b1cfa23ea8,594785,1500,0,"Fanghi, ambienti umidi.",20-35 cm,,2546034,,Annuale,Ranuncolo marginato,D'Urv.,(= R. angulatus Presi non Fiori),762,Giugno,Luglio,T scap
6463664,Ranunculus sardous,Specie,"Rd. diam. 2-3 mm; f. prostrati, ascendenti o eretti, ramosissimi, non ingrossati alla base, con peli patenti. Fg. inf. pennatosette con segm. larghi fino a 6 mm, le sup. completam. divise in lacinie larghe 2-3 mm. Fi. (diam. 1 cm) isolati su peduncoli striati di 2-4 cm; sepali giallastri brevi (2 mm) ribattuti verso il basso; petali gialli spatolati (3-5 X 4-8 mm), con circa 15 nervi alla base; ricettacolo peloso; acheni rugosi, bruni (1.5-3 mm).<br /><br />Euri-Medit. (Archeofita).<br />In tutto il terr.: C,però nella Pad. e sulle Alpi per lo più sinantropico.<br /><br /><strong>Variab.</strong> - Sono frequenti popolazioni a statura ridotta (5-15 cm) e con fioritura precoce, già descritte come <em>R. parvulus</em> L.; anche la pelosità del f. è assai variabile, come pure lo sviluppo della rugosità dell'achenio.<br /><br />Per l'identificazione (errata) con una Herba Sardoa, citata da Virgilio, velenosa (dalla quale «riso sardonico»); anche {t761} è velenoso come tutti i ranuncoli.",3c41c369d5f316db4878e6fba256d090,594930,1000,0,"Fanghi, ambienti umidi, campi (pref. acidofila).",5-45 cm,,2546032,,Annuale,Ranuncolo sardo; ; Erba di S. Martino; Stroscione,Crantz,,761,Febbraio,Settembre,T scap
12603663,Ranunculus arvensis,Specie,"F. eretti, sparsam. vellutati; ramosi nella parte sup. Fg. inf. 2-3-pennatosette, con segm. d'ultimo ordine larghi 4-5 mm; fg. sup. conformi, ma sessili. Fi. su peduncoli alla fine allungati (nel fr. fino a 4-5 cm); sepali acuti (4 mm), lungam. pelosi; petali gialli (5 mm); acheni (4 mm) ellittici, per lo più aculeati.<br /><br />Paleotemp. (Archeofita).<br />In tutto il terr.: C. - BibL: Burkill I. H., Journ. of Bot. 79: 121-131 (1941).<br /><br /><strong>Variab.</strong> - L'achenio di regola presenta tubercoli brevi sulle facce ed aculei di 2-3 mm sul margine, più raram. è aculeato anche sulle facce, oppure anche del tutto privo di aculei e tubercoli; questi caratteri si osservano nella stessa popolazione però pare siano geneticam. trasmissibili.",08adba04cdfd25f35e608e61f727b44a,473790,1300,0,Campi di frumento ed incolti aridi (calc).,5-30 cm,,2546038,,Annuale,Ranuncolo dei campi,Linneo,,769,Aprile,Giugno,T scap
9773662,Ranunculus muricatus,Specie,"F. eretto, tubuloso (diam. 2-3 mm) ramoso, subgloboso. Fg. con picciuolo di 3-6 cm, le sup. progressivam. meno, e lamina di 15-25 X 25-40 mm, profondam. 3-lobe e dentate sul bordo. Fi. diam. 11 mm; petali spatolati 2x5 mm; acheni 3x6 mm.<br /><br />Euri-Medit.<br /><br />In tutta la zona medit., verso il N, fino alla Pineta di Ravenna, Bologna, Lucca, Sarzana, Lig.: C; altrove R ed a distrib. frammentaria (Friuli a Villaraspa, Lido Veneto, Novar., Ivrea; in Istria verso N fino a Pirano).",808a94a7f07de523863501873b417e4d,596058,700,0,"Prati umidi, campi irrigui, stagni e pozze.",5-35 cm,,2546036,,Annuale,Ranuncolo spinoso,Linneo,,768,Marzo,Aprile,T scap
7043661,Ranunculus sceleratus,Specie,"F. eretto, ramosissimo e multifloro, glabro. Fg. basali palmatolobate o -partite, le cauline per lo più intere e lineari-lanceolate (1-4 X 10-25 mm). Fi. diam. 4 mm; sepali ribattuti; petali 1.5-2 mm; acheni 1 mm.<br /><br />Paleo temp.<br />In tutto il terr. (non segnalata in Cal.) però nella Pen. ed Js. R ed incostante.",9ccecd392388335f419da4f20741c6e6,473809,1000,0,"Fossi, rive, fanghi.",15-50 cm,,2546078,,Annuale,"Ranuncolo tossico; Ranuncolo di palude, Sardonia",Linneo,,787,Maggio,Giugno,T scap
5493660,Ranunculus millefoliatus,Gruppo,Specie perenni bulbifere con sepali patenti alla fior.: le due specie sono scarsam. differenziate ed incompletam. note. Possono venire facilm. confuse su materiale essiccato.,,,,,,,,,,,,,,,,,
2333710,Ranunculus garganicus,Specie,"Simile al prec, ma più robusta e rad. più sottili, cilindriche; fg. con lacinie terminali ovato-lanceolate (1.5 X 2-3 mm); acheni a becco quasi diritto.<br /><br />N-Medit.<br />Lig., Tosc in Maremma e nel Senese, Puglia, Basil., e forse Sic: R, ma spesso confuso col prec. al quale spesso è collegato da forme intermedie.",4d63320b31c1658b8eadd0278826e209,5523967,1200,0,"Pascoli aridi e garighe, soprattutto nella fascia medit.",1-3 dm,Pianta perenne erbacea,2546054,,,Ranuncolo del Gargano,Ten.,,778,Aprile,Maggio,H scap
5723709,Ranunculus millefoliatus,Specie,"Rd. con fibre subbulbose (3-4 X 8-12 tam) biancastre; f. pubescenti, per lo più semplici. Fg. basali 3-pennatosette con lacinie terminali di 0.75-1 X 2-4 mm, acute. Fi. (diam. 3 cm), con sepali subglabri di 2-3 X 7-10 mm e petali gialli spatolati (7-9 X 14-20 mm); acheni 2.5-3 mm in spiga ovoide, con becco uncinato.<br /><br />Medit. - Mont.<br />Lig. sopra Bordighera e Ceriale; Pen. (verso N fino al Furio, Mugello, Mura-glione e Sasso di Castro) lungo la dorsale appenninica fino alla Cal. e Sic: R.",c10f0f2d77589c8f31bbadf46b8cbb02,5524588,1300,500,Pascoli sassosi aridi.,1-3 dm,Pianta perenne erbacea,2546053,,,Ranuncolo millefoglio,Vahl,,777,Aprile,Maggio,H scap
7233659,Ranunculus flabellatus,Specie,"F. eretti, con pubescenza appressata, alla base ingrossato in un mazzetto di tuberetti fusiformi (2-3 X 5-8 mm) avvolti da fibre longitudinali. Fg. basali con picciuolo di 3-6 cm e lamina, nelle fg. esterne, crenata o lobata, diam. 1.5 cm, nelle fg. interne 3(4)-pennatosetta, risolta in lacinie lanceolate o lineari (1-2 X 5-10 mm). Sepali pubescenti, acuti 4x10 mm alla fioritura patenti o riflessi; petali 10-12 X 15-17 mm; acheni 1.5-2 mm.<br /><br />Stenomedit. -Turan.<br />Versante occident. dalla Lig. alla Cai, Sic, Sard., Cors. e molte piccole Is. tirreniche: C; inoltre Basii, Puglia fino al Garg., Istria pr. Pola.<br /><br /><strong>Osserv.</strong> - Il nome linneano si applicava a {t772}, {t776} e {t759} contemporaneamente, il che ha provocato non poca confusione nella letteratura. Pianta assai variabile nelle fg., delle quali le basali esterne (poco divise) sono generalm. distrutte alla fioritura, mentre le interne, più profondam. divise (iacinie esterne di 1.5 X 5-6 mm) sono da subglabre a villoso-irsute ( = var. acutilobus Freyn = R. dimorphorrhizus Brot., spesso con petali di soli 8-9 X 9-10 mm, a tratti prevalente); l'ache-nio può avere becco diritto o uncinato ( = var. uncinatus Freyn).",90d9dc703934fb8311c6ea55361ab2ee,5523907,800,0,Prati aridi.,8-30 cm,Pianta perenne erbacea,2546051,,,Ranuncolo paludoso,Desf.,(= R. chaerophyllos Auct. Fl. Ital. non L.; R. paludosus Poiret),,Aprile,Maggio,H scap
14853658,Ranunculus rupestris,Specie,"F. densam. lanoso, l(3)-floro. Fg. basali con picciuolo di 5-8 cm e lamina rotonda o reniforme (diam. 3-5 cm) divisa fino a ⅓-⅔ in 3 segm. Fi. diam. 3-4 cm; sepali patenti, lanosi (12 mm); petali gialli oblanceolati (9-11 X 16-20 mm) un po' refusi; acheni 3.5 mm in spiga lunga 2 cm.<br /><br />SW-Medit. - Mont.<br />Sic. Occid. al M. S. Giuliano, M. Cofano e pr. Palermo ed Is. vicine (Marettimo, Alicudi, Salina); Cai. sull'Aspromonte e Sila a Mezzocampo: RR. - Bibl.: Francini e Messeri, Webbia 11: 748-751 (1956).<br /><br /><strong>Variab.</strong> - La popolazione dell'Aspromonte (lungo il sentiero dal Convento dei Polsi verso Montalto, su scisti argillosi a 900-1000 m), è caratterizzata da pubescenza appressata, fg. minori, reniformi (1,2 X 1.5-1.8 cm), petali obovati (10-13 X 13-15 mm) ed è stata descritta come <em>R. aspromontanus</em> Huter, Porta et Rigo. Probabilm. si tratta di specie distinta, da precisare ulteriorm.",5844b6c1ace37a8f9349210837f19e9c,5525273,1000,500,Rupi e pascoli sassosi.,15-30 cm,Pianta perenne erbacea,2546058,,,Ranuncolo rupestre,Guss.,,779,Maggio,Maggio,H scap
11593657,Ranunculus gracilis,Specie,"Rd. con fibre fusiformi grosse 3-4 mm; f. eretto pubescente-irto 1-3-floro, alla base non circondato da fibre. Fg. basali esterne subglabre, con lamina divisa in 3 segm. lobati e crenati, le interne 3-pennatosette con lacinie esterne lanceolate, larghe 2 mm. Sepali ovali deflessi; petali gialli, obovati (9x 12 mm); acheni con becco allungato.<br /><br />NE-Medit.<br />Sic, fra Catania e Misterbianco e forse fra Vittoria e Terranova: RR. Segnalato ancora nel Bolognese (non osservato di recente), Istria fra Pola e Rovigno e nat. nell'Orto Botanico di Perugia.",2430e7b0a83eca71f923731db62ac6e3,5524025,600,0,"Greti, luoghi umidi.",25-30 cm,Pianta perenne erbacea,2546041,,,Ranuncolo gracile,Clarke,(= R. agerii Bertol.),772,Aprile,Aprile,H scap
7943656,Ranunculus monspeliacus,Specie,"Lanosità biancastra. Rd. ingrossata in tuberetti 3 X10 mm; f. eretto, ramoso, con peli patenti. Fg. basali ± com-pletam. divise in 3 segm. lobati o partiti; fg. cauline divise in segm. linea-ri-spatolati (3-5 X 20-35 mm), dentati o con lobi profondi. Fi. diam. 25-35 mm; sepali deflessi lanosi 6-7 mm; petali gialli 10-20 mm; acheni pubescenti, con becco curvo.<br /><br />NW-Medit.<br />Pen., Sic. e Sard.; anche in V. Aosta e forse in Cors.<br /><br /><strong>Nota</strong> - Individui tipici sono ben distinti e danno l'impressione di specie del tutto differenti, però i caratteri fogliari sono variabili ed hanno dato luogo alla descrizione di numerose entità di dubbio valore (<em>R. tenoni</em> Jordan, R. monsp. var. angustilobus DC. et var. castrovillarensis Terracc). Per quanto riguarda la subsp. (b) va notato che le popolazioni piemontesi sembrano differenziate rispetto a quelle sicule; solo sulla Sila le due subsp. si presentano assieme. Recentem. è stata accertata la presenza di {t773} anche in Sard. (Calich, Pixinamanna), non è noto in quale delle due subsp.",f9b9a6c288705b9d6767673ac1a8d9f1,5524626,1500,0,"Pendii erbosi umidi, greti.",1-5 dm,Pianta perenne erbacea,2546045,,,Ranuncolo di Montpellier,Linneo,,773,Aprile,Giugno,H scap
13083708,Ranunculus monspeliacus subsp. saxatilis,Specie,,,,,,,,,,,,,,,,,,
733707,Ranunculus monspeliacus subsp. monspeliacus,Specie,,,,,,,,,,,,,,,,,,
763655,Ranunculus illyricus,Specie,"Pianta bianco-tomentosa (!). Rd. con fibre brune, ingrossate (2 mm); f. eretto, ramoso in alto. Fg. basali 1-2 pennatosette a segm. interi, lineari-lanceolati di 2-3 X 12-22 mm; fg. cauline simili o ± semplici e lineari. Fi. (diam. 3-4 cm) isolati, su peduncoli allungati (5-10 cm); sepali lanceolati (3x9 mm), pelosi, deflessi alla fioritura; petali gialli obovati (15x15 mm); acheni 3 mm.<br /><br />SE-Europ. -W-Asiat. (Pontico).<br />App. Centr. e Merid.: R.<br /><br /><strong>Nota</strong> - {t775} ha da noi il suo centro sulle montagne dell'Abr., dove è assai diffuso; di qui irradia verso N sui Sibillini, verso W sui M. Simbruini e fino ai dintorni di Roma sul M. Gennaro e pr. Guadagnolo (M. Prenestini). Verso S si estende dall'Abr. al Matese, App. Campano, Garg. e Pollino. L'areale principale della specie al suo estremo nordoccidentale sfiora il nostro confine (Istria, Carso sloveno) fino a Basovizza, Lipizza ed al Monfalconese, però probabilm. senza stazioni in territorio italiano.",543882ea732e6654843977fc8d5f0eb9,5524179,1900,1100,Prati subalpini (calc).,2-4 dm,,2546048,,,Ranuncolo illirico,Linneo,,775,Maggio,Luglio,H scap
11943654,Ranunculus asiaticus,Specie,"Rd. fusiformi 2-4 X 10-30 mm, in mazzetti; f. eretto, lanoso, ramoso in alto. Fg. basali completam. divise in 3 lobi, il mediano su un peduncolo di 1 cm; fg. cauline dissolte in lacinie lanceolate di 3-4 X 10-20 mm. Fi. diam. 4-5 cm; sep. 12-15 mm patenti alPantesi, poi riflessi; petali rosso-sanguinei, 18-20 X 20-25 mm; acheni appiattito-membranacei diam. 2.5 mm con becco di 2 mm, formanti spiga cilindrica di 7 X 20-30 mm.<br /><br />SE-Medit.<br />Otranto: RR. (probabilm. avvent.).",bdd0889ba7dd498acc736fb0b96ace64,5523305,300,0,Prati aridi,15-40 cm,Pianta perenne erbacea,2546064,,,Ranuncolo asiatico,Linneo,,780,Aprile,Maggio,H scap
6893652,Ranunculus brevifolius,Specie,"Fusto glabro e glauco (!). Rd. ingrossate, fusiformi (diam. 2 mm). Fg. basali con picciuolo di 5-7 cm e lamina reniforme (22-28 X 14-17 mm), 3-lobata all'apice; fg. cauline 2, subopposte (15-18 X 15-18 mm), triforcato-acute. Fi. (diam. 2 cm) unico; sepali giallo-bruni, carenati (3x9 mm); petali gialli (7X7 mm); acheni subsferici (3X4 mm) con becco; ricurvo.<br /><br />Orof. SE-Europ.<br />App. Centr. sui Sibillini, Gr. Sasso, Velino, Majella, Sirente, Simbruini, Marsica, M. Meta: R.",00915e67f072f5550d4c6daf737b3a26,5523436,2400,1600,Pascoli subalpini (calc).,5-10 cm,,2546089,,,Ranuncolo a foglie brevi,Ten.,,790,Giugno,Luglio,G rhiz
6873651,Ranunculus hybridus,Specie,"Fusto glabro e glauco (!). Tuberetti sotterranei biancastri (2-3 X 5-20 mm); f. ascendente, sinuoso, alla base arrossato. Fg. 2-3,1-2 inf. con picciuolo di 2-4 cm e lamina reniforme (2-3 X 1-1.5 cm), profondane (⅓-⅙) 3-loba e con numerosi dentelli sul bordo sup.; fg. caulina sup. profondam. 3-forcata o lineare (2-5 X 15 mm). Fi. 1 (raram. 2); sepali gialli col dorso verde (2 X 4.5 mm), carenati; petali gialli 5x7 mm.<br /><br />Endem. E-Alp.<br />Alpi Or., dalle Giulie alle Dolom., Prealpi Ven. e Lomb. fino alle Giudicarle e Bormiese; penetra molto più addentro alla catena alpina che la prec. (fino alle Dolom. Fassane, Dolom. di Brenta, Stelvio): C.",ee0fea16fa2d316ae1c3e58c986db805,5524155,2600,1800,Pascoli alpini (calc).,5-8 cm,Pianta perenne erbacea,2546088,,,Ranuncolo ibrido,Biria,,789,Giugno,Luglio,G rhiz
8723650,Ranunculus lanuginosus,Specie,"F. eretti, ramosi in alto, nella metà inf. con peli patenti o riflessi lunghi 2-3 mm, subglabri in alto. Fg. basali con picciuolo di 6-12 cm e lamina a contorno pentagonale (6x6 fino a 8 X 12 cm) con base cuoriforme (sinus di 5-15 mm), divisa in 3 lobi, ciascuno dei quali nuovam. 3-lobo, con segm. dentati; fg. cauline simili, ma progressivam. sessili. Fi. (diam. 1.5 cm) su peduncoli eretti, cilindrici; sepali patenti, giallo-bruni, carenati (3x6 mm); petali gialli (4-11 X 7-13 mm); ricettacolo glabro, acheni appiattiti (2.5x3.5 mm), con becco ricurvo.<br /><br />Europeo - Caucas.<br />In tutto il terr., però nella Ben. ed Is. per lo più sui rilievi: C; Pad.: R.<br /><br /><strong>Osserv.</strong> - <em>R. umbrosus</em> Ten. et Guss. è il binomio applicato da molti AA. che studiarono la flora dell'It. Centro-Merid. e Sic. a piante di statura ridotta e con fg. più divise in contrapposizione a piante lussureggianti considerate come il tipo. L'ipotesi del Fiori (in Fl. It. Exs. n. 840) che {t740} sia rappresentato all'estremo meridionale del nostro areale da una razza particolare è senz'altro verosimile, tuttavia finora tra {t740} e <em>R. umbrosus</em> Ten. et Guss. non è stato possibile individuare caratteri distintivi costanti, tanto più che (come osserva il Lacaita, 1913), quest'ultimo corrisponderebbe al typus dell'Erbario linneano meglio che gli esemplari lussureggianti.",568df83ad4552008a62bd9c8d32c38b0,5524338,1700,0,"Boschi di latifoglie (soprattutto cerrete e faggete), radure.",3-7 dm,Pianta perenne erbacea,2546007,,,Ranuncolo lanuto,Linneo,,740,Maggio,Agosto,H scap
16533649,Ranunculus brutius,Specie,"Rz. legnoso strisciante con fibre filiformi longitudinali. F. eretto, con peli eretto-patenti di 1 mm. Fg. basali con picciuolo di 6-12 cm e lamina (diam. 6-12 cm) completam. divisa in 5 segm. (per lo più sessili) a lor volta divisi fino a ½-⅘ in 3 lacinie dentellate sul bordo; fg. cauline inf. simili, ma sessili. Peduncoli cilindrici; sepali patenti (6 mm) subglabri; petali gialli, 5-6 X 9-10 mm; ricettacolo pubescente; acheni 3-4.5 mm con becco uncinato lungo ⅓-½ del totale.<br /><br />Orof. SE-Europ.<br />App. Merid. in Camp. (M. Cervati), Basil. (Vulture, A. di Latronico, M. Serranetta, Potenza, etc.) e Cal. (Pollino, Sila): C.",2eaed5533cff73bf61ce47ea761e4009,5523449,1800,1200,"Boschi, radure.",3-6 dm,Pianta perenne erbacea,2546010,,,Ranuncolo di Calabria,Ten.,,767,Maggio,Giugno,H scap
