id,name,taxa_kind_id_name,description,col_id,eol_id,"Limite altitudinale superiore","Limite altitudinale inferiore","Tipo di vegetazione",Altezza,Portamento,"Ciclo riproduttivo","Forma biologica","Codifica numerica","Nome Italiano",Diffusione,Sinonimi,Autore,Progressivo,"Inizio fioritura","Fine fioritura"
6517,"Pinus halepensis",Specie,"Portam. ombrelliforme, almeno negli esemplari completam. cresciuti; corteccia grigio-chiara, nelle fessure rossastra. Aghi 0.6-0.7x45 (35-65) mm, sottili, un po' glauchi. Pigne lunghe 5-12 cm.<br /><br />Steno-Medit.<br />In tutta la Pen., Sic, Sard, Cors. e Is. minori: C; anche sulla costiera Triest.<br /><br /><strong>Nota</strong> - Il problema dell'indigenato di questa specie in It. è ancora aperto; le formazioni più importanti sono sul Garg., pr. Taranto, in Sard. ed anche all'interno nella zona di Narni e fra Terni e Spoleto, però non si può escludere che questi popolamenti derivino da antichi rimboschimenti oppure che l'uomo abbia comunque favorito {t119} durante l'antichità. Realm. spontaneo {t119} si presenta nelle zone più calde dell'area mediterranea (<em>Oleo-Ceratonion</em>), spesso con portam. arbustivo oppure contorto a bandiera: così in molte piccole Isole, in Sard. e nella Sic. Merid. (qui anche nella macchia termofila a Rosmarino).",b9d150766b64f6dfa090be5b34f384eb,1033600,800,0,"Pinete e garighe, soprattutto costiere.","5-20 m",Albero,,"P caesp",0022012,"Pino d'Aleppo",,,Miller,119,Marzo,Maggio
6516,"Pinus uncinata",Specie,"Simile a {t117}, ma portam. arboreo; pigne un po' maggiori (5-7 cm), alla base asimmetriche.<br /><br />Orof. NW-Medit.<br />Alpi Occid., verso E fino all'Ortler ed al Fuorn: C.",b3e4873cc9b4e99e49327d8915408d8c,1281953,2200,1200,"Boscaglie subalpine (pref. calc).","3-10 m",Albero,,"P scap",0022009,"Pino uncinato",,"(= P. montana Miller)",Miller,115,Maggio,Giugno
6515,"Pinus mugo",Gruppo,"La specie principale ({t117}) ai margini del suo areale presenta tipi che la collegano a {t115}: probabilmente si tratta di popolazioni ibri-dogene, che tuttavia ora appaiono ben stabilizzate e possono venire inquadrate secondo la chiave seguente:",,,,,,,,,,,,,,,,,
6536,"Pinus uncinata var. uncinata",Specie,,,,,,,,,,,,,,,,,,
6535,"Pinus uncinata fo. mugoides",Specie,,,,,,,,,,,,,,,,,,
6534,"Pinus uncinata fo. pseudopumilio",Specie,,,,,,,,,,,,,,,,,,
6533,"Pinus uncinata var. rotundata",Specie,,,,,,,,,,,,,,,,,,
6532,"Pinus pumilio",Specie,"Simile a {t117}, ma spesso alberello di piccole dimensioni; pigne 2.5 X 4-5 cm.<br /><br />Orof. Cen-tro-Europ.<br />Alpi Occid. dalla Lig. alla V. Susa: C.<br /><br /><strong>Nota</strong> - Popolazioni (certo ibridogene {t115} X {t117}) si ritrovano anche sulle Alpi Retiche. Forse anche i popolamenti di {t117} sull'App. Sett. vanno qui riferiti.",759c62d3f701006d8ea3b882b06a06da,,2300,1500,"Cespuglieti subalpini.","2-3 m",Cespuglio,,"P caesp",0022024,"Pino pumilio",,,Haenke,116,Maggio,Luglio
6531,"Pinus mugo",Specie,"Cespuglio con rami sdraiati, ascendenti verso l'apice (modellamento nivale); corteccia grigio-bruna. Aghi di 1.3X35 (28-45) mm, robusti e subpungenti, un po' ricurvi-secondati. Pigne sessili di 1.5x2-5 cm, simmetriche alla base.<br /><br />Orof.-Eurasiat.<br />Alpi Or., dalle Giulie alla Lomb.: C; anche sulle A. Mariti., App. Parmig. al M. Nero e M. Maggiorasca, App. Abr. sulla Majelletta e Camosciara, App. Campano ai Tre Confini e Zaffiretto: R.<br /><br /><strong>Nota</strong> - Segnalato anche sulle Alpi Maritt., ma probabilm. perché non distinto da {t116}. Sulle Alpi sporadicam. si presenta anche in ambienti di torbiera acida, ed andrebbe verificato se non si tratti della var. rotundata (Link) Antoine, di {t115}, che da Janchen et Neumayer è stata riferita a {t117} come sottospecie.",12d760a3c371656dfbfaaec669363927,46323571,2700,1500,"Cespuglieti subalpini (generalm. su calc.).","2-5 m",Cespuglio,,"P rept",0022008,"Pino mugo, Barando",,"(= P. mughus Scop.; P. montana Auct. an Miller)",Turra,117,Maggio,Luglio
6514,"Pinus sylvestris",Specie,"Corteccia con strati interni rosei. Rami giovani bruno-chiari. Aghi grossi, rigidi, di 1.4X40 (30-50) mm. Pigne sessili, strettam. coniche di 2 X 5 cm.<br /><br />Orof. Eurasiat.<br />Valli aride centroalpine dal Tarvisiano alla V. di Susa: C; forse indigeno anche sull'App. Sett.; coltiv. nel resto delle Alpi e Pen.<br /><br /><strong>Osserv.</strong> - Una recente analisi della variabilità ha dimostrato che nella nostra zona si presentano due tipi di popolazioni: il primo, chiamato meridionalis su tutta la catena alpina, il secondo, caussicola, nelle Alpi Giulie ed a poca distanza dai nostri confini ancora sulle Caravanche ed in un'area isolata dell'Engadina (Bonaduz). Questi tipi sono stati individuati solo su base statistica e non costituiscono vere sottospecie, cfr. Staskie-wicz, Fragm. Fior. Geobot. 14: 259-315 (1968).",4cfb26896653ba917358a0d9ff67d683,1059929,1800,100,"Pinete del piano montano.","5-30 m",Albero,,"P scap",0022007,"Pino silvestre; Pino rosso",,,Linneo,114,Maggio,Luglio
6530,"Pinus sylvestris subsp. engadinensis",Specie,,,,,,,,,,,,,,,,,,
6529,"Pinus sylvestris subsp. sylvestris",Specie,,,,,,,,,,,,,,,,,,
6513,"Pinus brutia",Specie,"Simile a {t119}, ma aghi di 0.6-0.9X 110 (70-130) mm; pigne spesso riunite a 2-3, sessili e patenti.<br /><br />NE-Medit.-Mont.<br /><br />Segnalato in Cal., ma non ritrovato di recente; frequentem. coltiv. nelle Venezie e talora nel Merid.<br /><br />Brutium, l'antico nome della Calabria.",d260eee73329c22ac392c151b6b039f8,1061743,1200,500,"Pinete montane.","5-20 m",Albero,,"P scap",0022013,"Pino bruzio",,"( = P. parolina Vis.)",Ten,120,Marzo,Maggio
6512,"Pinus leucodermis",Specie,"Corteccia dei rami di 2-3 anni (diam. 1 cm) con caratteristiche cicatrici rombico-arrotondate (4x3 mm) simili alle squame di un pesce, embriciate. Aghi di 1.2 X 1.4 X 65 (45-90) mm, robusti, ricurvi-secondati. Rami giovani apparentem. ricoperti da squame grigie. Pigne lunghe 5-8 cm.<br /><br />NE-Medit. mont.<br />Majella, App. Camp, e Calabro-Lucano al Pollino, Serra d. Ciavole, M. Montea: R.",17f1acbe61e31b4baf858efd8ac1ea5d,999708,1800,600,"Pendii rupestri (calc).","2-15 m",Albero,,"P caesp",0022010,"Pino loricato",,"( = P. heldreichii Auct. Fl. Ital. an Christ)",Antoine,118,Aprile,Maggio
14,Abies,Genere,,,,,,,,,,,,,,,,,,
19,"Abies nebrodensis",Specie,"Simile a {t107}, ma più ridotto; rami giovani glabrescenti; fg. di 10 mm, rigidette e subspinose; pigne lunghe fino a 20 cm.<br /><br />Endem.<br />Sic. sulle Madonie: RR.<br /><br />Bibl.: Morandini R., Pubbl. Ist. Sper. Selvicolt. Arezzo n. 18, VI+ 93 pagg. (1969).<br /><br /><strong>Nota</strong> - Dell'Abete dei Nebrodi si conoscevano fino a poco tempo fa soltanto quattro piante coltivate a Polizzi Generosa, uno dei più grossi centri abitati delle Madonie. È stato merito del Mattei averne scoperto una popolazione naturale nelle stesse Madonie al Vallone della Madonna degli Angeli: solo 23 individui in massima parte giovani, in una boscaglia estremamente degradata dal pascolo e dagli incendi; la specie era dunque prossima all'estinzione. Sottoposti ad una scrupolosa vigilanza da parte del Corpo Forestale ed a cure d'ogni genere, questi Abeti sono ora cresciuti, e molti di essi fruttificano regolarmente; negli ultimi anni i tecnici del Corpo Forestale hanno ottenuto da seme qualche migliaio di piantine, che vengono messe a dimora per tentare un ripopolamento nelle stazioni più adatte. Il ricupero di questa specie minacciata sembra quindi riuscito.<br />L'affine <em>A. alba</em> Miller si presenta in aspetto tipico fino alla Sila; sull'Aspromonte si hanno popolazioni di aspetto intermedio tra {t107} e {t108}: esse forse sono ibridogene.",94d2b0fa5ac9a92513bdeccbe6ff9281,128313,1800,1600,"Boschi, faggete.","5-15 m.",Albero,,"P scap",0029007,"Abete dei nebrodi","Specie endemica",,"(Lojac.) Mattei",108,Maggio,Maggio
15,"Abies alba",Specie,"Corteccia bianco grigiastra o grigio pallida, desquamante in piastre sottili. Rami bruno scuri, i giovani rossastri e pubescenti. Fg. lineari appiattite (1,5-2 x 10-20 mm), inserite tutt'intorno ai rami, ma tutte rivolte sullo stesso lato, ottuse all'apice, scanalate verso la nervatura centrale, con due linee longitudinali bianche sotto. Pigne erette, fino a 4 x 9 cm. Alpi e App. fino all'Aspromonte, Corsica: altrove frequentemente coltivato.<br /><br /><em>Osserv.</em> L'ecologia della sp. sembra variare, essendo essa sulle Alpi concentrata nella fascia montana sup. circa fra 800 e 1.500 m. mentre sull'App. essa scende fino ai margini della lecceta (100-200m); le giovani plantule sono sciafile sulle Alpi, eliofile sull'App. Ciò ha indotto il Giacobbe a descrivere una var. <em>appennina</em> Giacobbe, che si distingue anche morfologicamente per l'assenza più o meno completa delle tasche resinifere sulla corteccia delle piente giovani; inoltre gli aghi sarebbero più brevi ed all'apice arrotondati anziché retusi. I limiti settentrionali di questa varietà non sono noti, ma ad essa sembrerebbero riferibili le popolazioni appenniniche e della Cors.; la questione richiede studio ulteriore.",12dca9c49741815f82400bb7bff50553,1033070,1800,400,"Boschi montani nella fascia del faggio","10-40 m",Albero,,,0029006,"Abete bianco",,"( = A. pectinata [Lam.] DC)",Miller,107,Aprile,Maggio
6507,"Pseudotsuga menziesii",Specie,"Orig. dell'Amer. Sett. Occid.",af32b916a06e60a0f20d75a632181f7d,46323793,,,,,,,,,Duglasia,,"(= Ps. douglasii [Lindley] Carrière; Ps. taxi/olia Britton)","(Mirbel) Franco",,,
6506,"Abies nordmanniana",Specie,"Orig. del Caucaso",e1e46ae645f0aa6bdc7b748c24d1a861,330602,,,,,,,,,,,,"(Stefen) Spach",,,
6505,"Abies grandis",Specie,"Orig. della Calif.",2de609addd064e197052e56f28da0e84,1033074,,,,,,,,,,,,"(D. Don) Lindley",,,
6504,"Abies cephalonica",Specie,"Orig. della Grecia ed Is. Ionie",2eefce687f3561d3546425d6ec108766,990960,,,,,,,,,,,,Link,,,
12,Ephedraceae,Famiglia,"Fi. avvolti da 2 brattee, dioici, i ♂ riuniti a 2, con micropili sporgenti; fr. 2 spenno, indurito. Cespugli equisetiformi con fg. squamose opposte; anemogamia.",16ef53550343b915d938b31a6ce73561,4093,,,,,,,,,,,,,,,
6564,Ephedra,Genere,"Chiave empirica da Widder in Phyton 1: 71 (1948), modif.; cfr. anche Riedl, Scientia Pharmac. 35: 225-228 (1967).",b073a275a94a2102ac55eb9af5bb5edc,108390,,,,,,,,,Efedra,,,Linneo,,,
6568,"Ephedra fragilis",Specie,"Arbusto glabro, ramosissimo; rami estremi (diam. 1-2 mm) cilindrici, verdi, opposti a 2 oppure in fascetti di 3-5, lunghi 2-3 dm, nel secco facilm. disarticolantisi. Guaine fogliari bruno-scure 1-2 X 1.5-3.5 mm. Fi. gialli in glomeruli (diam. 1 cm) verticillati all'apice dei rami estremi, i ♂ in 4-8 paia, i ♀ in inflor. 1-2 flora.<br /><br />Steno-Medit.<br />Cal., Sic. ed Is. vicine, Sard.: C.",569c01f481c5babb722a68bfee62e340,1156306,300,0,"Spiagge marittime.","5-15 dm",,,NP,0046001,"Efedra fragile",,"(= E. altissima Desf.)",Desf.,133,Aprile,Maggio
6567,"Ephedra helvetica",Specie,"Simile a {t133}, ma rami più gracili, eretti, non o poco disarticolantisi: guaine generalm. 1.5-2x2-3 mm, bruno-scure solo in basso; tubulo micropilare ripiegato; seme lungo 5 mm al max.<br /><br />Endem. Alpica.<br />Alpi (Doss Trento, Silandro, V. Aosta, V. Susa): RR ed in area frammentata.",d68ff63b10667619bf790b59b6811908,1298063,800,200,"Rupi cale, aridissime.","5-10 dm",Cespuglio,,NP,0046004,"Efedra svizzera",,,"C. A. Meyer",135,Maggio,Giugno
6566,"Ephedra distachya",Specie,"Simile a {t133}, ma rami spesso più gracili, non o poco disarticolantisi; guaine generalm. 1.5x3 mm, bruno-scure solo in basso; tubulo micropilare diritto o con labbro un po' ricurvo; seme 5-7 mm.<br /><br />NW-Medit. (Steno-).<br />Nizz., It. Merid., Sic, Sard, e Cors.: RR.<br /><br /><strong>Osserv.</strong> - Sec. Riedl (cit.) le piante della Sard., con semi di 6-7 mm, forse costituiscono un tipo speciale.",dd24f20359442d1b7e12ed31d7576191,1156346,,,"Spiagge mariti. (lit.).","5-10 dm.",Cespuglio,,NP,0046002,"Efedra distachia",,,Linneo,134,Marzo,Giugno
6565,"Ephedra major",Specie,"Rami legnosi contorti con corteccia roseo-bruna, desquamante a foglietti; rami ultimi verdi, abbastanza fragili nel secco, striati, diam. 0.5-1 mm. Guaine triangolari, brune (0.6-0.8x1.5 mm). Inflor. ♀ uniflora ed inflor. ♂ subsferica con 2-4 paia di fi.<br /><br />S-Medit.<br />App., Sic. Sett. e Sard. sui monti di Oliena e fino a M. Gonari: RR.<br /><br /><strong>Nota</strong> - La distribuzione nella Pen. è frammentata, con carattere relitto. La stazione più settentrionale è sulle rupi di S. Marino, nell'App. Piceno Sett.; {t136} ricompare in Valnerina pr. Visso, sul M. Catria, M. Straga ed alla Gola di Frasassi, sull'App. Umbro a Cascia, nell'App. Abruzzese alle Gole del Sagittario (Anversa), nel Vallone d'Orfente ed alle Gole di S. Venanzio tra Raiano e Castelvecchio. Popolani, isolati sul Garg. a M. S. Angelo ed in Basil. ad Abriola. Trattandosi di pianta difficilm. riconoscibile da lontano, che vive spesso in ambienti impervii, essa andrebbe ulteriorm. ricercata.<br /><br />Bibl.: Orsomando E., Min. Ostalp.-din. pflanzensoz. Arbeitsgem. 9: 341-348 (1969); Desole L., Arch. Bot. Biogeogr. Ital. 47: 29-58(1971).",212d58b61477d8e13e41e5483fa86f0e,1156307,1300,200,"Rupi calc.","2-5 dm",Cespuglio,,NP,0046003,"Efedra nebrodense",,"( = E. nebrodensis Tineo)",Host,136,Maggio,Giugno
