id,name,taxa_kind_id_name,description,col_id,eol_id,Nome Italiano,Portamento,Altezza,Tipo di vegetazione,Limite altitudinale inferiore,Limite altitudinale superiore,Inizio fioritura,Fine fioritura,Autore,Diffusione,Ciclo riproduttivo,Forma biologica,Codifica numerica,Progressivo
"890","Alchemilla tenuis","Specie","Alpi Lomb. e Piem., App. Reggiano (M. Ven tasso).","69daadab7d621414da83fa4b2d13bd55","411989","","","","","","","","","Buser","","","H ros","3375170","1509"
"889","Alchemilla heteropoda","Specie","Cadore, C Tic., V. Aosta, App. Pistoiese (M. Uccellìera).<br /><br />1508/b. A. pampaniniana Buser - • -Cadore pr. S. Vito.<br /><br />Pampanini R. (1875-1949), uno dei più notevoli tassonomi italiani della prima metà del nostro secolo; fu professore a Firenze e Cagliari; la sua Flora del Cadore fu pubblicata postuma nel 1958.<br /><br />","346473e816a71ea96c9f847c7f7ac58d","414400","","","","","","","","","Buser","","","H ros","3375169","1508"
"888","Alchemilla tirolensis","Specie","Dolomiti nella V. del Boite e Pusteria.","64ffa45fbd64c2fab387cafd7b43581c","411992","","","","","","","","","Buser","","","","3375166","1507/b"
"887","Alchemilla compta","Specie","Alpi, dai Cadore al Bormiese.","d3a7a7ad80e353dc3270da8d119c2c72","231012","","","","","","","","","Buser","","","H ros","3375154","1505"
"886","Alchemilla niphogeton","Specie","Cadore","49aa61f0abea2a72adfd250619baa32a","630000","","","","","","","","","Buser","","","","","1506/b"
"885","Alchemilla undulata","Specie","Cadore, V. Pusteria, Bergam., Bormiese, A br. pr. Villavallelonga (Coppa d. Orso).","f854a4e916add844dac8d388c455d622","412004","","","","","","","","","","","","H ros","3375162","1507"
"884","Alchemilla decumbens","Specie","Staz. lungam. innevate. Alpi, dal Cadore alla V. Aosta.","d9c1ccb8243bac8617f5b729aef99abf","629068","","","","","","","","","Buser","","","H ros","","1506"
"883","Alchemilla hirtipes","Specie","Bormiese","ff2215270f01794496718adbff3a636f","414408","","","","","1100","2000","","","Buser","Specie endemica","","","3375118","1500/b"
"882","Alchemilla illyrica","Specie","Alpi Or. nel Tarvisianopr. Raibl.","7ffa24af915dd9a70da98ea5751575e0","414420","","","","","","","","","Rothm.","","","H ros","3375065","1493"
"881","Alchemilla vetteri","Specie","A. Mariti., App. Parmig. (M. Bue) e Pistoiese (M. Uccelliera)","","","","","","","","","","","Buser","","","H ros","3375069","1496"
"880","Alchemilla exigua","Specie","Alpi Or. dalla Carnia alle Grigne e C. Tic.","","","","","","","","","","","Buser","","","H ros","3375066","1494"
"879","Alchemilla Vulgares subser. Glabrae","Series","Piante glabri o raram. con scarsi peli appressati solo nei 2 internodi inf. Fg. con picciuoli di 1-2 dm, glabri o con petali patenti e lamina coriacea (diam. 4-8 cm nelle sp. piccole, Fino a 15 cm in 1518) glabra o con peli sparsi nelle pieghe e sul bordo; nel complesso le fg. sono lunghe ½ del fi, raram. più. Inflor. e fi. glabri; perianzio lungo 3-4 mm; lacinie deH'epicalice lunghe circa ¾ dei sepali.","","","","","8-40 cm","Prati, pascoli: diffuse e comuni.","","","","","Rothm","","","","",""
"878","Alchemilla schmidelyana","Specie","F. deboli, ascendenti, lunghi 1.5-3 volte le fg. basali, con peli appressati fino all'infior. Fg. basali con picciuolo a sparsa pelosità appressata e lamina subrotonda a 9-11 lobi acuti all'apice e profondi ⅓-½; peli argentini sulla pag. inf. e lungo il margine; denti profondi. Aspetto intermedio fra il gr. di A. alpina ed il gr. di A. vulgaris e probabilm. risultato di un'antica ibridazione.<br /><br />Alpi Piem. e Bergam.: R. <br /><br />Piante con aspetto intermedio fra il gr. di <em>A. alpina</em> ed il gr. di <em>A. vulgaris</em>, probabilm. risultato di un'antica ibridazione. Rare o poco osservate.<br /><br />1488/b. A. splendens Christ - 3375041 -H ros - Segnalata nel Bergam., Comasco in Valsassina e C. Tic, ma da eliminare.","3a8633c2c26ce582cbdf0fdc6a21d427","411941","Ventaglina splendente","Pianta perenne erbacea","10-20 cm","Prati aridi (calc)","1300","2200","Giugno","Luglio","Buser","","","H ros","3375043",""
"877","Alchemilla Calycinae","Series","Pianta spesso verde-bluastro; del tutto glabra (!). Rz. legnoso con stipole brune o ferruginee; f. ascendenti. Fg. con picciuolo di 5-20 cm e lamina diam. 4-6(-10) cm, spesso con denti particolarm. profondi e lobi profondi da ¼ ad ½ e più della lamina. Inflor. dense, spesso glomeruliformi; perianzio lungo 3 mm; lacinie deH'epicalice lunghe circa quanto i sepali.<br />Eurasiat.","","","Ventaglina senza peli","Pianta perenne erbacea","5-25 cm","Vallette nivali su cale., staz. lungam. innevate, sorgenti e vallecole umide","1800","3200","Agosto","Agosto","Buser","","","H ros","",""
"876","Alchemilla Vulgares subser. Subglabrae","Series","Pianta con peli sparsi, appressati solo nei due internodi inf. Fg. con picciuoli di 5-10 cm, con sparsa pubescenza appressata e lamina (diam. 3-6 cm) subglabra sulle due facce; nel complesso le fg. sono lunghe ½ del f., raram. più. Assi dell'inflor., peduncoli e fi. generalm. glabri; perianzio di 3 mm; lacinie dell'epicalice generalm. lunghe circa ¾ dei sepali.","","","","","10-40 cm"," Ambienti vari; generalm. abbastanza rare.","","","","","H. Lindb.","","","","",""
"875","Alchemilla Vulgares subser. Hirsutae","Series","Piante con peli patenti o eretto-patenti almeno nella parte inf. Fg. con picciuoli di 1-3 dm, tutti densam. tomentosi e lamina (diam. 4-10 cm), glabra o quasi di sopra, sparsane pubescente sotto; nel complesso le fg. sono lunghe ⅔-¾ del f. e spesso anche più di questo. Inflor. con assi glabri o sparsam. pubescenti; peduncoli e fi. per lo più glabri o con peli sparsi; perianzio lungo 2 (raram. 3) mm; lacinie dell'epicalice generalm. lunghe circa ¾ dei sepali.","","","","","20-25 cm","Concimaie, suoli ricchi di nitrati, prati concimati, più raram. avvallamenti umidi e sorgenti; spess","","","","","H. Lindb.","","","","",""
"874","Alchemilla Vulgares subser. Heteropodae","Series","Simile alla subser. Hirsutae, ma i picciuoli delle fg. più esterne (primaverili) glabri, quelli delle fg. interne (estive) tomentosi per peli patenti, eretto-patenti o riflessi. - Rare e scarsam. osservate.","","","","","","","","","","","Buser","","","","",""
"873","Alchemilla Pubescentes","Series","Rz. legnoso avvolto da stipole ferruginee; f. ascendente con fitti peli patenti. Fg. giovani bianco-argentine, poi verde-scure e subglabre di sopra, lanoso-argentine o giallastre di sotto, con lamina a 7 (5-9) lobi diam. 2-3 cm. Assi delPinflor., peduncoli, ipanzio e sepali tomentosi; fi. lunghi 2-3 mm con lacinie dell'epicalice generalm. &lt; sepali.<br /><br />Alpi ed App.fino alla Basil.<br /><br />Eurasiat.<br /><br /><strong>Nota</strong> - Durante la stampa di questa Flora il collega Lippert (Milnchen) mi comunica di aver reidentificato <em>A. radiisecta</em> Buser, che pure andrebbe riferita alla serie Pubescens. Si tratta di piatita simile a 1490, ma con le fg. profondam. incise come in 1528 e l'inflor. a pelosità sparsa come in 1492. Il locus classicus (da Buser, Bull. Soc. Bot. Ita!. 1906: 65) è in Val d'Aosta.","","","Ventaglina ibrida","Pianta perenne erbacea","10-15 cm","Rupi, stai, aride, pascoli e prati.","750","2300","Giugno","Agosto","Buser","","","H ros","",""
"872","Alchemilla glacialis","Specie","C. Tic. e V. Aosta. Vive nelle vallette nivali. Assieme a 1474 e 1486 è una delle specie nostrane non apomittiche; viene interpretata come ibrido fra 1474 e 1486.","2c55013c85345758b7d8a61562f3d228","414380","","","","","","","","","Buser","","","H ros","3375035","1487"
"871","Alchemilla conjuncta","Specie","Segnalata in C. Tic. e V. Aosta, però probabilm. in forma tipica da noi manca ed è sostituita da:<br />1485/b. A. leptoclada (Buser) Buser -3375033 - Intermedia fra 1481 e 1485.","5a6698c3312b94f86703a52d32f1d28f","231015","","","","","","","","","Bab.","","","H ros","3375032","1485"
"870","Alchemilla flavovirens","Specie","Torin. e forse pr. Trento.","bb2c56a36515a4d29c1a5a9f7c14fd59","414363","","","","","","","","","Buser","","","","3375028","1484/b"
"869","Alchemilla hoppeana","Specie","Segnalata su tutte le Alpi e sull'App. dall'Emilia al Pollino, ma probabilm. per confus. con <em>Alchemilla pallens</em>; pare sia da escludere dalla nostra flora.","116238c2babc61eb8d4f5d3e833e20f0","414412","","","","","","","","","(Rchb.) D. Torre","","","","3375031","1484/c"
"868","Alchemilla pallens","Specie","V. Aosta, A. Mariti.","df2d279366544cb19d4c4458cbce7c75","630383","","","","","","","","","Buser","","","H ros","3375026","1484"
"867","Alchemilla nitida","Specie","Prealpi Trent. e Lomb., A. Mar., App. Centr. e Merid. Probabilm. le segnalazioni di A. hoppeana (Rchb.) D. Torre nella Pen. vanno in gran parte qui riferite.","7fbd2879fec4fa80456c464edd876f55","230180","","","","","","","","","Buser","","","H ros","","1483"
"866","Alchemilla chiropylla","Specie","V. Aosta","","","","","","","","","","","Buser","","","H ros","3375018","1482"
"865","Alchemilla plicatula","Specie","A. Giulie, Alpi Occid. in V. Mesocco e V. de Champorcher: C.","21dafe0fdf50ccd900c2addf17596b02","411900","","","","","","","","","Gand.","","","H ros","3375016","1481"
"864","Alchemilla grossidens","Specie","Alpi Occid. dalla V. Aosta al Moncenisio.","f32af5b6ebd778f717ccc688619467b5","414393","","","","","","","","","Buser","","","H ros","3375034","1486"
"863","Alchemilla opaca","Specie","Alpi Piem.","104a85bb3ff959022bbe0c47f349c083","630007","","","","","","","","","Buser","","","H ros","3375011","1478"
"862","Alchemilla transiens","Specie","Alpi Merid. sul M. Baldo, gr. della Cima d'Asta e Giudicane; App. Emil. sulM. Ragolo, Ventasso, Cintone, Corno alle Scale; Cors.; da ricercare nell'App. Centr. e Merid.<br /><br />1476/b. A. lucida Buser - 3375005 -Alpi frane, sul Lautaret e pr. Tenda.","bd35910933e4ed66e3aa07e6f0a71cc1","11165946","","","","","","","","","Buser","","","H ros","3375004","1476"
"861","Alchemilla alpina","Specie","Alpi, dalla V. Pusteria, Bolzano e V. Genova alla Lomb., Piem. ed A. Mariti.; segnalata ancora sull'App. e ril. minori fino al Pollino, ma probabilm. confusa con 1475-1476.<br /><br />1477/b. A. debilicaulis Buser - È probabilm. una var. a inflor. più lassa e fg. in prevalenza con 5 segni., nota per diverse zone delle Alpi Occìd. e Cors.<br />1477/c. A. alp. var. burnatiana Buser - È un tipo lussureggiante con habitat rupestre. - Cors. sul Paglia Orba.","a63d3ff0e7605835e32a429607ffbd71","628526","","","","","","","","","Linneo","","","H ros","3375007","1477"
"860","Alchemilla saxatiles","Specie","Alpi (escli. Orient.) dal Bormiese e Grigne alle A. Mariti.; App. Romagn. a Campigna e M. Falco; Cors.; da ricercare nell'App. Centr. e Merid.","","","","","","","","","","","Buser","","","H ros","3375002","1475"
"859","Alchemilla subseriacea","Specie","C. Tic, V. Aosta ed A. Mariti. Spesso in vallette nivali o ambienti umidi subnivali.","","","","","","","","","","","Reuter","","","H ros","3375012","1479"
"858","Alchemilla vaccarina","Specie","Gressoney","","","","","","","","","","","Buser","","","H ros","3375015","1480"
"857","Alchemilla Hoppeanae","Series","F. legnoso con rami ascendenti, alla base fasciati da guaine rossastre, generalm. argentino-tomentosi. Fg. con lamina di sotto pubescente, per lo più argentina, verde scura di sopra, divisa per lo più fino a ⅔-¾ in 7 (9) segm. lanceolati o obeuneati lunghi 1.5-2 cm, interi sul margine, dentati all'apice (± 3 denti per lato); picciuolo nelle basali di 6-8 cm, nelle cauline di 1 cm o meno. Fi. in glomeruli terminali tomentosi con sepali patenti dopo l'antesi.<br /><br />Hoppe D. H. (1760-1846), farmacista a Ratisbona, uno dei più appassionati esploratori della flora alpina.<br /><br />Alpi, App.: C.","","","Ventaglina di Hoppe","Pianta perenne erbacea","8-12 cm","Rupi e prati (calc)","1200","2300","Giugno","Agosto","Buser","","","","",""
"856","Alchemilla Saxatiles","Series","F. legnosi orizzontali, circondati da stipole rossastre; rami ascendenti,' pubescenti, semplici. Fg. con picciuolo di 4-8 cm e 5 (-7) segm. lunghi 1.5-2 cm' lanceolati a ovati o obovati; denti circa 4 per lato, solo nella zona apicale; lamina glabra di sopra, tomentosa fino a bianco-argentina di sotto; fg. cauline simili, ma sessili. Fi. verdastri (1 mm) con sepali conniventi dopo l'antesi.<br /><br />Alpi, App. e Cors.: C.","","","Ventaglina alpina","Pianta perenne erbacea","8-15 cm","Pascoli subalpini (pref. silice).","1500","2900","","","Buser","","","","",""
"855","Alchemilla vulgaris","Gruppo","Comprende la maggioranza delle agamospecie viventi da noi (almeno una cinquantina) e quasi tutte le più diffuse, che possono essere ordinate in sette gruppi (grossolanam. considerati varietà o sottospecie fino all'inizio del secolo, ora series o subseries poco differenziate fra loro e collegate da intermedi). Per una diagnosi (fin dove possibile) rimandiamo alle singole series e subseries tenendo presenti le avvertenze sulla terminologia usata nelle chiavi analitiche (vedi all'inizio del genere).","","","","","","","","","","","Linneo","","","","",""
"854","Alchemilla alpina","Gruppo","Caratterizzate dai f. legnosetti striscianti e dalle fg. basali digitate, coriacee, verde-scure e glabre di sopra, argentino-tomentose di sotto. Si suddivide in due serie, solo scarsam. differenziate.","","","","","","","","","","","","","","","",""
"853","Alchemilla pentaphyllea","Specie","F. striscianti, radicanti ai nodi, glabri. Fg., glabre o con pochi peli marginali, con picciuolo di 2-3 cm e lamina con diam. 1-2 (-3) cm, divise in (3-) 5 segm. talora confluenti alla base; denti profondi, 1-3 per lato. Inflor. ridotta ad un glomerulo paucifloro (diam. 1 cm); fi. lunghi 3 mm; lacinie dell'epicalice lunghe ½ o meno dei sepali e larghe ⅓-¼ di questi.<br /><br />Endem. Alpica.<br />Alpi, dallo Stelvio ed Ortler al Cenisio: C, ma localizzata.","","","Ventaglina a cinque foglie","Pianta perenne erbacea","3-10 cm","Vallette nivali innevate per 8-10 mesi all'anno (silice).","2100","3300","Luglio","Agosto","Linneo","","","H ros","3375001","1474"
"852","Alchemilla fallax","Specie","Bresc, Grigne, C. Tic, V. Aosta, App. Pistoiese (M. Uccelliera)<br /><br />Recentem. scoperta in Friuli sul M. Glemina (Lippert in litt.).","c1b67724c8dcbf4f1368f0ea2f7ed96f","414355","","","","Pascoli alpini facidofil.","1600","2200","","","Buser","","","H ros","3375243","1525"
"851","Alchemilla pyrenaica","Specie","Alpi Or.: R","aca527f647109a6f0df52db32778208d","411919","","","","Pascoli lungam. innevati (calc)","2000","2400","","","Dufour","","","H ros","3375261","1526"
"850","Alchemilla venulosa","Specie","Alpi Or. dalle Giulie al Bergam.: R.","","633898","","","","Presso le sorgenti.","1400","2200","","","Buser","","","","3375263","1526/b"
"849","Alchemilla incisa","Specie","V. Fassa, Alpi Occid. (dal Bergam. alle A. Mariti.) ed App. Pistoiese (M. Uccelliera).","90a63cf8abc484c28f4edb111ded47d3","414424","","","","Sorgenti, ruscelli alpestri","1400","2800","","","Buser","","","H ros","3375262","1527"
"848","Alchemilla fissa","Specie","Alpi, dalle Giulie alle Maria.: C; App. Pistoiese (M. Uccelliera).<br />Orof. S-Europ.","85f678cd8c7799d05fee37b1fb85feaf","11165950","","","","Vallette nivali e prati umidi lungam. innevati (calc).","1800","3200","Agosto","Agosto","Günther & Schummel","","","H ros","3375265","1528"
"847","Alchemilla connivens","Specie","Alpi Or., dalle Carniche alle Grigne, Bor-miese e Poschiavo: C; V. Aosta, V Maira.","c5b957129645ff227ef4b7b02a652617","231016","","","","","1200","2400","","","Buser","","","H ros","3375184","1511"
"845","Alchemilla glabra","Specie","Alpi, dalla Carnia alle A. Maritt. ed App. Emi!.: C.","aa09ea2709b0866facdf4e94c47667de","414377","","","","Prati umidi, rivi, sorgenti","700","2100","","","Neygenf.","","","H ros","3375201","1516"
"844","Alchemilla coriacea","Specie","Dolomiti, Alpi Piem.; segnalata dubitatìvam. anche per il Parco Naz. d'Abruzzo.","392d67142e706db4c27ab93a0ad41a94","231019","","","","","","","","","Buser","","","H ros","3375212","1518"
"843","Alchemilla subcrenata","Specie","Alpi, dalla Carnia alle A. Mariti.: C; segnalata anche sull'App. Reggiano.","6a0b95b42df46b596606aa6656578924","11165879","","","","","1500","2400","","","Buser","","","H ros","3375112","1500"
"842","Alchemilla strigosula","Specie","Alpi, dalle Giulie alle Mariti.: C; segnalata anche sulVApp. Reggiano al M. Ventoso.","d3d509e69da0ef102adc2cc1225049dd","411973","","","","","1000","1800","","","Buser","","","H ros","3375099","1499"
"841","Alchemilla crinita","Specie","Alpi Or. dalla Carnia alle Grigne: C.","dd0a201dee363a3a8b37de0b7137a026","231023","","","","","1300","2400","","","Buser","","","H ros","3375096","1498"
"840","Alchemilla monticola","Specie","Pianta verde-bluastra (nel secco verde-bruna). F. legnoso sotterraneo con squame ferruginee; pelosità patente. Fg. basali con picciuolo di 1-2 dm, densam. tomentoso; lamina tomentosa sulle due facce, subrotonda con insenatura basale stretta; lobi 9-11 profondi ⅓-⅖, semicircolari, con 7-9 denti ± eguali, acuti e conniventi; incisioni brevi. F. fioriferi eretti, gracili, tomentosi, poco (±⅓) più alti delle fg.; inflor. con rami e peduncoli glabri; glomeruli densi; fi. 3 mm.<br /><br />Alpi, App. Sett. e Centr.: C.<br /><br />In tutta Eur. e probabilm. altrove nell'Emisf. Boreale.","e47fa334065322ee3357c91f01ad35c6","791888","","Pianta perenne erbacea","2-4 dm","Pascoli subalpini","1200","1900","Giugno","Agosto","Opiz","","","H ros","3375092","1497"
"839","Alchemilla filicaulis","Specie","Alpi Or., dalle Dolom. alle Grigne: C; A. Maritt","9fc74ccc0ea4a3661b4fc869c0fa36a7","414356","","","","Pendii innevati (calc)","1400","2300","","","Buser","","","H ros","3375147","1504"
"838","Alchemilla acutiloba","Specie","Pusteria, Dolom., Grigne, C. Tic: R.","7ff2fa29db2dc84951d5a84324c8edb4","637557","","","","","1600","2100","","","Opiz","","","H ros","3375127","1501"
"837","Alchemilla xanthochlora","Specie","Simile a <em>Alchemilla monticola</em>, ma pianta verde-giallastra; pelosità patente o eretto-patente; lamina glabra di sopra, tomentosa di sotto, ± reniforme con insenatura basale larga; lobi profondi ¼-⅓, allungati; denti larghi, diritti; inflor. glabra o con peli sparsi; fi. 2.5-3.0 mm.<br /><br />Alpi, dalle Giulie alle Mariti.: C; App. Tosco-Emil, Centr. al M. Tre Confini, Pollino e Sila.<br /><br />Centroeurop.<br /><br />1503/c. A. marsica Buser - 3375266 -Abr. a Villavallelonga.","2f299003f383266bfe94209d6c259e02","633495","","","2-5 dm","Prati subalpini concimati ed invasi dalle malerbe, letamaie (nitrofila)","1300","2500","Giugno","Agosto","Rothm.","","","H ros","3375138","1503"
"836","Alchemilla gracilis","Specie","Pusteria, Dolom., Bormiese, Grigne, C. Tic. e segnalata in molte altre località nelle Alpi.","31c8a398499c060df23f4e29c96d99ef","414388","","","","","","","","","Opiz","","","H ros","3375134","1502"
"835","Alchemilla helvetica","Specie","V. Fassa: R; un'antica segnalazione per il Tirolo Merid. è dubbia.","9ad18dc48d700e32beb901b0c6f1f587","633494","","","","","","","","","Brügger","","","H ros","3375067","1495"
"834","Alchemilla colorata","Specie","Alpi, dalla Carnia alle A., Mariti.: C; App. Centr. sui Simbruini, Gr. Sasso, Majella, Terminillo e nella Marsica.","0315fa6e4a704f139a13f36949bad2cf","231008","","","","Pascoli acidof., nardeti.","1600","2300","","","Buser","","","H ros","3375063","1492"
"833","Alchemilla flabellata","Specie","Alpi, dalla Carnia alle A. Maritt.: C; Gr. Sasso; segnalata anche nell'App. Sett. a Lizzano e Prato fiorito.","","","","","","Covili delle pecore e nardeti nel piano alp. e subalp. (pref. silice).","","","","","Buser","","","H ros","3375049","1490"
"832","Alchemilla cinerea","Specie","Carnia, Dolom., A. Mariti, ed App. Parmig. e Lucchese: R.","a296c8e9391dcaa27311382d021e994f","231003","","","","Pascoli subalp. (acidof.)","1200","2000","","","Buser","","","H ros","3375050","1491"
"831","Alchemilla glaucescens","Specie","Alpi, dalle Giulie e Carn. alle Maritt., App. Sett.,Abr. e Basil, alla Serra delle Ciavole, Cors.: C.","7b5523f714d1a5766257af2be9ce11cd","414381","","","","Prati montani, pascoli subalpini (pref. acidof.)","750","2200","","","Wallr.","","","H ros","3375047","1489"
"830","Fragaria virginiana","Specie","F. più brevi delle fg. basali, multiflori, con pelosità generalm. appressata; fg. verdi-scure, quasi glabre di sopra; fi. generalm. unisessuali; fr. 2 cm con acheni affondati nelle fossette.<br /><br />It. Sett.: R.<br /><br />N-Amer.","35dab4947153e635df7f894bd40c96ec","1259126","Fragoloni","Pianta perenne erbacea","1-5 dm","Coltiv. e sub-spont.","","","Aprile","Giugno","Duchesne","","","","3354004","1472/II"
"829","Fragaria ananassa","Specie","F. ± lunghi quanto le fg. basali, alla fine prostrati, pauciflori, con peli patenti; fi. generalm. ermafroditi; fr. 3 cm con acheni superficiali.<br /><br />Pad, Alpi, Cors.: R.<br /><br />Ibrido fissato fra F. virginiana Duchesne e F. chiloensis (L.) Duchesne del Cile.","a6629406704826261aafbedcf09f06d7","245515","Fragola-ananas","Pianta perenne erbacea","1-5 dm","Coltiv. largam. per il fr. e subspont.","0","800","Aprile","Giugno","Duchesne","","","","3354005","1472/III"
"828","Fragaria moschata","Specie","Simile a <em>Fragaria viridis</em>, ma f. maggiori, multiflori, nettam. più lunghi delle fg. basali; picciuoli con peli patenti, talora riflessi; stoloni ridotti; fg. più grandi, con segm. romboidali, acuti all'apice; petali 5-10 mm; fr. privo di acheni alla base, difficilm. distaccabile dal calice.<br /><br />Centroeurop.<br />Sett. (esci. Lig.) e Tose: R.","5eb66e0f51e41b45fc10d4c39642235c","11165471","Fragola moscata","Pianta perenne erbacea","2-4 dm","Boschi di latif. e conifere (pref. acidof.)","100","1600","Maggio","Giugno","Duchesne","","","H rept","","1471"
"827","Fragaria vesca","Specie","F. debolm. lignificato, breve (2-4 cm) portante le fg. in rosetta; scapo fior, con peli patenti; stoloni aerei (1-molti dm), raram. radicanti portanti una squama su ogni internodio. Fg. erette, lunghe circa quanto lo scapo; picciuolo 5-10 cm con densi peli eretto-patenti; segm. 3, ellittici, il centrale sessile (15-30 X 35-75 mm) con 8-11 denti per lato, a base acuta ed apice arrotondato, i lat. un po' conniventi, meno dentati sul lato interno; lamina di sotto biancastra e sparsane pubescente soprattutto sui nervi. Scapo 1-3-floro generalm. con 1 fg. bratteale sessile; fi. eretti, alla frutt. ripiegati; lacinie dell'epicalice lineari; sepali triangolari (2x3 mm); petali bianchi (5x6 mm), eretto-patenti (corolla a coppa); fr. rosso, ovale o sferico (5-20 mm), edule, facilm. staccantesi dal calice.<br /><br />Eurosib. divenuta Cosmop.<br />In tutto il terr.: C, però generalm. sui rilievi.<br /><br />Le «fragole» sono in realtà falsi frutti formati da un espandimento del ricettacolo (carnoso e rosso a maturità), che porta i veri fr. (minuscoli acheni sclerosi)<br /><br /><strong>Confus.</strong> - Con 1467 (vedi).<br /><br /><strong>Variab.</strong> - In Sard. e Cors. si presenta in popolazioni di dimensioni ridotte e con portamento gracile, a petali di soli 3-4 X 4 mm e con fr. piccoli, di 3-8 mm. È dubbio se si tratti di stirpe realm. distinta, però il Briquet, che per primo la individuò e descrisse come F. vesca L. var. Corsica Briq., scrive testualmente: «Dès notre premier voyage en Corse, en 1900, nous avions été frappé par la peti-tesse régulière des fraises vendues par les enfants de Vizzavona et aussi par le fait de leur goùt plus fade que celui des formes montagnardes, méme à petit réceptacle, du continent». Si tratta dunque soltanto di un'impressione, che tuttavia per l'autorevolezza del Briquet, dovrebbe indurre a studiare con metodi moderni queste piante.","85af3f9f54d78d7ebdaaf78c49e85abf","229659","Fragola","Pianta perenne erbacea","5-15 cm","Faggete, pinete, abetine, soprattutto nelle zone schiarite; siepi","200","1900","Aprile","Maggio","Linneo","","","H rept","3354001","1470"
"826","Fragaria viridis","Specie","Simile a <em>Fragaria viridis</em>, ma stoloni mancanti o poco sviluppati, senza squame fra l'uria e l'altra rosetta (oppure solo nel primo internodio); f. e picciuoli con peli eretto-patenti, appressati; fg. con pelosità più diffusa; sepali eretti nel fr.; petali bianco-giallicci; fr. staccantesi difficilm. dal calice, privo di acheni alla base.<br /><br />Eurosib.<br />Sett. e Pen. fino alla Cai: R; manca Abr. (?)ed ls.<br /><strong>Confus</strong>. - La distinzione di <em>F. vesca</em> e <em>F. viridis</em> è possibile anche su materiale sterile, mediante un attento studio degli stoloni, che presentano internodi caratterizzati dalla presenza di una squama (guaina fogliare rudimentale) lanceolata, acuta; tale squama è presente in <em>F. viridis</em> solo nel 1° internodio (cioè in quello più vicino alla pianta principale) mentre in <em>F. vesca</em> tutti gli internodi sono provvisti di tale squama. Gli internodi di F. vesca hanno struttura simpodiaìe, quelli di F. viridis sono monopodiali. Cfr. in proposito Gerstberger P. in Gòtt. Fior. Rundbhefe 12: 93-97 (1978); secondo PA. tutte le altre differenze basate sulla forma delle fg. non danno discriminazioni sicure.","7f0c213731baf88bf643ded25d25f8d1","","Fragola","Pianta perenne erbacea","1-2 dm","Boschi aridi, prati, siepi, pinete (calc)","0","800","Maggio","Giugno","Duchesne","","","H rept","3354003","1472"
"825","Potentilla cinerea subsp. arenaria","Specie","","","","","","","","","","","","","","","","",""
"824","Potentilla cinerea subsp. cinerea","Specie","","","","","","","","","","","","","","","","",""
"823","Potentilla thyrsiflora","Specie","","44b732803208335642be795dc982ef59","","","","","","","","","","Zimmeter","","","","",""
"822","Potentilla wiemanniana","Specie","","","16907559","","","","","","","","","Günther & Schummel","","","","",""
"821","Potentilla leucopolitana","Specie","","154ebbb2ba88f0f61332f9b4af104887","242106","","","","","","","","","P. J. Müller","","","","",""
"820","Potentilla alpicola","Specie","","259293a7e7597e33c2f53ff5b46a97b0","636938","","","","","","","","","De la Soie","","","","",""
"819","Potentilla johanniniana","Specie","","46f90af74a67080f3ed82c1b51129a6d","242033","","","","","","","","","Goiran","","","","",""
"818","Potentilla australis","Specie","F. ascendente con peli patenti di 2-3 mm misti a peli brevi (0.5 mm) e talora peli ghiandolari (in basso). Fg. con stipole lanceolate, cuspidate all'apice; segm. (5) 7 di 4-7 X 7-16 mm; denti 2-4 per lato, profondi quasi da raggiungere il nervo centr.; pelosità densa per peli lanosi di 2-3 mm e talora pochi peli ghiandolari. Cime pauciflore; peduncoli 10-15 mm; lacinie dell'epicalice lanceolato-lineari (1 X 3-6 mm); sepali triangolari (2 X 3-5 mm); petali gialli circa tanto lunghi che larghi (5-6 mm).<br /><br /><strong>Nota</strong> - <em>P. rigoana</em> Wolf (App. Centro-Merid. al M. Terminillo, Sirino, Papa, Volturino e Pollino) è simile a <em>Potentilla australis</em>, però con il portam. prostrato di <em>Potentilla tabernaemontani</em>: va ulteriorm. studiata e precisata.","be5fa15750aae16795b44233ec00a9f4","","Cinquefoglia del Triestino","Pianta perenne erbacea","1-2 dm","Prati aridi su suoli sub-acidi (arenarie, terre rosse)","0","800","Aprile","Maggio","Krasan","","","H scap","3356048","1451"
"817","Potentilla heptaphylla","Specie","Simile a <em>Potentilla australis</em>, ma più gracile e meno tomentosa; peli inseriti su un tubercolo; fg. lunghe spesso quanto il f. a (5-) 7-9 segm. di 3-6 X 7-15 mm, generalm. con 4-6 denti per lato; peduncoli fior. gracili e allungati.","cd7f54dc79b3bd2b431fcc3d7da73269","11163273","Cinquefoglia a sette foglie","Pianta perenne erbacea","2-3 dm","Prati aridi (calc)","200","1500","Maggio","Luglio","Linneo","","","H scap","3356045","1450"
"816","Potentilla pusilla","Specie","Simile a <em>Pulsatilla tabernaemontani</em>, ma f. e fg. riccam. provvisti di peli stellati con 1 ramo più allungato e 3-10 raggi basali brevi; pelosità generalm. più densa e fg. verde-grigiastre di sotto; segm. 5 (7).","fe1494319d6659855ab6cd4059b792a2","414166","Cinquefoglia pelosetta","","5-25 cm","Prati aridi e steppici (calc)","0","1700","Aprile","Luglio","Host","","","H scap","3356050","1453"
