id,name,taxa_kind_id_name,description,col_id,eol_id,Limite altitudinale superiore,Limite altitudinale inferiore,Tipo di vegetazione,Altezza,Portamento,Codifica numerica,Diffusione,Ciclo riproduttivo,Nome Italiano,Autore,Sinonimi,Progressivo,Inizio fioritura,Fine fioritura,Forma biologica
11923282,Crepis vesicaria subsp. taraxacifolia,Specie,,,,,,,,,,,,,,,,,,
703281,Crepis vesicaria subsp. hyemalis,Specie,,,,,,,,,,,,,,,,,,
653280,Crepis vesicaria subsp. vesicaria,Specie,,,,,,,,,,,,,,,,,,
663279,Crepis sancta subsp. bifida,Specie,,,,,,,,,,,,,,,,,,
603278,Crepis sancta subsp. sancta,Specie,,,,,,,,,,,,,,,,,,
603277,Crepis froelichiana subsp. dinarica,Specie,,,,,,,,,,,,,,,,,,
683276,Crepis froelichiana subsp. froelichiana,Specie,,,,,,,,,,,,,,,,,,
723275,Crepis aurea subsg. glabrescens,Specie,,,,,,,,,,,,,,,,,,
643274,Crepis aurea subsp. aurea,Specie,,,,,,,,,,,,,,,,,,
583273,Crepis setosa,Specie,"F. eretto, generalm. ramificato dalla base, ispido. Fg. basali lineari-spatolate (2-5 X 8-20 cm), acutam. dentate o pennatosette con lobo apicale ovato, acute; fg. cauline lesiniformi, con 2-3 coppie di denti basali patenti. Capolini numerosi; involucro cilindrico (4-6 X 8-10 mm), ispido per setole giallastre; fi. 10-13 mm; acheni 3-5 mm, con becco lungo 0.5-1 volta il corpo dell'achenio.<br /><br />Euri-Medit.-Orient.<br />In tutto il terr. escl. Sic. e Sard. : C.",0ae44a48a6e0b18734eac2821222ad99,467503,1200,0,"Incolti, campi, vie.",1-8 dm,,Radicchiella alpestre,,Annuale,Radicchiella cotonosa,Haller fil.,,4442,Maggio,Settembre,T scap
6833272,Crepis suffreniana,Specie,"Simile a {t4438}, ma f. subglabri; capolini generalm. eretti prima dell'antesi; involucro con peli fini, non ghiandolosi; fi. 5 mm; acheni bruno-rossastri.<br /><br />Francia Merid.<br />Tosc. a Viareggio e S. Rossore: R e probabilm. avv.; segnalata anche pr. Modena a Fiorano.<br /><br />Suffren, Palamede de (sec. XIX) autore di un catalogo della flora friulana.",8bf5eafeff3f885fc5be519544dda42f,,300,0,"Incolti, ruderi.",5-30 cm,,9605063,,Annuale,Radicchiella di Sufren,(DC.) Lloyd,,4439,Maggio,Giugno,T scap
5553271,Crepis apula,Specie,"F. ramificati alla base, ispidi per setole giallastre. Fg. basali a contorno spatolato (0.5-2 X 2-9 cm), dentate, lobate o pennatosette; fg. cauline lanceolato-lineari, sessili, ± astate e semiamplessicauli alla base. Capolini numerosi incurvati prima dell'antesi; ricettacolo brevem. cigliato; involucro cilindrico (3-4 X 6-8 mm) con fitti peli ghiandolari; squame esterne lunghe ⅓-½ delle interne; fi. 8-9 mm; acheni nerastri 3-3.5 mm, con 10 coste, in alto con un becco lungo ½ del corpo dell'achenio.<br /><br />Endem.<br />Puglia, Basil. (Metaponto) e Cal. alla Sila: R.",b8a67602b9edec4135f0fa33641c7ade,,1200,0,"Incolti aridi, sabbie Lit., ghiaie.",5-35 cm.,,9605074,Specie endemica,Annuale,Radicchiella pugliese,(Fiori) Babc.,(= C. suffreniana var. apula Fiori),4438,Aprile,Maggio,T scap
8413270,Crepis corymbosa,Specie,"Simile a {t4436}, ma capolini eretti anche prima dell'antesi; involucro densam. setoloso; stili gialli; acheni periferici assottigliati in alto, i centr. con un becco lungo ⅓ del corpo dell'achemo.<br /><br />Subendem. (anche nelle Is. Ionie a Corfù e Cefalonia).<br />Teramo, It. Merid, Sic.: R.",46bdb2cf701960fd96fe02eac032726b,,800,0,"Incolti, vigne, lungo le vie.",1-4 dm,,9605073,Specie endemica,Annuale,Radicchiella corimbosa,Ten.,,4437,Aprile,Giugno,T scap
5083269,Crepis aspera,Specie,"F. eretto, ramoso, generalm. ispido. Fg. basali oblanceolato-spatolate (1-3 X 6-12 cm), le cauline amplessicauli-lanceolate, tutte irregolarm. dentate. Capolini numerosi; involucro cilindrico (6-9 mm) ispido; squame esterne ovate, lunghe ⅓ delle interne; fi. 8-11 mm; acheni 5-7 mm, generalm. biformi: gli esterni ricurvi, compresso-alati, ristretti all'apice, gli interni con becco lungo quanto il corpo o poco meno.<br /><br />Raccolto una volta nelle Marche avv. a Montefortino, mai più rivisto in seguito.<br /><br />W-Asiat.",687f89c550c5e4f6c804342c38829646,6234647,,,,1-7 dm,,,,Annuale,,Linneo,,4441/b,Aprile,Giugno,T scap
6663268,Crepis alpina,Specie,"Fg. inf. obovato-lanceolate, pennatopartite o ± lirate, le sup. sessili, dentate. Capolini 1-pochi; involucro piriforme (8-12 X 15-22 mm); squame esterne ± patenti o riflesse, ovate, su più serie; squame interne su 1 serie, lineari, setolose; fi. 13-18 mm; acheni 15-20 mm, con 15 coste, i periferici ± ricurvi.<br /><br />Segnalata anticam. in vari punti delle Alpi e sulle Madonie, ma da eliminare. - W-Asiat.<br /><br />Nota - Descritta da Linneo «in Alpibus Italiae», ma certo per errore trattandosi di specie della Turchia, Persia e Caucaso, che vive a bassa altitudine (50-1200 m).",583a54865a0fcbfe2ae95d2df679009e,6234623,,,,2-8 dm.,,9605049,,Annuale,,Linneo,,4426/b,,,T scap
7233267,Crepis rhoeadifolia,Specie,"Simile a {t4428}, ma generalm. più robusta; capolini maggiori; involucro campanulato con setole semplici; squame esterne lunghe ½-⅔ delle interne e lunghe ⅔ di queste.<br /><br />SE-Europ. - S-Siber. (steppica).<br />Goriz.: R; forse anche nel Vercellese.",ab12d2a0883fdb867a455fae3198e268,6235003,600,0,"Incolti, ruderi.",1-7 dm,,9605072,,Annuale,Radicchiella con foglie di papavero,Bieb.,(C. foetida subsp. rhoeadifolia Sch. et K.),4429,Giugno,Settembre,T scap
5123266,Crepis foetida,Specie,"Pianta con odore sgradevole. F. eretto o ascendente, ampiam. ramoso, angoloso e ispido. Fg. basali a contorno spatolato (2-3 X 8-15 cm), pennatopartite con numerose coppie di segm. acuti e ± irregolarm. dentati; fg. cauline ridotte o subsemplici. Capolini numerosi; involucro subcilindrico (6-7 X 10-12 mm) con densi peli ghiandolari; squame esterne larghe ¼-⅓ delle interne e lunghe ½(⅔) di queste; fi. 10-19 mm; acheni a ± 15 coste, dimorfi: gli esterni 5-9 mm, solam. assottigliati in alto, gli interni 12-17 mm, con becco lungo 1.5-2 volte il. corpo dell'achenio.<br /><br />Euri-Medit.<br />In tutto il terr., in generale: C, però nella Pad.: R; nelle Alpi limitata alle pendici merid. ed alle valli aride.<br /><br /><strong>Variab.</strong> - Gruppo polimorfo. In Sic. ed altrove nel Merid. è diffusa la fo. glandulosa (Guss.) Babc. (= <em>C. glandulosa</em> Guss.) con fi., peduncoli ed involucri densam. ghiandolosi; sempre in Sic. la fo. pinnatipartita (DC.) Babc. con caratteri intermedi tra {t4428} e {t4429}; nelle Is. è nota una fo. radicata (S. et S.) Babc. (var. maritima Guss.) con la tendenza a passare a bienne e forse persino a perenne, f. ingrossato alla base, subsemplice e per lo più prostrato. C. ìnsularis Moris et De Not. è una forma ridotta (probabilm. per motivi ecologici) con f. semplici e scapiformi, monocefali.",88b756b9cde761e00155ed5b1623b5d2,578203,1000,0,"Incolti arìdi, muri, bordi di vie, vigne.",1-5 dm,,9605051,,Annuale,Radicchiella selvatica,Linneo,,4428,Giugno,Ottobre,T scap
15703265,Crepis rubra,Specie,"Rd. verticale un po' lignificata; scapi numerosi, semplici, fogliosi solo in basso e per lo più con 1 solo capolino. Fg. basali a contorno spatolato (2 X 6 cm), pennatosette, con segm. apicale triangolare di 17-22 X 12-15 mm. Involucro cilindrico (6-7 X 12-13 mm); squame embriciate, le esterne lunghe ⅓-½ delle interne; fi. rosei 15-18 mm; acheni a 15-20 coste, dimorfi: gli estemi di 8-9 mm, poco assottigliati in alto, gli interni 12-21 mm, con becco lungo 1-3 volte il corpo dell'achenio.<br /><br />Steno-Medit. nordorient.<br />It. Merid., verso N fino al Garg. e Napoli: C.<br /><br /><strong>Variab.</strong> - Il portam. è molto vario, con 1 solo scapo al centro della rosetta, oppure scapi numerosi o anche f. fogliosi almeno in basso, molto raram. biforcati; anche le squame variano da lanceolate a strettam. lineari.",33e469c9b0f6a57ec119ec686c2e9e7f,488243,1000,0,"Incolti, campi, radure, lungo le vie.",10-30(40) cm,,9605050,,Annuale,Radicchiella rosea,Linneo,( = C. incarnata Vis. non Tausch),4427,Aprile,Giugno,T scap
10753264,Crepis neglecta,Specie,"F. ramificati dalla base, ispidi in basso e subglabri in alto. Fg. ispide, le inf. in rosetta, spatolate (1-2 X 4-6 cm), intere, dentate o pennato-lobate; fg. cauline con i denti basali allungati, triangolari-acuti (3-4 X 6-9 mm) o ± sfrangiati e stipuliformi e lamina lineare 2-3 X 15-20 mm. Capolini molto numerosi, piccoli (diam. 6-8 mm), penduli prima dell'antesi; ricettacolo cigliato; involucro cilindrico (3 X 4-7 mm), alla fine piriforme; squame esterne lunghe ¼-⅓ delle interne; fi. 5-7 mm; stili verdi (raram. gialli); acheni 2-2.5 mm, con 10 coste, gli esterni un po' incurvati e spesso con breve becco.<br /><br />Euri-Medit. -Nordorient.<br />Triest., Lig. e Pen. (verso N fino alla Via Emilia): C; nel resto dell'It. Sett.: R e generalm. solo avvent.",38937b468aafa1f323bf1318437f8713,6235001,600,0,"Incolti sassosi, vigne, sentieri, ruderi, lungo le vie.",25-50 cm,,9605062,,Annuale,Radicchiella minore,Linneo,( = C. cernua Ten.),4436,Maggio,Luglio,T scap
10143263,Crepis capillaris,Specie,"Simile a {t4436}, ma glabra o quasi; fg. basali di 2-4.5 X 6-30 cm; capolini eretti anche prima dell'antesi; ricettacolo glabro; squame esterne lunghe ⅓-½ delle interne; fi. 7.5-12 mm; stili gialli; acheni senza becco.<br /><br />Centro-Europ. (Subatl).<br />Alpi, App. Sett. fino a Firenze, Cors.: R; anche pr. Roma.<br /><br /><strong>Nota</strong> - Il limite merid. in Italia è sui colli emiliani e romagnoli, che vengono superati solo in Garfagnana a Gramolazzo e pr. Firenze (Babcock); lo stesso A. indica {t4435} anche per Roma. Alcune segnalazioni dal resto della Pen. (Teram. a Giulianova e Notaresco, Avellino, Muro Luc., Pollino), non verificate di recente, sono probabilm. erronee, come pure l'indicazione dell'affine <em>C. parviflora</em> Desf. per Ruvo di Puglia.",7a1a3b882b56da07c48bb7fb0025ea95,578199,600,0,"Incolti, campi, ruderi, massicciate, lungo le vie.",1-9 dm.,,9605060,,Annuale,Radicchiella capillare,(L.) Wallr.,( = Lampsana cap. L. 1753; C. virens L. 1763),4435,Maggio,Luglio,T scap
10593262,Crepis nicaeensis,Specie,"Simile a {t4436}, ma maggiore in ogni parte; capolini (diam. 2 cm), eretti anche prima dell'antesi; involucro 4-6 X 8-10 mm; fi. 10-11 mm; stili verde-bruni; acheni 2.5-3.8 mm, senza becco.<br /><br />S-Europ.<br />Lig. Occid., Piem. in V. Susa ed a Torino, Bormiese (avv. ?): R.",bd2be1716a01cde0f6df8b1dd8855557,467465,1800,0,"Incolti, campi, erbai.",3-11 dm,,9605058,,Annuale,Radicchiella nizzarda,Balbis,,4434,Maggio,Giugno,T scap
4743260,Crepis tectorum,Specie,"F. eretti, ramosi alla base o almeno nella metà sup. Fg. basali in rosetta, 1-2pennatosette, generalm. scomparse alla fior.; fg. cauline lanceolate e ± profondarci, dentate (1 X 5-8 cm), le sup. lineari, revolute. Capolini (2 cm) numerosi; involucro cilindrico (6X9 mm); squame esterne lunghe ⅓ delle interne; fi. 12-13 mm; acheni (2.5)3-4(4.5) mm, affusolati, con 10 coste.<br /><br />Euro-Sib.<br />It. Sett. e Marche: R; segnalata ancora pr. Avellino, sul Vulture e Pollino.<br /><br />Linneo l'aveva osservata sui tetti delle case in Lapponia; da noi però vive negli incolti.",99115f0b5f15deeaca279a18b1408f63,467504,1400,0,"Incolti, greti, lungo le vie.",1-6(10) dm.,,9605044,,Annuale,Radicchiella dei tetti,Linneo,,4425,Maggio,Agosto,T scap
7893259,Crepis pulchra,Specie,"F. eretto, striato, ruvido, in basso ghiandoloso-vischioso; rami abbondanti in corimbo. Fg. inf. a contorno spatolato (1-3 X 3-12 cm), grossam. dentate o pennatopartite; fg. cauline sessili, lanceolate e progressivam. ridotte. Capolini numerosi, piccoli (1.5 cm); involucro cilindrico (3-5 X 7-9 mm); squame esterne ovate, brevi (⅐-⅙ delle interne); fi. 6-9 mm; acheni 4-6 mm, con 10-12 coste, gli esterni generalm. senza pappo.<br /><br />Euri-Medit.<br />It. Sett. e Centr., Camp., e Basil.: R.",6a7c28b6df45a53dd422dba2399ae7c6,467461,1200,0,"Incolti, ruderi, vigne, lungo le vie.",3-6(10) dm,,9605047,,Annuale,Radicchiella dolce,Linneo,,4426,Maggio,Luglio,T scap
7073258,Crepis dioscoridis,Specie,"F. eretto o prostrato, glabro. Fg. basali 1-3 X 4-15 cm, grossam. dentate a pennatosette e sublirate; fg. cauline lanceolato-lineari, sessili, con 1-2 coppie di lacinie basali amplessicauli. Capolini numerosi, eretti; involucro cilindrico (8 X 9 mm) alla fior., subsferico alla frutt.; squame esterne ridottissime (⅓ delle interne); corolla 15-16 mm; acheni incurvati a barchetta (4-5.5 mm), a 10 coste, gli esterni con 2 ali strette.<br /><br />Grecia.<br />Avv. nella Maremma Tosc. Piem. nel Canavese, segnalata anche pr. Avellino (errore ?) e pr. Roma: R e incostante.",e26dddc2f984f0649b46eb83c3b75d8f,6234774,600,0,Incolti aridi.,1-6 dm,,9605054,,Annuale,Radicchiella di Dioscoride,Linneo,,4431,Aprile,Giugno,T scap
7653257,Crepis zacintha,Specie,"F. prostrati o eretto-dicotomi con capolini sessili alle biforcazioni, peduncolati all'apice dei rami. Fg. basali a contorno oblanceolato (1-3 X 4-12 cm), pennatosette, con 4-5 coppie di segm. lat. e area apicale triangolare (1-2 X 1.5-3 cm); fg. cauline solo alle dicotomie inf. o mancanti. Capolini piccoli (1 cm); involucro dapprima cilindrico, alla frutt. ± piriforme; squame interne 10, lunghe 5 mm, le estèrne 5, lunghe la metà; corolla 5-6 mm; acheni bruni 2-2.5 mm, a 10 coste, gli esterni ripiegati e schiacciati sui bordi, gli interni ± fusiformi.<br /><br />Steno-Medit. -Sett.<br />Lig., Pen. (verso N fino a Pesaro - Perugia - Firenze - Lucca) fino alla Cal., Sard., Cors. ed inoltre Is. Minori; sul versante tirrenico: C, altrove spesso meno diffusa; più a settentrione: R e generalm. avv.: C. Eug., Vicent., Valsugana, Moden., anche a Trieste.<br /><br /><strong>Confus.</strong> - Con {t4305}: le rosette sterili di {t4432} si distinguono perché amarissime e non commestibili.",34aeb055874b7f634131f68a65db67eb,482814,600,0,"Campi, incolti, pascoli aridi.",10-30 cm,,9605056,,Annuale,Radicchiella verrucaria,(L.) Babc.,(= Zacintha verrucosa Gaertner),4432,Maggio,Giugno,T scap
12403256,Crepis pusilla,Specie,"Pianta subglabra, di sapore amaro; f. nullo. Fg. in rosetta, lineari-spatolate e intere o ± pennatosette (2-4 cm) arrotondate o subacute all'apice. Capolini riuniti a 2-8 al centro della rosetta e semi-ipogei; squame in 2 serie, le esterne brevi, le interne bianche, carenate; fi. ialini, 3-4 mm; acheni 2 mm i periferici ricurvi ed avvolti a maturità dalle squame indurite; rostro di 0.5 mm e pappo di 1-1.5 mm.<br /><br />Steno-Medit. -Nesicola.<br />Is. Maltesi: RR.<br /><br /><strong>Nota</strong> - Scoperta dal Sommier il 15 aprile 1906 e ritrovata dallo stesso e dal dr. Borg l'anno successivo, venne descritta come unica specie (<em>Melitella pusilla</em> Sommier) di un genere endemico e definita «gioiello della flora maltese», il che certo non è un'esagerazione, se si pensa all'aspetto singoiare di questa stirpe. Nel 1912 il Borzì comunicò di averla ritrovata in Cirenaica, ma la notizia venne in seguito considerata erronea. In realtà era assai strano, che una specie annuale, con mezzi di disseminazione abbastanza efficienti, fosse abbondante nelle Is. Maltesi, ma non si presentasse in altre parti del Mediterraneo, e questo non sfuggì allo stesso Sommier. Comunque, nonostante i problemi insoluti, il «gioiello» non venne ulteriorm. studiato, e la sua biologia riproduttiva, come pure i rapporti tassonomici con il gen. Zacintha L. (supposti già dal Sommier) restarono senza chiarimento. Essendo riportata in Engler-Prantl, Nat. Pflanzenfam. soltanto in un supplemento poco consultato, sfuggì alle ricerche ulteriori ed anche alla grande sintesi biotassonomica del Babcock, che pure ridusse Zacintha entro Crepis. Così sul presunto genere endemico cadde un velo di silenzio, finché nel 1967 ne venne descritta una nuova specie da Creta: <em>M. rechingeri</em> Zaffran, C. R. Acad. Se. Paris 264: 805. Poco più tardi giunsero all'amico Merxmuller (Monaco di Baviera) alcune piante di questa specie raccolte avventizie in Australia (!), che lo indussero a riesaminare il problema su base citotassonomica. La <em>Melitella</em> si rivelò una <em>Crepis</em>, ed anche le differenze con la specie cretese sembrano di poco peso: di qui il nuovo inquadramento e la perdita del carattere di endemismo, sia a livello di genere, che probabilm. anche a livello specifico (cfr. Merxmuller H., Min. Boi. Munchen 7: 271-275, 1968). Negli anni successivi le segnalazioni si infittirono, dalla Grecia, dal Portogallo, da Majorca, cfr. Duvigneaud J., Lejeunia 71 (1973): {t4433} è una pianta più diffusa di quanto non si creda, ma solo difficile da osservare per la piccolezza e la fioritura precoce. Indifferente a queste vicissitudini, la <em>Melitella</em> ha continuato a vivere nelle Is. di Malta e Gozo, dove ancora nel 1973 l'amico Filrnkranz la osservava fiorita in grande quantità.",a2cd91762e2424d216b839b8e43cc489,6235078,200,0,"Lungo le vie, incolti aridi.",2-8 cm.,,9605057,,Annuale,Radicchiella Maltese,(Sommier) Merxm.,(= Melitella pusilla Sommier),4433,Marzo,Aprile,T ros
30513255,Crepis sancta,Specie,"F. eretti, pubescenti o subglabri, ramosi dalla base. Fg. basali oblanceolato-spatolate (0.5-2 X 2-10 cm), picciuolate, dentellate tutt'attor-no; fg. cauline ridotte, squamiformi. Capolini 2-10 in corimbi; involucro cilindrico (5-7 X 8-11 mm); fi. 8-12 mm; acheni 5-7 mm.<br /><br />Turan., ma ora divenuta Euri-Medit.<br /><br /><strong>Confus.</strong> - Con {t4339}, che si distingue facilm. per il pappo piumoso ed i f. con 1-parecchie fg.<br /><br /><strong>Nota</strong> - La diffusione di questa specie in Italia è recente ed ancora in atto: nota dapprima solo per la Lig., fu scoperta nel 1875 a Roma, nel 1882 a Livorno; si espandeva quindi nel Lazio e Tosc, così da esservi verso il 1900 ormai comune, verso il 1930 veniva osservata nelle Langhe ed in Umbria, verso il 1940 era comune nelle Marche, verso il 1950 anche in Abr. e Romagna. È prevedibile che essa possa rapidam. diffondersi in tutte le zone a clima mediterraneo. Sull'espansione di questa specie cfr. Montelucci G., N. Giorn. Bot. hai n.s. 56 (1949) e Becherer A., Naturf. Ges. Baseldl (1951). La nomenclatura della specie è travagliata: fino a pochi anni fa, per chi iniziava lo studio della flora mediterranea era abbastanza assurdo, che una specie potesse avere nomi del tutto diversi come <em>Lagoseris sancta</em> e <em>Pterotheca nemausensis</em>, e che questo problema potesse accendere dispute tra studiosi. La dimostrazione dell'appartenenza di essa al genere <em>Crepis</em>, fornita in modo assai chiaro dal Babcock ha posto fine, meritatamente, alla discussione.",25eb8300c913ea17f63992e0025adfb1,2877994,1000,0,"Incolti, pascoli aridi, ruderi",5-20(40) cm.,,9605053,,Annuale,Radicchiella della terra santa,(L.) Babc.,(= Hieracium sanctum L.; Lagoseris sancta Mary; C. nemausensis Gouan; Pterotheca nem. Cass.; Lagoseris nem. Koch),4430,Aprile,Maggio,T scap
18873254,Crepis bellidifolia,Specie,"F. ascendenti o diffusi, ramosi alla base, striati di rosso, semplici (raram. biforcati). Fg. basali a contorno spatolato (1-1.5 X 3-5 cm), grassette, con 2-3 denti grossolani per lato; fg. cauline lineari (2 X 15-20 mm) astato-amplessicauli. Capolino unico (diam. 2 cm) raram. 2-4; involucro cilindrico (5 X 10 mm), alla frutt. piriforme; squame esterne lunghe ¼-⅓ delle interne; fi. 12 mm, purpurei all'esterno; acheni 3.5-6.5 mm, con 10 coste, con becco lungo ⅓-½ del corpo o quanto questo.<br /><br />Steno-Medit.-Occid. (Nesicola).<br />Sard., Cors. ed Is. vicine, Arcip. Tosc., coste delia Pen. nel Livornese: R.<br /><br /><strong>Variab.</strong> - Di regola è pianta annuale o bienne; può anche risultare perenne nelle popolazioni dell'interno (in Sard. sui monti d'Oliena).",172acfcbec558912d1461463921ab5c4,6234672,1000,0,"Scogliere, prati aridi, incolti, generalm. pr. il mare.",5-12 cm,Pianta perenne erbacea,9605069,,Annuale,Radicchiella occidentale,Loisel.,,4443,Maggio,Agosto,T scap
10503253,Crepis bursifolia,Specie,"Simile a {t4442}, ma fg. maggiori, profondam. divise, pennatopartite con segm. lat. terminanti in un mucrone acuto; capolini ± numerosi; involucro 3-4 X 8-11 mm; acheni 5.5-7 mm, con becco lungo il doppio del corpo.<br /><br />Endem. (avv. in Spagna, Francia, Tunisia e Dalmazia).<br />Sic: C; nel Lazio probabilm. avventizia e da alcuni anni molto diffusa attorno a Roma; popolazioni isolate all'Argentario e Gaeta.",ba43a87b9319dba91d7d02ae14227508,578201,900,0,"Incolti, prati aridi",1-3 dm,Pianta perenne erbacea,9605070,Specie endemica,,Radicchiella tirrenica,Linneo,,4444,Aprile,Settembre,H scap
6463252,Crepis leontodontoides,Specie,"Rd. ingrossata; f. eretti, subnudi, sparsam. ramosi in alto. Fg. basali in rosetta densa, pennatolobate o pennatosette (1-5 X 5-18 cm), con 4-8 coppie di lobi triangolari-acuti (3-5 X 10-15 mm), spesso riflessi e segm. apicale astato (2-3 cm); fg. cauline lineari-intere o squamiformi. Capolini piccoli ( 1 cm) e numerosi, con involucro cilindrico (3-4 X 6-8 mm); squame glabre o finem. pubescenti, le esterne lunghe ⅕-¼ delle interne; fi. 7-9 mm; acheni 3.5-5 mm, spesso con un becco lungo fino a ⅓ del totale.<br /><br />W-Medit.-mont. (tirreniana).<br />Lig. e Pen. (verso Nord fino alla Via Emilia, in Piem. anche nelle Langhe e Monferrato), Sic, Sard., Cors. ed Is. minori: C.",,5116790,1200,0,"Selve, cespuglieti, radure (pref. suoli acidi).",10-40 cm,Pianta perenne erbacea,9605021,,,Radicchiella italica,All.,,4420,Aprile,Ottobre,H ros
8953251,Crepis vesicaria,Specie,"F. ± lignificato alla base, eretto, ± ramoso, glabro o con peli aspidi. Fg. basali 1-3 X 8-15 cm (max. 26 cm), lobate a pennatosette; fg. cauline ridotte, quelle alla base dei rami fior, (soprattutto nella subsp. a) con caratteristiche brattee lanceolate a ovali, carenate. Capolini numerosi (diam. 2 cm); involucro cilindrico (4-8 X 8-14 mm); squame esterne generalm. brevi; corolla gialla, talora ± arrossata, purpurea o biancastra; acheni a 10(12) coste.<br /><br />
<div>Submedit.-Subatl.</div>
<div>In tutto il terr.: C (nella Pad: R), manca in gran parte delle Alpi.<br /><br /><strong>Nota</strong> - {t4441} (c) è stata identificata solo negli ultimi anni: essa nell'Italia Sett. è in rapida espansione ed ormai da considerare molto comune (ma per lo più confusa con {t4441} subsp. a oppure con {t4421}); si comporta come un'avventizia, invadendo con dense popolazioni le stazioni ruderali, aree fabbricabili, cantieri, bordi di vie. Dà l'idea di pianta del tutto diversa da {t4441} (a), e forse si tratta di specie distinta. Secondo la trattazione in Flora Europ. il nome valido sarebbe subsp. haenseleri (Boiss.) Sell.</div>",c4244021b81e0fad5de67c07abe4f54b,467502,1200,0,"Incolti, vigne, lungo le vie.",1-8 dm,Pianta perenne erbacea,9605066,,Annuale,Radicchiella vescicosa,Linneo,(= C. scariosa Willd.; Barkhausia purpurea Bivona; C. purp. Steudel),4441,Gennaio,Dicembre,T scap
14413250,Crepis spathulata,Specie,"Rd. lignificata; f. eretto, pubescente, semplice e scapiforme o con 1(2) biforcazioni. Fg. basali lineari-spatolate (0.5-2.5 X 5-15 cm), con dentelli spaziati; apice arrotondato; fg. cauline lineari-squamiformi. Capolini 1-4; involucro cilindrico (5-7 X 12-13 mm), bianco-tomentoso e con sparse setole ghiandolari; squame esterne lunghe ⅓ delle interne; fi. 15-17 mm; acheni 5-6 mm, a 10 coste, progressivam. assottigliati in un becco lungo ⅓-½ del corpo dell'achenio.<br /><br />Endem.<br />Sic. Occid e Cal.: R.<br /><br /><strong>Nota</strong> - Questa interessante endemica è stata raccolta da Gussone al principio del secolo scorso a Segesta ed in diverse altre località della Sic. Occid.; in seguito il Pasquale la ritrovava anche in Cal. a Gerace. Alla fine dell' '800 Ponzo (Flora Trapanese) la dice «comune in tutto il territorio». Nel 1930 invece, né il Babcock né il Lanza (allora botanico a Palermo) riuscirono, nonostante diversi tentativi, a ritrovarla, e lo stesso Babcock suppone addirittura che essa possa essere estinta. Un interessante problema biosistematico ed evolutivo (cfr. Babcock, cit. pag. 800), che meriterebbe di essere ripreso.",60c39cf876566f00665b07c61513c2db,,300,0,"Campi, prati e siepi.",15-30 cm.,Pianta perenne erbacea,9605064,Specie endemica,,Radicchiella siciliana,Guss.,,4440,Novembre,Maggio,H ros
13923249,Crepis alpestris,Specie,"Rd. legnosa sottile; f. eretto, semplice o poco ramoso. Fg. basali in rosetta, pennatopartite o pennatosette (1-1.5 X 4-10cm), con lacinie sottili; fg. cauline poche e scarsam. sviluppate, ± lineari. Capolini 1-3 (diam. 3-4 cm); involucro emisferico 7-12 X 9-16 mm con squame esterne lunghe ⅓-½ delle interne; fi. 17-23 mm; acheni 7-10 mm, con 10-12 coste, in alto assottigliati in becco lungo ⅕ del totale.<br /><br />Orof. SE-Europ.<br />Alpi, dal Cadore al Cuneese: R; App. Sett. al L. Santo ed A. Apuane alla Tambura: RR.",e74e63d37298351d0617c4e5a74c3b58,6234622,2200,1200,"Pascoli subalpini, pinete, greti (calc).",10-30 cm,Pianta perenne erbacea,9605018,,,Radicchiella alpestre,(Jacq.) Tausch,,4419,Giugno,Luglio,H ros
7743248,Crepis lacera,Specie,"Rd. legnosa; f. eretto, striato, ramoso. Fg. basali in rosetta, 1-2pennatosette (contorno di 4-8 X 9-20 cm), con lacinie sottili, irregolarm. dentate; fg. cauline lanceolate o ridotte a brevi squame. Capolini numerosi; involucro subcilindrico (5-6 X 8-10 mm), bianco-tomentoso e spesso con ghiandole scure; squame lunghe ⅓-⅔ delle interne; fi. 11-13 mm; acheni scuri, 4-6 mm, con 16-18 coste, all'apice talora ristretti in un becco lungo ¼ del totale.<br /><br />Endem.<br />Pen. lungo la dorsale appenninica da S. Marino al Pollino: C; manca in Tosc. (?); penetra in Lazio fino alle falde del M. Gennaro pr. Tivoli, in Romagna fino al M. Mauro, Rivola, Vignola e fino al Parmig.",92103807ac27a9ceba8c37f39631344f,6234928,1700,600,"Pascoli aridi e sassosi, colture abbandonate (calc).",15-40(60) cm.,Pianta perenne erbacea,9605024,Specie endemica,,Radicchiella laziale,Ten.,( = C. latialis Sebast.),4422,Giugno,Luglio,H scap
9713247,Crepis biennis,Specie,"F. eretto, striato e spesso arrossato sulle coste, ruvido in basso per setole patenti. Fg. basali pennatopartite (2-5 X 6-20 cm), con 5-6 segm. lineari (larghi 2-4 mm) per lato e zona centr. indivisa larga 6-12 mm; fg. cauline progressivam. ridotte e ± intere. Capolini numerosi, in corimbo; involucro piriforme (8 X 10 mm); squame esterne lunghe ½-⅔ delle interne, spesso pubescenti o ghiandolose; fi. 15-17 mm; acheni 4-7.5 mm, con 13-18 coste, spesso assottigliati in alto, ma senza un vero becco.<br /><br />Centro-Europ.<br />It. Sett.: C; Pen. e Sard.: R e incostante.",a0db1fbe20d663c76e9eb10f73dafc6b,578198,1200,0,Prati grassi falciati e concimati.,3-6(12) dm,Pianta perenne erbacea,9605022,,,Radicchiella dei prati,Linneo,,4421,Maggio,Settembre,H bienn
